player_id,player,recent_team,week,completions,attempts,passing_yards,passing_tds,interception,position,season,carries,rushing_yards,rushing_tds,receptions,targets,receiving_yards,receiving_tds,team,player_name,player_display_name,fantasy_points_ppr,fantasy_points,points
00-0033526,S.Perine,CIN,8,0.0,0.0,0.0,0.0,0.0,WR,2025,0.0,0.0,0.0,1.0,1.0,6.0,0.0,CIN,S.Perine,S.Perine,1.6,0.6,0.6
00-0033538,G.Bolles,DEN,7,0.0,0.0,0.0,0.0,0.0,WR,2025,0.0,0.0,0.0,0.0,1.0,0.0,0.0,DEN,G.Bolles,G.Bolles,0.0,0.0,0.0
00-0033553,J.Conner,ARI,1,0.0,0.0,0.0,0.0,0.0,WR,2025,0.0,0.0,0.0,4.0,4.0,5.0,1.0,ARI,J.Conner,J.Conner,10.5,6.5,6.5
00-0033553,J.Conner,ARI,2,0.0,0.0,0.0,0.0,0.0,WR,2025,0.0,0.0,0.0,1.0,1.0,18.0,0.0,ARI,J.Conner,J.Conner,2.8000002,1.8000002,1.8000002
00-0033553,J.Conner,ARI,3,0.0,0.0,0.0,0.0,0.0,WR,2025,0.0,0.0,0.0,3.0,4.0,15.0,0.0,ARI,J.Conner,J.Conner,4.5,1.5,1.5
00-0033555,M.Hollins,NE,1,0.0,0.0,0.0,0.0,0.0,WR,2025,0.0,0.0,0.0,1.0,2.0,3.0,0.0,NE,M.Hollins,M.Hollins,1.3,0.29999995,0.29999995
00-0033555,M.Hollins,NE,2,0.0,0.0,0.0,0.0,0.0,WR,2025,0.0,0.0,0.0,1.0,2.0,8.0,1.0,NE,M.Hollins,M.Hollins,7.8,6.8,6.8
00-0033555,M.Hollins,NE,3,0.0,0.0,0.0,0.0,0.0,WR,2025,0.0,0.0,0.0,4.0,4.0,27.0,0.0,NE,M.Hollins,M.Hollins,6.7,2.6999998,2.6999998
00-0033555,M.Hollins,NE,4,0.0,0.0,0.0,0.0,0.0,WR,2025,0.0,0.0,0.0,1.0,1.0,4.0,1.0,NE,M.Hollins,M.Hollins,7.4,6.4,6.4
00-0033555,M.Hollins,NE,6,0.0,0.0,0.0,0.0,0.0,WR,2025,0.0,0.0,0.0,2.0,3.0,28.0,0.0,NE,M.Hollins,M.Hollins,4.8,2.8000002,2.8000002
00-0033555,M.Hollins,NE,7,0.0,0.0,0.0,0.0,0.0,WR,2025,0.0,0.0,0.0,2.0,2.0,49.0,0.0,NE,M.Hollins,M.Hollins,6.9,4.9,4.9
00-0033555,M.Hollins,NE,8,0.0,0.0,0.0,0.0,0.0,WR,2025,0.0,0.0,0.0,7.0,7.0,89.0,0.0,NE,M.Hollins,M.Hollins,15.900001,8.900001,8.900001
00-0033555,M.Hollins,NE,9,0.0,0.0,0.0,0.0,0.0,WR,2025,0.0,0.0,0.0,2.0,2.0,9.0,0.0,NE,M.Hollins,M.Hollins,2.9,0.9000001,0.9000001
00-0033555,M.Hollins,NE,10,0.0,0.0,0.0,0.0,0.0,WR,2025,0.0,0.0,0.0,6.0,10.0,106.0,0.0,NE,M.Hollins,M.Hollins,16.6,10.6,10.6
00-0033555,M.Hollins,NE,11,0.0,0.0,0.0,0.0,0.0,WR,2025,0.0,0.0,0.0,4.0,5.0,64.0,0.0,NE,M.Hollins,M.Hollins,10.4,6.3999996,6.3999996
00-0033555,M.Hollins,NE,12,0.0,0.0,0.0,0.0,0.0,WR,2025,0.0,0.0,0.0,2.0,6.0,30.0,0.0,NE,M.Hollins,M.Hollins,5.0,3.0,3.0
00-0033576,E.Saubert,SEA,3,0.0,0.0,0.0,0.0,0.0,WR,2025,0.0,0.0,0.0,1.0,1.0,12.0,0.0,SEA,E.Saubert,E.Saubert,2.2,1.2,1.2
00-0033589,D.Moore,CAR,3,0.0,0.0,0.0,0.0,0.0,WR,2025,0.0,0.0,0.0,1.0,1.0,5.0,0.0,CAR,D.Moore,D.Moore,1.5,0.5,0.5
00-0033591,N.Brown,WAS,1,0.0,0.0,0.0,0.0,0.0,WR,2025,0.0,0.0,0.0,2.0,3.0,27.0,0.0,WAS,N.Brown,N.Brown,4.7,2.6999998,2.6999998
00-0033591,N.Brown,WAS,2,0.0,0.0,0.0,0.0,0.0,WR,2025,0.0,0.0,0.0,1.0,4.0,9.0,0.0,WAS,N.Brown,N.Brown,1.9000001,0.9000001,0.9000001
00-0033699,A.Ekeler,WAS,1,0.0,0.0,0.0,0.0,0.0,WR,2025,0.0,0.0,0.0,3.0,3.0,31.0,0.0,WAS,A.Ekeler,A.Ekeler,6.1000004,3.1000004,3.1000004
00-0033699,A.Ekeler,WAS,2,0.0,0.0,0.0,0.0,0.0,WR,2025,0.0,0.0,0.0,2.0,4.0,7.0,0.0,WAS,A.Ekeler,A.Ekeler,2.7,0.70000005,0.70000005
00-0033757,R.Tonyan,KC,11,0.0,0.0,0.0,0.0,0.0,WR,2025,0.0,0.0,0.0,1.0,1.0,1.0,0.0,KC,R.Tonyan,R.Tonyan,1.1,0.100000024,0.100000024
00-0033854,D.Ogunbowale,HOU,1,0.0,0.0,0.0,0.0,0.0,WR,2025,0.0,0.0,0.0,2.0,2.0,17.0,0.0,HOU,D.Ogunbowale,D.Ogunbowale,3.7,1.7,1.7
00-0033854,D.Ogunbowale,HOU,7,0.0,0.0,0.0,0.0,0.0,WR,2025,0.0,0.0,0.0,0.0,1.0,0.0,0.0,HOU,D.Ogunbowale,D.Ogunbowale,0.0,0.0,0.0
00-0033854,D.Ogunbowale,HOU,8,0.0,0.0,0.0,0.0,0.0,WR,2025,0.0,0.0,0.0,1.0,1.0,8.0,0.0,HOU,D.Ogunbowale,D.Ogunbowale,1.8,0.79999995,0.79999995
00-0033854,D.Ogunbowale,HOU,9,0.0,0.0,0.0,0.0,0.0,WR,2025,0.0,0.0,0.0,1.0,1.0,2.0,0.0,HOU,D.Ogunbowale,D.Ogunbowale,1.2,0.20000005,0.20000005
00-0033854,D.Ogunbowale,HOU,11,0.0,0.0,0.0,0.0,0.0,WR,2025,0.0,0.0,0.0,1.0,1.0,9.0,0.0,HOU,D.Ogunbowale,D.Ogunbowale,1.9000001,0.9000001,0.9000001
00-0033857,J.Smith-Schuster,KC,1,0.0,0.0,0.0,0.0,0.0,WR,2025,0.0,0.0,0.0,5.0,5.0,55.0,0.0,KC,J.Smith-Schuster,J.Smith-Schuster,10.5,5.5,5.5
00-0033857,J.Smith-Schuster,KC,2,0.0,0.0,0.0,0.0,0.0,WR,2025,0.0,0.0,0.0,1.0,3.0,5.0,0.0,KC,J.Smith-Schuster,J.Smith-Schuster,1.5,0.5,0.5
00-0033857,J.Smith-Schuster,KC,3,0.0,0.0,0.0,0.0,0.0,WR,2025,0.0,0.0,0.0,4.0,4.0,55.0,0.0,KC,J.Smith-Schuster,J.Smith-Schuster,9.5,5.5,5.5
00-0033857,J.Smith-Schuster,KC,4,0.0,0.0,0.0,0.0,0.0,WR,2025,0.0,0.0,0.0,4.0,6.0,36.0,1.0,KC,J.Smith-Schuster,J.Smith-Schuster,13.6,9.6,9.6
00-0033857,J.Smith-Schuster,KC,5,0.0,0.0,0.0,0.0,0.0,WR,2025,0.0,0.0,0.0,2.0,3.0,17.0,0.0,KC,J.Smith-Schuster,J.Smith-Schuster,3.7,1.7,1.7
00-0033857,J.Smith-Schuster,KC,6,0.0,0.0,0.0,0.0,0.0,WR,2025,0.0,0.0,0.0,3.0,3.0,57.0,0.0,KC,J.Smith-Schuster,J.Smith-Schuster,8.700001,5.700001,5.700001
00-0033857,J.Smith-Schuster,KC,7,0.0,0.0,0.0,0.0,0.0,WR,2025,0.0,0.0,0.0,3.0,3.0,35.0,0.0,KC,J.Smith-Schuster,J.Smith-Schuster,6.5,3.5,3.5
00-0033857,J.Smith-Schuster,KC,8,0.0,0.0,0.0,0.0,0.0,WR,2025,0.0,0.0,0.0,2.0,2.0,29.0,0.0,KC,J.Smith-Schuster,J.Smith-Schuster,4.9,2.9,2.9
00-0033857,J.Smith-Schuster,KC,9,0.0,0.0,0.0,0.0,0.0,WR,2025,0.0,0.0,0.0,1.0,1.0,2.0,0.0,KC,J.Smith-Schuster,J.Smith-Schuster,1.2,0.20000005,0.20000005
00-0033857,J.Smith-Schuster,KC,12,0.0,0.0,0.0,0.0,0.0,WR,2025,0.0,0.0,0.0,1.0,2.0,8.0,0.0,KC,J.Smith-Schuster,J.Smith-Schuster,1.8,0.79999995,0.79999995
00-0033858,J.Smith,PIT,1,0.0,0.0,0.0,0.0,0.0,WR,2025,0.0,0.0,0.0,5.0,6.0,15.0,1.0,PIT,J.Smith,J.Smith,12.5,7.5,7.5
00-0033858,J.Smith,PIT,2,0.0,0.0,0.0,0.0,0.0,WR,2025,0.0,0.0,0.0,4.0,4.0,27.0,0.0,PIT,J.Smith,J.Smith,6.7,2.6999998,2.6999998
00-0033858,J.Smith,PIT,3,0.0,0.0,0.0,0.0,0.0,WR,2025,0.0,0.0,0.0,3.0,3.0,23.0,0.0,PIT,J.Smith,J.Smith,5.3,2.3000002,2.3000002
00-0033858,J.Smith,PIT,4,0.0,0.0,0.0,0.0,0.0,WR,2025,0.0,0.0,0.0,2.0,3.0,6.0,0.0,PIT,J.Smith,J.Smith,2.6,0.5999999,0.5999999
00-0033858,J.Smith,PIT,6,0.0,0.0,0.0,0.0,0.0,WR,2025,0.0,0.0,0.0,3.0,4.0,18.0,0.0,PIT,J.Smith,J.Smith,4.8,1.8000002,1.8000002
00-0033858,J.Smith,PIT,7,0.0,0.0,0.0,0.0,0.0,WR,2025,0.0,0.0,0.0,3.0,6.0,28.0,1.0,PIT,J.Smith,J.Smith,11.8,8.8,8.8
00-0033858,J.Smith,PIT,8,0.0,0.0,0.0,0.0,0.0,WR,2025,0.0,0.0,0.0,2.0,4.0,17.0,0.0,PIT,J.Smith,J.Smith,3.7,1.7,1.7
00-0033858,J.Smith,PIT,9,0.0,0.0,0.0,0.0,0.0,WR,2025,0.0,0.0,0.0,3.0,5.0,25.0,0.0,PIT,J.Smith,J.Smith,5.5,2.5,2.5
00-0033858,J.Smith,PIT,10,0.0,0.0,0.0,0.0,0.0,WR,2025,0.0,0.0,0.0,1.0,2.0,4.0,0.0,PIT,J.Smith,J.Smith,1.4,0.39999998,0.39999998
00-0033858,J.Smith,PIT,11,0.0,0.0,0.0,0.0,0.0,WR,2025,0.0,0.0,0.0,0.0,2.0,0.0,0.0,PIT,J.Smith,J.Smith,0.0,0.0,0.0
00-0033858,J.Smith,PIT,12,0.0,0.0,0.0,0.0,0.0,WR,2025,0.0,0.0,0.0,3.0,3.0,21.0,0.0,PIT,J.Smith,J.Smith,5.1000004,2.1000004,2.1000004
00-0033881,E.Engram,DEN,1,0.0,0.0,0.0,0.0,0.0,WR,2025,0.0,0.0,0.0,3.0,4.0,21.0,0.0,DEN,E.Engram,E.Engram,5.1000004,2.1000004,2.1000004
00-0033881,E.Engram,DEN,2,0.0,0.0,0.0,0.0,0.0,WR,2025,0.0,0.0,0.0,1.0,2.0,12.0,0.0,DEN,E.Engram,E.Engram,2.2,1.2,1.2
00-0033881,E.Engram,DEN,4,0.0,0.0,0.0,0.0,0.0,WR,2025,0.0,0.0,0.0,4.0,7.0,29.0,0.0,DEN,E.Engram,E.Engram,6.9,2.9,2.9
00-0033881,E.Engram,DEN,5,0.0,0.0,0.0,0.0,0.0,WR,2025,0.0,0.0,0.0,4.0,6.0,33.0,1.0,DEN,E.Engram,E.Engram,13.3,9.3,9.3
00-0033881,E.Engram,DEN,6,0.0,0.0,0.0,0.0,0.0,WR,2025,0.0,0.0,0.0,5.0,6.0,42.0,0.0,DEN,E.Engram,E.Engram,9.200001,4.200001,4.200001
00-0033881,E.Engram,DEN,7,0.0,0.0,0.0,0.0,0.0,WR,2025,0.0,0.0,0.0,5.0,8.0,42.0,0.0,DEN,E.Engram,E.Engram,9.200001,4.200001,4.200001
00-0033881,E.Engram,DEN,8,0.0,0.0,0.0,0.0,0.0,WR,2025,0.0,0.0,0.0,4.0,5.0,36.0,0.0,DEN,E.Engram,E.Engram,7.6000004,3.6000004,3.6000004
00-0033881,E.Engram,DEN,9,0.0,0.0,0.0,0.0,0.0,WR,2025,0.0,0.0,0.0,0.0,3.0,0.0,0.0,DEN,E.Engram,E.Engram,0.0,0.0,0.0
00-0033881,E.Engram,DEN,10,0.0,0.0,0.0,0.0,0.0,WR,2025,0.0,0.0,0.0,2.0,5.0,12.0,0.0,DEN,E.Engram,E.Engram,3.2,1.2,1.2
00-0033881,E.Engram,DEN,11,0.0,0.0,0.0,0.0,0.0,WR,2025,0.0,0.0,0.0,4.0,5.0,33.0,0.0,DEN,E.Engram,E.Engram,7.3,3.3000002,3.3000002
00-0033885,D.Njoku,CLE,1,0.0,0.0,0.0,0.0,0.0,WR,2025,0.0,0.0,0.0,3.0,6.0,37.0,0.0,CLE,D.Njoku,D.Njoku,6.7,3.6999998,3.6999998
00-0033885,D.Njoku,CLE,2,0.0,0.0,0.0,0.0,0.0,WR,2025,0.0,0.0,0.0,4.0,5.0,40.0,0.0,CLE,D.Njoku,D.Njoku,8.0,4.0,4.0
00-0033885,D.Njoku,CLE,3,0.0,0.0,0.0,0.0,0.0,WR,2025,0.0,0.0,0.0,5.0,7.0,40.0,0.0,CLE,D.Njoku,D.Njoku,9.0,4.0,4.0
00-0033885,D.Njoku,CLE,4,0.0,0.0,0.0,0.0,0.0,WR,2025,0.0,0.0,0.0,2.0,3.0,11.0,0.0,CLE,D.Njoku,D.Njoku,3.1,1.0999999,1.0999999
00-0033885,D.Njoku,CLE,5,0.0,0.0,0.0,0.0,0.0,WR,2025,0.0,0.0,0.0,6.0,9.0,67.0,1.0,CLE,D.Njoku,D.Njoku,18.7,12.700001,12.700001
00-0033885,D.Njoku,CLE,6,0.0,0.0,0.0,0.0,0.0,WR,2025,0.0,0.0,0.0,3.0,6.0,28.0,0.0,CLE,D.Njoku,D.Njoku,5.8,2.8000002,2.8000002
00-0033885,D.Njoku,CLE,8,0.0,0.0,0.0,0.0,0.0,WR,2025,0.0,0.0,0.0,4.0,5.0,37.0,1.0,CLE,D.Njoku,D.Njoku,13.7,9.7,9.7
00-0033885,D.Njoku,CLE,10,0.0,0.0,0.0,0.0,0.0,WR,2025,0.0,0.0,0.0,2.0,2.0,21.0,1.0,CLE,D.Njoku,D.Njoku,10.1,8.1,8.1
00-0033885,D.Njoku,CLE,11,0.0,0.0,0.0,0.0,0.0,WR,2025,0.0,0.0,0.0,1.0,2.0,7.0,0.0,CLE,D.Njoku,D.Njoku,1.7,0.70000005,0.70000005
00-0033891,Z.Jones,ARI,1,0.0,0.0,0.0,0.0,0.0,WR,2025,0.0,0.0,0.0,1.0,1.0,4.0,0.0,ARI,Z.Jones,Z.Jones,1.4,0.39999998,0.39999998
00-0033891,Z.Jones,ARI,3,0.0,0.0,0.0,0.0,0.0,WR,2025,0.0,0.0,0.0,2.0,3.0,25.0,0.0,ARI,Z.Jones,Z.Jones,4.5,2.5,2.5
00-0033891,Z.Jones,ARI,5,0.0,0.0,0.0,0.0,0.0,WR,2025,0.0,0.0,0.0,2.0,3.0,8.0,0.0,ARI,Z.Jones,Z.Jones,2.8,0.79999995,0.79999995
00-0033891,Z.Jones,ARI,6,0.0,0.0,0.0,0.0,0.0,WR,2025,0.0,0.0,0.0,5.0,8.0,79.0,0.0,ARI,Z.Jones,Z.Jones,12.9,7.8999996,7.8999996
00-0033891,Z.Jones,ARI,7,0.0,0.0,0.0,0.0,0.0,WR,2025,0.0,0.0,0.0,2.0,2.0,67.0,0.0,ARI,Z.Jones,Z.Jones,8.700001,6.700001,6.700001
00-0033891,Z.Jones,ARI,10,0.0,0.0,0.0,0.0,0.0,WR,2025,0.0,0.0,0.0,0.0,1.0,0.0,0.0,ARI,Z.Jones,Z.Jones,0.0,0.0,0.0
00-0033906,A.Kamara,NO,1,0.0,0.0,0.0,0.0,0.0,WR,2025,0.0,0.0,0.0,2.0,2.0,12.0,0.0,NO,A.Kamara,A.Kamara,3.2,1.2,1.2
00-0033906,A.Kamara,NO,2,0.0,0.0,0.0,0.0,0.0,WR,2025,0.0,0.0,0.0,6.0,6.0,21.0,0.0,NO,A.Kamara,A.Kamara,8.1,2.1000004,2.1000004
00-0033906,A.Kamara,NO,3,0.0,0.0,0.0,0.0,0.0,WR,2025,0.0,0.0,0.0,1.0,2.0,14.0,0.0,NO,A.Kamara,A.Kamara,2.4,1.4000001,1.4000001
00-0033906,A.Kamara,NO,4,0.0,0.0,0.0,0.0,0.0,WR,2025,0.0,0.0,0.0,4.0,5.0,2.0,0.0,NO,A.Kamara,A.Kamara,4.2,0.19999981,0.19999981
00-0033906,A.Kamara,NO,5,0.0,0.0,0.0,0.0,0.0,WR,2025,0.0,0.0,0.0,4.0,6.0,28.0,0.0,NO,A.Kamara,A.Kamara,6.8,2.8000002,2.8000002
00-0033906,A.Kamara,NO,6,0.0,0.0,0.0,0.0,0.0,WR,2025,0.0,0.0,0.0,5.0,5.0,45.0,0.0,NO,A.Kamara,A.Kamara,9.5,4.5,4.5
00-0033906,A.Kamara,NO,7,0.0,0.0,0.0,0.0,0.0,WR,2025,0.0,0.0,0.0,3.0,3.0,1.0,0.0,NO,A.Kamara,A.Kamara,3.1,0.099999905,0.099999905
00-0033906,A.Kamara,NO,8,0.0,0.0,0.0,0.0,0.0,WR,2025,0.0,0.0,0.0,2.0,2.0,24.0,0.0,NO,A.Kamara,A.Kamara,4.4,2.4,2.4
00-0033906,A.Kamara,NO,9,0.0,0.0,0.0,0.0,0.0,WR,2025,0.0,0.0,0.0,1.0,3.0,3.0,0.0,NO,A.Kamara,A.Kamara,1.3,0.29999995,0.29999995
00-0033906,A.Kamara,NO,10,0.0,0.0,0.0,0.0,0.0,WR,2025,0.0,0.0,0.0,3.0,3.0,32.0,0.0,NO,A.Kamara,A.Kamara,6.2,3.1999998,3.1999998
00-0033906,A.Kamara,NO,12,0.0,0.0,0.0,0.0,0.0,WR,2025,0.0,0.0,0.0,2.0,2.0,4.0,0.0,NO,A.Kamara,A.Kamara,2.4,0.4000001,0.4000001
00-0033908,C.Kupp,SEA,1,0.0,0.0,0.0,0.0,0.0,WR,2025,0.0,0.0,0.0,2.0,3.0,15.0,0.0,SEA,C.Kupp,C.Kupp,3.5,1.5,1.5
00-0033908,C.Kupp,SEA,2,0.0,0.0,0.0,0.0,0.0,WR,2025,0.0,0.0,0.0,7.0,9.0,90.0,0.0,SEA,C.Kupp,C.Kupp,16.0,9.0,9.0
00-0033908,C.Kupp,SEA,3,0.0,0.0,0.0,0.0,0.0,WR,2025,0.0,0.0,0.0,2.0,3.0,31.0,0.0,SEA,C.Kupp,C.Kupp,5.1000004,3.1000004,3.1000004
00-0033908,C.Kupp,SEA,4,0.0,0.0,0.0,0.0,0.0,WR,2025,0.0,0.0,0.0,4.0,5.0,26.0,0.0,SEA,C.Kupp,C.Kupp,6.6000004,2.6000004,2.6000004
00-0033908,C.Kupp,SEA,5,0.0,0.0,0.0,0.0,0.0,WR,2025,0.0,0.0,0.0,6.0,9.0,59.0,0.0,SEA,C.Kupp,C.Kupp,11.9,5.8999996,5.8999996
00-0033908,C.Kupp,SEA,6,0.0,0.0,0.0,0.0,0.0,WR,2025,0.0,0.0,0.0,2.0,3.0,40.0,1.0,SEA,C.Kupp,C.Kupp,12.0,10.0,10.0
00-0033908,C.Kupp,SEA,7,0.0,0.0,0.0,0.0,0.0,WR,2025,0.0,0.0,0.0,1.0,1.0,32.0,0.0,SEA,C.Kupp,C.Kupp,4.2,3.1999998,3.1999998
00-0033908,C.Kupp,SEA,10,0.0,0.0,0.0,0.0,0.0,WR,2025,0.0,0.0,0.0,2.0,2.0,74.0,0.0,SEA,C.Kupp,C.Kupp,9.4,7.3999996,7.3999996
00-0033908,C.Kupp,SEA,11,0.0,0.0,0.0,0.0,0.0,WR,2025,0.0,0.0,0.0,3.0,7.0,23.0,0.0,SEA,C.Kupp,C.Kupp,5.3,2.3000002,2.3000002
00-0033908,C.Kupp,SEA,12,0.0,0.0,0.0,0.0,0.0,WR,2025,0.0,0.0,0.0,2.0,4.0,24.0,0.0,SEA,C.Kupp,C.Kupp,4.4,2.4,2.4
00-0033921,C.Godwin,TB,4,0.0,0.0,0.0,0.0,0.0,WR,2025,0.0,0.0,0.0,3.0,10.0,26.0,0.0,TB,C.Godwin,C.Godwin,5.6000004,2.6000004,2.6000004
00-0033921,C.Godwin,TB,5,0.0,0.0,0.0,0.0,0.0,WR,2025,0.0,0.0,0.0,3.0,4.0,26.0,0.0,TB,C.Godwin,C.Godwin,5.6000004,2.6000004,2.6000004
00-0033921,C.Godwin,TB,12,0.0,0.0,0.0,0.0,0.0,WR,2025,0.0,0.0,0.0,2.0,4.0,9.0,0.0,TB,C.Godwin,C.Godwin,2.9,0.9000001,0.9000001
00-0033923,K.Hunt,KC,1,0.0,0.0,0.0,0.0,0.0,WR,2025,0.0,0.0,0.0,2.0,3.0,10.0,0.0,KC,K.Hunt,K.Hunt,3.0,1.0,1.0
00-0033923,K.Hunt,KC,2,0.0,0.0,0.0,0.0,0.0,WR,2025,0.0,0.0,0.0,1.0,1.0,3.0,0.0,KC,K.Hunt,K.Hunt,1.3,0.29999995,0.29999995
00-0033923,K.Hunt,KC,3,0.0,0.0,0.0,0.0,0.0,WR,2025,0.0,0.0,0.0,1.0,1.0,10.0,0.0,KC,K.Hunt,K.Hunt,2.0,1.0,1.0
00-0033923,K.Hunt,KC,4,0.0,0.0,0.0,0.0,0.0,WR,2025,0.0,0.0,0.0,1.0,1.0,13.0,0.0,KC,K.Hunt,K.Hunt,2.3000002,1.3000002,1.3000002
00-0033923,K.Hunt,KC,5,0.0,0.0,0.0,0.0,0.0,WR,2025,0.0,0.0,0.0,1.0,1.0,8.0,0.0,KC,K.Hunt,K.Hunt,1.8,0.79999995,0.79999995
00-0033923,K.Hunt,KC,6,0.0,0.0,0.0,0.0,0.0,WR,2025,0.0,0.0,0.0,1.0,1.0,11.0,0.0,KC,K.Hunt,K.Hunt,2.1,1.0999999,1.0999999
00-0033923,K.Hunt,KC,8,0.0,0.0,0.0,0.0,0.0,WR,2025,0.0,0.0,0.0,1.0,1.0,2.0,1.0,KC,K.Hunt,K.Hunt,7.2,6.2,6.2
00-0033923,K.Hunt,KC,9,0.0,0.0,0.0,0.0,0.0,WR,2025,0.0,0.0,0.0,1.0,2.0,6.0,0.0,KC,K.Hunt,K.Hunt,1.6,0.6,0.6
00-0033923,K.Hunt,KC,11,0.0,0.0,0.0,0.0,0.0,WR,2025,0.0,0.0,0.0,1.0,2.0,3.0,0.0,KC,K.Hunt,K.Hunt,1.3,0.29999995,0.29999995
00-0033923,K.Hunt,KC,12,0.0,0.0,0.0,0.0,0.0,WR,2025,0.0,0.0,0.0,3.0,3.0,26.0,0.0,KC,K.Hunt,K.Hunt,5.6000004,2.6000004,2.6000004
00-0033943,J.Reynolds,NYJ,1,0.0,0.0,0.0,0.0,0.0,WR,2025,0.0,0.0,0.0,2.0,3.0,18.0,0.0,NYJ,J.Reynolds,J.Reynolds,3.8000002,1.8000002,1.8000002
00-0033943,J.Reynolds,NYJ,4,0.0,0.0,0.0,0.0,0.0,WR,2025,0.0,0.0,0.0,0.0,2.0,0.0,0.0,NYJ,J.Reynolds,J.Reynolds,0.0,0.0,0.0
00-0033943,J.Reynolds,NYJ,5,0.0,0.0,0.0,0.0,0.0,WR,2025,0.0,0.0,0.0,3.0,5.0,29.0,0.0,NYJ,J.Reynolds,J.Reynolds,5.9,2.9,2.9
00-0033943,J.Reynolds,NYJ,6,0.0,0.0,0.0,0.0,0.0,WR,2025,0.0,0.0,0.0,3.0,3.0,25.0,0.0,NYJ,J.Reynolds,J.Reynolds,5.5,2.5,2.5
00-0033943,J.Reynolds,NYJ,7,0.0,0.0,0.0,0.0,0.0,WR,2025,0.0,0.0,0.0,3.0,9.0,29.0,0.0,NYJ,J.Reynolds,J.Reynolds,5.9,2.9,2.9
00-0033955,J.McNichols,WAS,4,0.0,0.0,0.0,0.0,0.0,WR,2025,0.0,0.0,0.0,1.0,2.0,0.0,0.0,WAS,J.McNichols,J.McNichols,1.0,0.0,0.0
00-0033955,J.McNichols,WAS,5,0.0,0.0,0.0,0.0,0.0,WR,2025,0.0,0.0,0.0,1.0,2.0,12.0,0.0,WAS,J.McNichols,J.McNichols,2.2,1.2,1.2
00-0033955,J.McNichols,WAS,6,0.0,0.0,0.0,0.0,0.0,WR,2025,0.0,0.0,0.0,3.0,4.0,30.0,0.0,WAS,J.McNichols,J.McNichols,6.0,3.0,3.0
00-0033955,J.McNichols,WAS,7,0.0,0.0,0.0,0.0,0.0,WR,2025,0.0,0.0,0.0,2.0,3.0,23.0,0.0,WAS,J.McNichols,J.McNichols,4.3,2.3000002,2.3000002
00-0033955,J.McNichols,WAS,8,0.0,0.0,0.0,0.0,0.0,WR,2025,0.0,0.0,0.0,5.0,6.0,64.0,0.0,WAS,J.McNichols,J.McNichols,11.4,6.3999996,6.3999996
00-0033955,J.McNichols,WAS,10,0.0,0.0,0.0,0.0,0.0,WR,2025,0.0,0.0,0.0,1.0,1.0,4.0,0.0,WAS,J.McNichols,J.McNichols,1.4,0.39999998,0.39999998
00-0033955,J.McNichols,WAS,11,0.0,0.0,0.0,0.0,0.0,WR,2025,0.0,0.0,0.0,2.0,2.0,16.0,0.0,WAS,J.McNichols,J.McNichols,3.6,1.5999999,1.5999999
00-0034073,R.Dwelley,DET,10,0.0,0.0,0.0,0.0,0.0,WR,2025,0.0,0.0,0.0,0.0,1.0,0.0,0.0,DET,R.Dwelley,R.Dwelley,0.0,0.0,0.0
00-0034159,W.Dissly,LAC,1,0.0,0.0,0.0,0.0,0.0,WR,2025,0.0,0.0,0.0,1.0,1.0,18.0,0.0,LAC,W.Dissly,W.Dissly,2.8000002,1.8000002,1.8000002
00-0034159,W.Dissly,LAC,2,0.0,0.0,0.0,0.0,0.0,WR,2025,0.0,0.0,0.0,1.0,1.0,7.0,0.0,LAC,W.Dissly,W.Dissly,1.7,0.70000005,0.70000005
00-0034159,W.Dissly,LAC,6,0.0,0.0,0.0,0.0,0.0,WR,2025,0.0,0.0,0.0,2.0,2.0,18.0,0.0,LAC,W.Dissly,W.Dissly,3.8000002,1.8000002,1.8000002
00-0034159,W.Dissly,LAC,7,0.0,0.0,0.0,0.0,0.0,WR,2025,0.0,0.0,0.0,0.0,1.0,0.0,0.0,LAC,W.Dissly,W.Dissly,0.0,0.0,0.0
00-0034270,T.Conklin,LAC,1,0.0,0.0,0.0,0.0,0.0,WR,2025,0.0,0.0,0.0,2.0,2.0,50.0,0.0,LAC,T.Conklin,T.Conklin,7.0,5.0,5.0
00-0034270,T.Conklin,LAC,3,0.0,0.0,0.0,0.0,0.0,WR,2025,0.0,0.0,0.0,0.0,2.0,0.0,0.0,LAC,T.Conklin,T.Conklin,0.0,0.0,0.0
00-0034270,T.Conklin,LAC,4,0.0,0.0,0.0,0.0,0.0,WR,2025,0.0,0.0,0.0,1.0,1.0,3.0,0.0,LAC,T.Conklin,T.Conklin,1.3,0.29999995,0.29999995
00-0034270,T.Conklin,LAC,5,0.0,0.0,0.0,0.0,0.0,WR,2025,0.0,0.0,0.0,2.0,3.0,30.0,0.0,LAC,T.Conklin,T.Conklin,5.0,3.0,3.0
00-0034270,T.Conklin,LAC,10,0.0,0.0,0.0,0.0,0.0,WR,2025,0.0,0.0,0.0,1.0,1.0,12.0,0.0,LAC,T.Conklin,T.Conklin,2.2,1.2,1.2
00-0034272,M.Valdes-Scantling,SF,2,0.0,0.0,0.0,0.0,0.0,WR,2025,0.0,0.0,0.0,0.0,1.0,0.0,0.0,SF,M.Valdes-Scantling,M.Valdes-Scantling,0.0,0.0,0.0
