"season","week","team","season_type","opponent_team","completions","attempts","passing_yards","passing_tds","passing_interceptions","sacks_suffered","sack_yards_lost","sack_fumbles","sack_fumbles_lost","passing_air_yards","passing_yards_after_catch","passing_first_downs","passing_epa","passing_cpoe","passing_2pt_conversions","carries","rushing_yards","rushing_tds","rushing_fumbles","rushing_fumbles_lost","rushing_first_downs","rushing_epa","rushing_2pt_conversions","receptions","targets","receiving_yards","receiving_tds","receiving_fumbles","receiving_fumbles_lost","receiving_air_yards","receiving_yards_after_catch","receiving_first_downs","receiving_epa","receiving_2pt_conversions","special_teams_tds","def_tackles_solo","def_tackles_with_assist","def_tackle_assists","def_tackles_for_loss","def_tackles_for_loss_yards","def_fumbles_forced","def_sacks","def_sack_yards","def_qb_hits","def_interceptions","def_interception_yards","def_pass_defended","def_tds","def_fumbles","def_safeties","misc_yards","fumble_recovery_own","fumble_recovery_yards_own","fumble_recovery_opp","fumble_recovery_yards_opp","fumble_recovery_tds","penalties","penalty_yards","timeouts","punt_returns","punt_return_yards","kickoff_returns","kickoff_return_yards","fg_made","fg_att","fg_missed","fg_blocked","fg_long","fg_pct","fg_made_0_19","fg_made_20_29","fg_made_30_39","fg_made_40_49","fg_made_50_59","fg_made_60_","fg_missed_0_19","fg_missed_20_29","fg_missed_30_39","fg_missed_40_49","fg_missed_50_59","fg_missed_60_","fg_made_list","fg_missed_list","fg_blocked_list","fg_made_distance","fg_missed_distance","fg_blocked_distance","pat_made","pat_att","pat_missed","pat_blocked","pat_pct","gwfg_made","gwfg_att","gwfg_missed","gwfg_blocked","gwfg_distance"
2024,10,"DEN","REG","KC",22,30,215,2,0,2,-33,0,0,233,121,12,7.6963486662157,12.6062114323889,0,23,78,0,0,0,4,-3.69039269230733,0,22,28,215,2,0,0,233,121,12,12.5988121230643,0,0,39,2,30,5,26,0,4,23,9,0,0,2,0,0,0,0,1,1,0,0,0,6,35,6,1,28,0,0,0,2,1,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,"60","35",0,60,35,2,2,0,0,1,0,1,0,1,35
2024,10,"DET","REG","HOU",15,30,240,2,5,0,0,0,0,286,129,11,-1.86882130776793,-2.58191308627526,0,32,105,1,1,0,7,-5.58587739852536,0,15,24,240,2,0,0,286,129,11,0.871342696498335,0,0,47,2,18,9,63,0,4,40,7,2,0,7,0,0,0,0,1,1,0,0,0,4,61,3,3,15,0,0,2,2,0,0,58,1,0,0,0,0,2,0,0,0,0,0,0,0,"58;52",NA,NA,110,0,0,2,2,0,0,1,1,1,0,0,52
2024,10,"HOU","REG","DET",19,33,232,1,2,4,-40,1,0,268,117,12,-5.87445884275167,-8.771794103086,0,28,56,1,0,0,3,-8.85341972037937,0,19,32,232,1,0,0,268,117,12,1.18132526817772,0,0,31,5,29,3,14,1,0,0,5,5,2,9,0,0,0,0,1,1,0,0,0,4,30,6,3,43,0,0,3,4,1,0,56,0.75,0,1,1,0,1,0,0,0,0,0,1,0,"34;56;29","58",NA,119,58,0,2,2,0,0,1,0,0,0,0,0
2024,10,"IND","REG","BUF",26,35,272,2,3,4,-32,1,1,276,66,14,-12.4511613073038,6.36282537664685,0,22,121,0,0,0,4,-2.8758538486436,0,26,35,272,2,1,0,276,66,14,0.470385788103956,0,0,38,5,33,2,2,1,2,0,5,2,24,5,0,0,0,0,1,1,0,0,0,5,25,4,0,0,0,0,2,2,0,0,27,1,0,2,0,0,0,0,0,0,0,0,0,0,"27;23",NA,NA,50,0,0,2,2,0,0,1,0,0,0,0,0
2024,10,"JAX","REG","MIN",14,22,111,0,2,3,-24,0,0,183,52,5,-8.99773466133047,-0.998521560714358,0,18,56,1,1,1,5,-5.58198764314875,0,14,21,111,0,0,0,183,52,5,-5.33356657152763,0,0,51,3,33,4,21,0,1,8,3,3,16,6,0,0,0,0,0,1,0,0,0,3,25,3,0,0,1,24,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,1,1,0,0,1,0,0,0,0,0
2024,10,"KC","REG","DEN",28,42,266,1,0,4,-23,0,0,213,188,13,3.8779830225843,2.31415912508965,0,19,57,0,0,0,4,-3.66827841877041,0,28,40,266,1,0,0,213,188,13,11.7558460759914,0,0,32,1,25,5,42,0,2,33,5,0,0,0,0,0,0,57,0,0,0,0,0,3,10,5,3,28,1,25,3,3,0,0,36,1,0,2,1,0,0,0,0,0,0,0,0,0,"36;28;20",NA,NA,84,0,0,1,1,0,0,1,0,0,0,0,0
2024,10,"LA","REG","MIA",32,46,293,0,1,4,-36,1,0,310,120,16,-7.01956508629825,0.977317988872528,0,18,70,0,2,1,5,-8.87692736525787,0,32,44,293,0,0,0,310,120,16,1.42330271857861,0,0,35,5,17,10,54,1,3,36,4,1,16,4,0,0,0,0,2,3,1,1,0,6,64,5,0,0,2,40,5,6,1,0,55,0.833333333333333,0,1,2,0,2,0,0,0,0,0,1,0,"34;55;53;22;31","57",NA,195,57,0,0,0,0,0,NA,0,0,0,0,0
2024,10,"LAC","REG","TEN",14,18,164,1,0,0,0,0,0,114,93,8,9.66890458690021,8.56406092643738,0,39,145,2,0,0,11,-0.828479498020409,0,14,18,164,1,0,0,114,93,8,9.66890458690021,0,0,38,3,17,8,26,1,7,18,9,0,0,1,0,0,0,0,0,0,0,0,0,5,30,3,2,14,1,56,2,2,0,0,37,1,0,1,1,0,0,0,0,0,0,0,0,0,"21;37",NA,NA,58,0,0,3,3,0,0,1,0,0,0,0,0
2024,10,"MIA","REG","LA",20,28,207,1,1,3,-36,1,1,153,121,11,-1.53125145915167,-3.28419485262462,0,22,67,1,0,0,3,-7.11662900046213,0,20,28,207,1,0,0,153,121,11,6.74718418111822,0,0,35,6,30,7,61,2,4,36,6,1,5,6,0,0,0,0,0,0,1,1,0,1,15,2,3,21,0,0,3,3,0,0,50,1,0,0,1,0,2,0,0,0,0,0,0,0,"50;37;50",NA,NA,137,0,0,2,2,0,0,1,0,0,0,0,0
2024,10,"MIN","REG","JAX",24,38,241,0,3,1,-8,0,0,348,95,15,-2.42235770028868,0.483701519064003,0,43,169,0,0,0,10,2.13799681084952,0,24,37,241,0,0,0,348,95,15,0.634967878937341,0,0,24,1,17,8,31,0,3,24,4,2,2,2,0,0,0,0,0,0,1,1,0,6,40,4,1,9,0,0,4,4,0,0,45,1,0,1,2,1,0,0,0,0,0,0,0,0,"45;33;34;29",NA,NA,141,0,0,0,0,0,0,NA,0,0,0,0,0
2024,10,"NE","REG","CHI",15,25,184,1,1,1,0,0,0,208,99,9,-1.33424407009612,5.21545772967131,0,35,144,0,0,0,7,0.450655401450264,0,15,23,184,1,0,0,208,99,9,1.60578792916035,0,0,40,0,12,13,63,0,9,51,13,0,0,5,0,1,0,0,2,2,0,0,0,7,40,6,3,45,0,0,4,4,0,0,37,1,0,1,3,0,0,0,0,0,0,0,0,0,"30;37;25;33",NA,NA,125,0,0,1,1,0,0,1,0,0,0,0,0
2024,10,"NO","REG","ATL",16,25,269,2,0,0,0,0,0,195,165,8,6.2228570164317,5.74748516082764,0,27,96,0,1,0,6,-6.02638150172425,0,16,21,269,2,0,0,195,165,8,11.412800939367,0,0,43,2,36,6,33,2,3,19,9,1,6,9,0,0,0,0,1,2,0,0,0,8,76,1,1,18,2,51,2,2,0,0,38,1,0,1,1,0,0,0,0,0,0,0,0,0,"38;26",NA,NA,64,0,0,2,2,0,0,1,0,0,0,0,0
2024,10,"NYG","REG","CAR",22,37,190,0,2,2,-15,0,0,272,35,13,-10.2802567867097,0.658983830362558,0,34,167,2,1,1,11,1.56538973317947,0,22,32,190,0,1,0,272,35,13,-3.6872598325841,0,0,33,2,36,4,12,1,1,8,4,0,0,1,0,0,0,0,0,0,1,1,0,3,15,5,3,17,3,77,1,2,1,0,42,0.5,0,0,0,1,0,0,0,0,0,1,0,0,"42","43",NA,42,43,0,2,2,0,0,1,0,0,0,0,0
2024,10,"NYJ","REG","ARI",22,35,151,0,0,3,-23,1,1,220,83,10,-10.8933480572468,-2.59637146285086,0,17,79,0,0,0,5,2.24483447376406,0,22,33,151,0,0,0,220,83,10,-1.36681589773862,0,0,28,2,42,3,9,1,1,7,2,0,0,0,0,0,0,0,0,0,0,0,0,3,25,1,0,0,0,0,2,2,0,0,45,1,0,1,0,1,0,0,0,0,0,0,0,0,"25;45",NA,NA,70,0,0,0,0,0,0,NA,0,0,0,0,0
2024,10,"PHI","REG","DAL",15,22,207,2,1,5,-46,1,1,233,82,9,-6.11992500769412,16.5327656269073,0,38,187,2,0,0,11,2.91245888603406,0,15,20,207,2,0,0,233,82,9,7.91587873996031,0,0,35,1,19,5,15,3,3,17,6,1,0,7,0,0,0,0,0,0,4,4,0,7,49,4,3,43,3,87,2,2,0,0,39,1,0,0,2,0,0,0,0,0,0,0,0,0,"39;38",NA,NA,77,0,0,4,4,0,0,1,0,0,0,0,0
2024,10,"PIT","REG","WAS",14,29,195,3,1,3,-23,0,0,361,81,9,4.65167548909085,-4.6713806115664,0,43,140,1,1,1,10,-7.74664789164672,0,14,26,195,3,0,0,361,81,9,11.578879454697,0,0,36,6,8,9,41,0,3,20,6,0,0,5,0,0,0,0,0,0,1,1,0,5,49,4,3,20,5,117,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,4,4,0,0,1,0,0,0,0,0
2024,10,"SF","REG","TB",25,36,353,2,0,3,-15,1,0,252,172,17,17.4203885839368,8.74518173582414,0,22,75,0,0,0,3,-2.65880179795204,0,25,34,353,2,0,0,252,172,17,20.6424907888382,0,0,31,3,21,5,19,0,2,11,2,0,0,5,0,1,0,0,1,1,0,0,0,6,49,4,3,36,1,23,3,6,3,0,44,0.5,0,1,1,1,0,0,0,0,0,2,1,0,"28;33;44","49;50;44",NA,105,143,0,2,2,0,0,1,1,1,0,0,44
2024,10,"TB","REG","SF",18,29,116,1,0,2,-11,0,0,157,83,8,-1.52073396574179,-8.46872709948441,0,27,110,1,2,0,8,-1.71141869871644,0,18,29,116,1,0,0,157,83,8,1.67951213340802,0,0,31,7,29,4,19,1,3,15,7,0,0,3,0,0,0,0,3,5,1,1,0,5,42,0,0,0,0,0,2,2,0,0,30,1,0,1,1,0,0,0,0,0,0,0,0,0,"30;26",NA,NA,56,0,0,2,2,0,0,1,0,0,0,0,0
2024,10,"TEN","REG","LAC",18,23,175,2,0,7,-18,1,0,190,71,10,1.36351780530621,10.9003507572672,0,21,132,0,0,0,8,4.59802588046519,0,18,23,175,2,0,0,190,71,10,8.51248837723487,0,0,36,7,23,4,7,0,0,0,2,0,0,3,0,0,0,0,1,1,0,0,0,9,68,3,0,0,3,87,1,2,1,0,27,0.5,0,1,0,0,0,0,0,0,0,1,0,0,"27","49",NA,27,49,0,2,2,0,0,1,0,0,0,0,0
2024,10,"WAS","REG","PIT",17,34,202,0,0,3,-20,0,0,216,87,7,-9.26198055471391,-12.7358675934374,0,22,60,3,0,0,9,1.21088485026849,0,17,32,202,0,0,0,216,87,7,-2.93769824590631,0,0,32,10,48,5,25,1,3,23,6,1,0,2,0,2,0,0,1,1,1,1,0,5,41,4,2,0,4,118,2,2,0,0,48,1,0,0,0,2,0,0,0,0,0,0,0,0,"48;41",NA,NA,89,0,0,3,3,0,0,1,0,0,0,0,0
2024,11,"ATL","REG","DEN",20,31,197,0,1,4,-21,0,0,231,94,10,-5.45037523031296,-0.00588852783729045,0,21,50,0,1,0,3,-9.75093387969537,0,20,29,197,0,0,0,231,94,10,1.44243489176788,0,0,37,4,28,5,23,1,1,12,3,0,0,2,0,0,0,0,1,2,0,0,0,6,52,3,2,22,0,0,2,2,0,0,51,1,0,0,0,1,1,0,0,0,0,0,0,0,"41;51",NA,NA,92,0,0,0,0,0,0,NA,0,0,0,0,0
2024,11,"BAL","REG","PIT",16,33,207,1,1,2,-2,0,0,304,110,9,-2.4386209839499,-10.6693851370965,0,19,124,1,1,1,5,0.725564312015194,0,16,31,207,1,1,1,304,110,9,-2.67957296352651,0,0,43,3,37,7,28,0,4,24,8,1,0,6,0,0,0,0,0,0,0,0,0,12,80,5,1,9,4,109,1,3,2,0,54,0.333333333333333,0,0,0,0,1,0,0,0,0,1,1,0,"54","47;50",NA,54,97,0,1,1,0,0,1,0,0,0,0,0
2024,11,"BUF","REG","KC",27,40,262,1,1,0,0,0,0,280,144,13,5.96175868702834,4.21292985740461,0,31,104,3,0,0,9,1.27177228481742,0,27,38,262,1,0,0,280,144,13,8.2076713595727,0,0,29,0,24,3,18,0,2,15,7,2,5,5,0,0,0,0,0,0,0,0,0,3,24,4,4,56,1,23,1,1,0,0,33,1,0,0,1,0,0,0,0,0,0,0,0,0,"33",NA,NA,33,0,0,3,4,1,0,0.75,0,0,0,0,0
2024,11,"CHI","REG","GB",23,31,231,0,0,3,-19,0,0,212,120,12,3.19334448202754,6.72769709940879,0,34,179,2,0,0,10,10.6351140615145,0,23,31,231,0,0,0,212,120,12,6.37043070529362,0,0,19,7,29,5,9,0,1,1,2,1,23,2,0,0,0,0,0,0,0,0,0,7,50,4,0,0,2,55,2,3,0,1,53,0.666666666666667,0,1,0,0,1,0,0,0,0,0,0,0,"53;27",NA,"46",80,0,46,1,1,0,0,1,0,1,0,1,46
2024,11,"CIN","REG","LAC",28,50,356,3,0,3,-14,0,0,512,111,14,6.4361531409213,-2.48644488013309,0,25,110,0,0,0,7,1.61382092634449,0,28,46,356,3,0,0,512,111,14,14.9469587393814,0,0,30,4,24,4,17,1,2,17,6,0,0,9,0,0,0,0,0,0,1,1,0,8,56,4,3,34,2,65,2,4,2,0,27,0.5,0,2,0,0,0,0,0,0,0,1,1,0,"26;27","48;51",NA,53,99,0,3,3,0,0,1,0,0,0,0,0
2024,11,"CLE","REG","NO",30,47,395,2,0,3,-18,0,0,463,213,17,8.60714969281493,-0.698914726575216,1,20,66,0,0,0,3,-6.8630595933646,0,30,45,395,2,0,0,463,213,17,15.5284614119095,1,0,29,2,34,5,13,2,1,7,2,1,0,3,0,0,0,0,0,0,1,1,0,3,14,4,0,0,2,37,0,2,2,0,NA,0,0,0,0,0,0,0,0,1,0,0,1,0,NA,"51;27",NA,0,78,0,0,0,0,0,NA,0,0,0,0,0
2024,11,"DAL","REG","HOU",33,56,358,1,1,5,-34,1,0,364,202,17,-16.389272563823,-11.4310586342105,0,18,64,0,1,0,4,-7.73313023797414,0,33,54,358,1,0,0,364,202,17,1.86774911129615,0,0,35,1,27,2,8,0,1,7,1,1,21,5,0,0,0,0,2,3,0,0,0,9,66,3,0,0,2,56,1,2,1,0,53,0.5,0,0,0,0,1,0,0,0,0,1,0,0,"53","40",NA,53,40,0,1,1,0,0,1,0,0,0,0,0
2024,11,"DEN","REG","ATL",28,33,307,4,0,1,-12,0,0,139,199,14,22.7214082656772,13.4060868993402,0,26,105,1,0,0,7,-0.0896839098713826,0,28,32,307,4,1,0,139,199,14,25.4353618011863,0,0,31,4,28,8,39,0,4,21,6,1,15,5,0,0,0,0,1,1,0,0,0,4,45,5,3,57,0,0,1,1,0,0,45,1,0,0,0,1,0,0,0,0,0,0,0,0,"45",NA,NA,45,0,0,5,5,0,0,1,0,0,0,0,0
2024,11,"DET","REG","JAX",27,33,449,4,0,0,0,0,0,244,237,22,36.5997580319321,16.5980109284001,0,43,196,3,0,0,14,1.17043326841667,0,27,31,449,4,0,0,244,237,22,37.5628014572807,0,0,21,4,26,3,5,0,1,9,3,1,0,2,0,0,0,0,0,0,0,0,0,4,46,1,3,30,0,0,1,1,0,0,54,1,0,0,0,0,1,0,0,0,0,0,0,0,"54",NA,NA,54,0,0,7,7,0,0,1,0,0,0,0,0
2024,11,"GB","REG","CHI",13,17,261,1,1,1,-1,0,0,142,143,10,13.0757455275743,12.5910906230702,0,25,106,2,0,0,8,-1.61667322683195,0,13,17,261,1,0,0,142,143,10,14.41696822003,0,0,47,1,27,4,22,0,3,19,6,0,0,1,0,0,0,0,0,0,0,0,0,3,25,6,1,16,2,51,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,2,2,0,0,1,0,0,0,0,0
2024,11,"HOU","REG","DAL",23,34,257,0,1,1,-7,0,0,170,156,13,6.41801194752379,-5.34216589999921,0,25,141,3,0,0,6,5.21223385908525,0,23,33,257,0,0,0,170,156,13,8.8726172016356,0,0,43,3,21,6,31,2,5,34,6,1,7,10,0,0,0,0,0,0,1,1,1,9,69,2,0,0,2,26,2,2,0,0,33,1,0,1,1,0,0,0,0,0,0,0,0,0,"33;29",NA,NA,62,0,0,4,4,0,0,1,0,0,0,0,0
2024,11,"IND","REG","NYJ",20,30,272,1,0,2,-31,1,1,315,91,13,8.69070818089531,7.28099175861903,0,35,91,2,1,0,6,-7.42524913743677,0,20,28,272,1,0,0,315,91,13,17.7944764856585,0,0,28,8,30,6,33,1,3,22,5,0,0,2,0,0,0,0,1,2,0,0,0,5,40,1,3,37,4,114,3,3,0,0,56,1,0,0,0,2,1,0,0,0,0,0,0,0,"41;47;56",NA,NA,144,0,0,1,1,0,0,1,0,0,0,0,0
2024,11,"JAX","REG","DET",17,29,138,0,1,1,-9,0,0,354,72,7,-11.8684791115754,-3.79737349493163,0,17,41,0,0,0,2,-5.60103516717333,0,17,28,138,0,0,0,354,72,7,-7.54699716402109,0,0,44,11,31,3,7,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,6,40,3,0,0,2,58,2,2,0,0,59,1,0,0,1,0,1,0,0,0,0,0,0,0,"59;35",NA,NA,94,0,0,0,0,0,0,NA,0,0,0,0,0
2024,11,"KC","REG","BUF",23,33,196,3,2,2,-15,0,0,228,105,15,5.59977835550671,9.59431754965936,0,17,78,0,0,0,3,0.535191956238123,0,23,31,196,3,0,0,228,105,15,10.2505880591343,0,0,43,2,24,3,3,0,0,0,4,1,29,2,0,0,0,0,0,0,0,0,0,6,57,4,1,8,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,3,3,0,0,1,0,0,0,0,0
2024,11,"LA","REG","NE",18,27,295,4,0,0,0,0,0,289,126,13,16.001792662763,10.0039464456064,0,24,107,0,0,0,5,1.92709461553022,0,18,27,295,4,0,0,289,126,13,16.001792662763,0,0,36,11,41,6,31,2,3,25,5,1,9,8,0,0,0,0,0,0,1,1,0,7,66,5,0,0,3,82,0,1,1,0,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,"26",NA,0,26,0,4,4,0,0,1,0,0,0,0,0
2024,11,"LAC","REG","CIN",17,36,297,2,0,2,-17,0,0,463,65,14,1.99909936431424,-11.7210163311525,0,25,155,2,1,1,7,0.624726477370132,0,17,33,297,2,0,0,463,65,14,7.55754772013381,0,0,41,0,34,5,19,0,3,14,14,0,0,10,0,0,0,0,0,0,0,0,0,5,50,6,3,38,1,32,2,2,0,0,53,1,1,0,0,0,1,0,0,0,0,0,0,0,"19;53",NA,NA,72,0,0,4,4,0,0,1,0,0,0,0,0
2024,11,"LV","REG","MIA",30,43,282,2,1,3,-14,0,0,191,188,17,4.92272396759833,1.97372191991561,0,16,60,0,0,0,3,0.0731108092082248,0,30,39,282,2,0,0,191,188,17,13.0656765442272,0,0,38,3,33,10,32,1,2,17,2,0,0,2,0,0,0,0,0,0,0,0,0,7,49,5,0,0,1,31,2,2,0,0,27,1,0,2,0,0,0,0,0,0,0,0,0,0,"27;22",NA,NA,49,0,0,1,1,0,0,1,0,0,0,0,0
2024,11,"MIA","REG","LV",28,36,288,3,0,2,-17,1,0,178,159,18,24.5414470207597,10.6252372264862,0,26,82,1,0,0,4,-4.72583400944131,0,28,35,288,3,0,0,178,159,18,27.4182073152918,0,0,38,1,19,4,17,0,3,14,4,1,7,3,0,0,0,0,1,1,0,0,0,4,23,3,1,0,2,52,2,2,0,0,46,1,0,0,1,1,0,0,0,0,0,0,0,0,"31;46",NA,NA,77,0,0,4,4,0,0,1,0,0,0,0,0
2024,11,"MIN","REG","TEN",20,32,246,2,0,2,-10,0,0,304,108,12,7.44695669365934,3.76203378041585,0,33,82,1,2,1,6,-10.9821675645071,0,20,30,246,2,0,0,304,108,12,14.7263401997614,0,0,31,5,17,10,43,0,5,34,9,1,0,2,0,0,0,0,1,2,0,0,0,3,35,4,2,17,1,35,1,1,0,0,40,1,0,0,0,1,0,0,0,0,0,0,0,0,"40",NA,NA,40,0,0,2,3,1,0,0.666666666666667,0,0,0,0,0
2024,11,"NE","REG","LA",29,39,282,2,1,3,-25,1,1,250,160,16,11.0939822428241,8.93158195792018,0,30,125,0,0,0,6,-3.74541616323404,0,29,37,282,2,1,0,250,160,16,19.9322712281428,0,0,22,6,26,0,0,0,0,0,4,0,0,2,0,0,0,0,1,1,0,0,0,7,45,6,0,0,2,62,3,3,0,0,42,1,0,1,1,1,0,0,0,0,0,0,0,0,"32;25;42",NA,NA,99,0,0,1,2,0,1,0.5,0,0,0,0,0
2024,11,"NO","REG","CLE",22,29,266,2,1,1,-7,1,0,211,169,11,10.3697444144636,7.35281216246741,0,28,214,3,0,0,8,12.3317430285388,0,22,28,266,2,1,1,211,169,11,7.05818355217343,0,0,31,1,43,5,31,0,3,18,5,0,0,5,0,0,0,0,1,1,0,0,0,5,41,4,2,54,1,42,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,5,5,0,0,1,0,0,0,0,0
2024,11,"NYJ","REG","IND",22,29,184,2,0,3,-22,1,0,124,122,7,-0.448178460415825,3.46419893462083,0,20,91,1,0,0,4,-4.80442326812772,0,22,29,184,2,0,0,124,122,7,2.80429302184898,0,0,44,6,26,7,41,1,2,31,5,0,0,1,0,0,0,0,1,1,1,1,0,2,14,5,3,19,1,24,2,2,0,0,58,1,0,0,1,0,1,0,0,0,0,0,0,0,"58;35",NA,NA,93,0,0,3,3,0,0,1,0,0,0,0,0
2024,11,"PHI","REG","WAS",18,28,221,0,0,2,-15,0,0,184,133,9,0.873731272860385,2.90225672721863,0,40,228,3,0,0,13,11.4051929204064,0,18,25,221,0,1,0,184,133,9,7.15961254853062,0,0,38,7,27,8,32,1,3,20,3,1,0,4,0,0,0,0,1,1,0,0,0,4,49,5,2,20,2,51,2,4,2,0,31,0.5,0,1,1,0,0,0,0,0,0,1,1,0,"21;31","44;51",NA,52,95,0,2,3,1,0,0.666666666666667,0,0,0,0,0
2024,11,"PIT","REG","BAL",23,36,205,0,1,4,-24,0,0,219,127,9,-11.5912123409854,1.66616542264819,0,34,122,0,0,0,7,-6.46100969210966,0,23,32,205,0,0,0,219,127,9,-1.13687328494011,0,0,24,1,29,3,6,2,2,2,6,1,0,6,0,0,0,0,0,0,2,2,0,7,45,3,2,13,0,0,6,6,0,0,57,1,0,1,2,0,3,0,0,0,0,0,0,0,"32;52;32;57;27;50",NA,NA,250,0,0,0,0,0,0,NA,0,0,0,0,0
2024,11,"SEA","REG","SF",25,32,221,0,1,4,-26,0,0,284,68,10,-0.754931041054483,15.9810264264384,0,23,94,2,1,0,9,0.959041044465266,0,25,31,221,0,0,0,284,68,10,6.43559677363373,0,0,32,2,38,4,15,0,2,13,4,1,0,6,0,0,0,0,1,2,0,0,0,4,20,5,0,0,1,15,2,2,0,0,57,1,0,0,0,0,2,0,0,0,0,0,0,0,"52;57",NA,NA,109,0,0,2,2,0,0,1,0,0,0,0,0
2024,11,"SF","REG","SEA",21,28,159,1,1,2,-13,0,0,153,53,10,0.767017843984415,1.98469694171633,0,27,131,1,0,0,9,5.10163929790724,0,21,28,159,1,0,0,153,53,10,2.94412986185902,0,0,33,3,23,4,24,0,4,26,7,1,11,3,0,0,0,0,0,0,0,0,0,9,54,6,1,12,3,51,1,1,0,0,33,1,0,0,1,0,0,0,0,0,0,0,0,0,"33",NA,NA,33,0,0,2,2,0,0,1,0,0,0,0,0
2024,11,"TEN","REG","MIN",17,31,295,1,1,5,-34,0,0,342,136,8,1.86654006509965,-4.83043234923791,0,19,33,0,0,0,3,-9.7099493285059,0,17,29,295,1,0,0,342,136,8,11.4933457150473,0,0,42,3,21,6,17,1,2,10,4,0,0,2,0,0,0,0,0,0,1,1,0,13,91,5,2,26,1,23,2,2,0,0,43,1,0,0,1,1,0,0,0,0,0,0,0,0,"30;43",NA,NA,73,0,0,1,1,0,0,1,0,0,0,0,0
2024,11,"WAS","REG","PHI",22,32,191,1,1,3,-20,0,0,114,146,10,1.39634559226409,-4.18254155665636,1,28,93,1,0,0,7,-8.9129087018664,0,22,32,191,1,0,0,114,146,10,5.91787061879598,1,0,45,1,29,3,17,1,2,15,4,0,0,2,0,0,0,0,1,1,0,0,0,4,25,3,2,7,2,59,1,1,0,0,45,1,0,0,0,1,0,0,0,0,0,0,0,0,"45",NA,NA,45,0,0,1,1,0,0,1,0,0,0,0,0
2024,12,"ARI","REG","SEA",24,37,285,0,1,5,-36,0,0,285,144,15,-5.31243996547814,3.20544163970386,0,14,49,0,0,0,1,-5.0311548524769,0,24,34,285,0,0,0,285,144,15,2.97162725195709,0,0,40,3,19,8,45,1,5,34,6,1,0,5,0,0,0,0,0,0,0,0,0,5,60,4,1,0,3,79,2,3,1,0,35,0.666666666666667,0,1,1,0,0,0,0,0,0,1,0,0,"35;22","47",NA,57,47,0,0,0,0,0,NA,0,0,0,0,0
2024,12,"BAL","REG","LAC",16,22,177,2,0,1,0,0,0,231,63,6,8.12339573477641,10.6422300849642,0,37,212,2,0,0,13,9.11576874606544,0,16,21,177,2,0,0,231,63,6,9.90366210051127,0,0,35,0,18,6,25,1,4,16,7,0,0,5,0,0,0,0,0,0,0,0,0,9,102,4,0,0,0,0,1,1,0,0,45,1,0,0,0,1,0,0,0,0,0,0,0,0,"45",NA,NA,45,0,0,3,3,0,0,1,0,0,0,0,0
2024,12,"CAR","REG","KC",21,35,263,1,0,2,-14,1,0,290,101,13,6.34897130073751,3.44929252610062,0,21,85,1,0,0,6,5.04253763037571,1,21,33,263,1,0,0,290,101,13,11.5978386419383,0,0,48,1,23,8,44,1,5,43,8,0,0,3,0,0,0,0,1,1,0,0,0,9,53,6,1,10,0,0,4,4,0,0,33,1,0,1,3,0,0,0,0,0,0,0,0,0,"30;32;29;33",NA,NA,124,0,0,1,1,0,0,1,0,0,0,0,0
2024,12,"CHI","REG","MIN",32,48,340,2,0,3,-20,0,0,362,183,14,4.01989620150415,0.89246960396462,1,22,78,1,0,0,6,1.00101288408041,0,32,47,340,2,1,0,362,183,14,7.5243982215471,1,0,37,9,31,5,25,1,3,16,9,0,0,5,0,1,0,0,1,1,1,1,0,7,80,8,2,5,1,55,2,3,0,1,49,0.666666666666667,0,0,0,2,0,0,0,0,0,0,0,0,"49;48",NA,"48",97,0,48,1,1,0,0,1,0,0,0,0,0
2024,12,"CLE","REG","PIT",18,27,219,0,1,1,0,1,1,238,44,8,-0.757085612218129,2.49118297188371,1,27,85,3,0,0,8,6.10602750123223,0,18,27,219,0,2,1,238,44,8,-1.21903911838285,1,0,42,11,27,11,39,1,4,22,9,0,0,0,0,0,0,0,1,1,1,1,0,8,48,4,0,0,3,72,1,1,0,0,34,1,0,0,1,0,0,0,0,0,0,0,0,0,"34",NA,NA,34,0,0,1,1,0,0,1,0,0,0,0,0
2024,12,"DAL","REG","WAS",24,32,247,2,0,1,-6,0,0,193,115,12,8.53961232800434,3.60891493037343,0,28,91,0,2,1,5,-11.9086819373031,0,24,32,247,2,0,0,193,115,12,9.6149109487415,0,2,37,1,33,5,11,2,4,8,8,2,23,7,0,0,0,0,2,4,1,1,0,4,20,4,1,-2,5,222,2,4,1,1,48,0.5,0,0,0,2,0,0,0,0,0,1,0,0,"46;48","42","35",94,42,35,4,4,0,0,1,0,0,0,0,0
