game_id,week,player_id,player_name,assist_tackles,qb_hits,sacks,solo_tackles,tfls,total_tackles
2025_02_JAX_CIN,2,00-0035378,A.Wingard,0.0,0.0,0.0,2.0,0.0,2.0
2025_02_JAX_CIN,2,00-0035642,J.Hines-Allen,2.0,3.0,0.0,3.0,0.0,4.0
2025_02_JAX_CIN,2,00-0036199,G.Stone,1.0,0.0,0.0,7.0,0.0,7.5
2025_02_JAX_CIN,2,00-0036262,D.Hamilton,1.0,0.0,0.0,2.0,0.0,2.5
2025_02_JAX_CIN,2,00-0036294,L.Wilson,3.0,0.0,0.0,4.0,0.0,5.5
2025_02_JAX_CIN,2,00-0036590,Q.Morris,0.0,0.0,0.0,1.0,0.0,1.0
2025_02_JAX_CIN,2,00-0036642,T.Slaton,1.0,0.0,0.0,3.0,0.0,3.5
2025_02_JAX_CIN,2,00-0036900,J.Chase,0.0,0.0,0.0,1.0,0.0,1.0
2025_02_JAX_CIN,2,00-0036902,J.Ossai,1.0,1.0,0.0,1.0,0.0,1.5
2025_02_JAX_CIN,2,00-0036974,T.Campbell,2.0,0.0,0.0,3.0,0.0,4.0
2025_02_JAX_CIN,2,00-0037235,T.Walker,1.0,3.0,1.0,3.0,1.0,3.5
2025_02_JAX_CIN,2,00-0037244,D.Lloyd,2.0,1.0,0.0,2.0,0.0,3.0
2025_02_JAX_CIN,2,00-0037743,D.Hill,0.0,0.0,0.0,9.0,1.0,9.0
2025_02_JAX_CIN,2,00-0037752,T.Anderson,1.0,0.0,0.0,1.0,0.0,1.5
2025_02_JAX_CIN,2,00-0037753,C.Taylor-Britt,0.0,0.0,0.0,2.0,0.0,2.0
2025_02_JAX_CIN,2,00-0038549,D.Turner,0.0,0.0,0.0,2.0,0.0,2.0
2025_02_JAX_CIN,2,00-0038560,J.Battle,0.0,0.0,0.0,1.0,0.0,1.0
2025_02_JAX_CIN,2,00-0038580,Y.Abdullah,1.0,0.0,0.0,0.0,0.0,0.5
2025_02_JAX_CIN,2,00-0038597,C.Brown,0.0,0.0,0.0,1.0,0.0,1.0
2025_02_JAX_CIN,2,00-0039353,J.Jones,0.0,0.0,0.0,2.0,0.0,2.0
2025_02_JAX_CIN,2,00-0039893,B.Thomas,0.0,0.0,0.0,1.0,0.0,1.0
2025_02_JAX_CIN,2,00-0039908,K.Jenkins,1.0,0.0,0.0,2.0,0.0,2.5
2025_02_JAX_CIN,2,00-0039925,A.Mims,0.0,0.0,0.0,1.0,0.0,1.0
2025_02_JAX_CIN,2,00-0040208,T.Brooks,0.0,0.0,0.0,1.0,0.0,1.0
2025_02_JAX_CIN,2,00-0040213,R.Lane,0.0,0.0,0.0,1.0,0.0,1.0
2025_02_JAX_CIN,2,00-0040718,T.Hunter,0.0,0.0,0.0,2.0,0.0,2.0
2025_02_JAX_CIN,2,00-0040738,D.Knight,2.0,0.0,0.0,2.0,0.0,3.0
2025_02_JAX_CIN,2,00-0040756,S.Stewart,0.0,0.0,0.0,1.0,0.0,1.0
2025_02_LAC_LV,2,00-0030294,T.Jefferson,2.0,0.0,0.0,2.0,0.0,3.0
2025_02_LAC_LV,2,00-0031040,K.Mack,0.0,1.0,1.0,1.0,1.0,1.0
2025_02_LAC_LV,2,00-0032146,B.Dupree,1.0,0.0,0.0,0.0,0.0,0.5
2025_02_LAC_LV,2,00-0032442,E.Roberts,3.0,0.0,0.0,2.0,0.0,3.5
2025_02_LAC_LV,2,00-0033381,A.Butler,1.0,0.0,0.0,0.0,0.0,0.5
2025_02_LAC_LV,2,00-0033872,J.Adams,0.0,0.0,0.0,3.0,0.0,3.0
2025_02_LAC_LV,2,00-0034356,D.Jackson,0.0,0.0,0.0,1.0,0.0,1.0
2025_02_LAC_LV,2,00-0034371,D.Hand,0.0,0.0,0.0,1.0,0.0,1.0
2025_02_LAC_LV,2,00-0034790,D.James,3.0,0.0,0.0,3.0,0.0,4.5
2025_02_LAC_LV,2,00-0034973,M.Crosby,2.0,0.0,0.0,0.0,1.0,1.0
2025_02_LAC_LV,2,00-0035697,G.Pratt,1.0,0.0,0.0,4.0,0.0,4.5
2025_02_LAC_LV,2,00-0035707,D.White,2.0,0.0,0.0,5.0,1.0,6.0
2025_02_LAC_LV,2,00-0036181,T.Tart,0.0,1.0,0.0,1.0,0.0,1.0
2025_02_LAC_LV,2,00-0036293,J.Chinn,0.0,0.0,0.0,7.0,1.0,7.0
2025_02_LAC_LV,2,00-0036338,T.Dye,1.0,0.0,0.0,0.0,0.0,0.5
2025_02_LAC_LV,2,00-0036371,L.Fotu,0.0,0.0,0.0,1.0,1.0,1.0
2025_02_LAC_LV,2,00-0036380,A.Gilman,0.0,0.0,0.0,2.0,0.0,2.0
2025_02_LAC_LV,2,00-0036625,B.St-Juste,0.0,0.0,0.0,1.0,0.0,1.0
2025_02_LAC_LV,2,00-0036695,N.Jones,1.0,0.0,0.0,2.0,0.0,2.5
2025_02_LAC_LV,2,00-0036901,E.Stokes,1.0,0.0,0.0,0.0,0.0,0.5
2025_02_LAC_LV,2,00-0036989,M.Koonce,1.0,0.0,0.0,0.0,0.0,0.5
2025_02_LAC_LV,2,00-0037262,T.Booker,1.0,0.0,0.0,0.0,0.0,0.5
2025_02_LAC_LV,2,00-0037512,I.Pola-Mao,1.0,0.0,0.0,3.0,0.0,3.5
2025_02_LAC_LV,2,00-0037617,H.Haskins,0.0,0.0,0.0,2.0,0.0,2.0
2025_02_LAC_LV,2,00-0038381,K.Kelly,0.0,0.0,0.0,2.0,1.0,2.0
2025_02_LAC_LV,2,00-0038553,D.Henley,1.0,1.0,1.0,6.0,2.0,6.5
2025_02_LAC_LV,2,00-0038851,C.Murphy,1.0,0.0,0.0,1.0,0.0,1.5
2025_02_LAC_LV,2,00-0039066,M.Mayer,0.0,0.0,0.0,1.0,0.0,1.0
2025_02_LAC_LV,2,00-0039111,T.Tuipulotu,1.0,1.0,0.0,4.0,1.0,4.5
2025_02_LAC_LV,2,00-0039357,D.Richardson,0.0,0.0,0.0,1.0,0.0,1.0
2025_02_LAC_LV,2,00-0039366,T.Still,1.0,0.0,0.0,6.0,1.0,6.5
2025_02_LAC_LV,2,00-0039369,C.Hart,0.0,0.0,0.0,2.0,0.0,2.0
2025_02_LAC_LV,2,00-0039374,T.Eichenberg,0.0,0.0,0.0,1.0,0.0,1.0
2025_02_LAC_LV,2,00-0039407,D.Laube,0.0,0.0,0.0,1.0,0.0,1.0
2025_02_LAC_LV,2,00-0039423,J.Laulu,0.0,3.0,2.0,2.0,3.0,2.0
2025_02_LAC_LV,2,00-0039835,J.Eboigbe,1.0,0.0,0.0,1.0,0.0,1.5
2025_02_LAC_LV,2,00-0040144,J.Caldwell,0.0,1.0,1.0,1.0,1.0,1.0
2025_02_LAC_LV,2,00-0040228,C.Lindenberg,1.0,0.0,0.0,0.0,0.0,0.5
2025_02_LAC_LV,2,00-0040460,M.Wax,0.0,0.0,0.0,1.0,0.0,1.0
2025_02_LAC_LV,2,00-0040581,D.Thornton,0.0,0.0,0.0,1.0,0.0,1.0
2025_02_LA_TEN,2,00-0031608,Q.Diggs,0.0,0.0,0.0,1.0,0.0,1.0
2025_02_LA_TEN,2,00-0033046,J.Ward,0.0,2.0,0.0,0.0,0.0,0.0
2025_02_LA_TEN,2,00-0033579,X.Woods,0.0,0.0,0.0,5.0,0.0,5.0
2025_02_LA_TEN,2,00-0033783,A.Witherspoon,0.0,0.0,0.0,1.0,0.0,1.0
2025_02_LA_TEN,2,00-0034810,S.Joseph,1.0,1.0,0.0,0.0,0.0,0.5
2025_02_LA_TEN,2,00-0035409,S.Tuttle,0.0,0.0,0.0,1.0,0.0,1.0
2025_02_LA_TEN,2,00-0035617,T.Reeder,0.0,0.0,0.0,1.0,0.0,1.0
2025_02_LA_TEN,2,00-0035632,A.Hooker,1.0,1.0,1.0,5.0,1.0,5.5
2025_02_LA_TEN,2,00-0035643,J.Simmons,1.0,2.0,0.0,1.0,0.0,1.5
2025_02_LA_TEN,2,00-0035672,C.Barton,3.0,0.0,0.0,2.0,0.0,3.5
2025_02_LA_TEN,2,00-0035678,D.Jones,0.0,0.0,0.0,1.0,1.0,1.0
2025_02_LA_TEN,2,00-0036337,J.Lynch,1.0,0.0,0.0,0.0,0.0,0.5
2025_02_LA_TEN,2,00-0036349,K.Curl,2.0,0.0,1.0,4.0,2.0,5.0
2025_02_LA_TEN,2,00-0036374,L.Sneed,1.0,0.0,0.0,2.0,0.0,2.5
2025_02_LA_TEN,2,00-0037493,M.Brown,0.0,0.0,0.0,1.0,0.0,1.0
2025_02_LA_TEN,2,00-0037549,D.Baker,1.0,0.0,0.0,0.0,0.0,0.5
2025_02_LA_TEN,2,00-0037587,N.Landman,4.0,0.0,0.0,4.0,0.0,6.0
2025_02_LA_TEN,2,00-0037839,C.Durant,0.0,0.0,0.0,2.0,0.0,2.0
2025_02_LA_TEN,2,00-0037841,Q.Lake,1.0,0.0,0.0,4.0,0.0,4.5
2025_02_LA_TEN,2,00-0038125,R.McCreary,1.0,0.0,0.0,3.0,0.0,3.5
2025_02_LA_TEN,2,00-0038359,X.Smith,0.0,0.0,0.0,1.0,0.0,1.0
2025_02_LA_TEN,2,00-0038678,J.Mims,0.0,0.0,0.0,1.0,0.0,1.0
2025_02_LA_TEN,2,00-0039137,B.Young,0.0,2.0,2.0,3.0,2.0,3.0
2025_02_LA_TEN,2,00-0039138,K.Turner,0.0,2.0,1.0,3.0,1.0,3.0
2025_02_LA_TEN,2,00-0039151,E.Forbes,0.0,0.0,0.0,3.0,0.0,3.0
2025_02_LA_TEN,2,00-0039332,C.Ravenell,0.0,0.0,0.0,1.0,0.0,1.0
2025_02_LA_TEN,2,00-0039372,J.Brownlee,2.0,0.0,0.0,5.0,0.0,6.0
2025_02_LA_TEN,2,00-0039650,B.Oliver,0.0,0.0,0.0,1.0,0.0,1.0
2025_02_LA_TEN,2,00-0039749,T.Davis,3.0,0.0,0.0,2.0,0.0,3.5
2025_02_LA_TEN,2,00-0039774,O.Speights,0.0,0.0,0.0,1.0,0.0,1.0
2025_02_LA_TEN,2,00-0039776,J.McCollough,1.0,0.0,0.0,2.0,0.0,2.5
2025_02_LA_TEN,2,00-0039834,K.Kinchens,1.0,0.0,0.0,5.0,0.0,5.5
2025_02_LA_TEN,2,00-0039852,J.Verse,1.0,2.0,0.0,1.0,0.0,1.5
2025_02_LA_TEN,2,00-0039858,C.Gray,0.0,0.0,0.0,3.0,0.0,3.0
2025_02_LA_TEN,2,00-0040503,D.Mausi,1.0,0.0,0.0,0.0,0.0,0.5
2025_02_LA_TEN,2,00-0040580,J.Stewart,0.0,2.0,1.0,2.0,1.0,2.0
2025_02_LA_TEN,2,00-0040584,G.Helm,0.0,0.0,0.0,1.0,0.0,1.0
2025_02_LA_TEN,2,00-0040585,T.Hamilton,1.0,0.0,0.0,0.0,0.0,0.5
2025_02_LA_TEN,2,00-0040613,S.Dolac,0.0,0.0,0.0,2.0,0.0,2.0
2025_02_LA_TEN,2,00-0040752,O.Oladejo,1.0,0.0,0.0,0.0,0.0,0.5
2025_02_NE_MIA,2,00-0033551,R.Douglas,1.0,0.0,0.0,1.0,0.0,1.5
2025_02_NE_MIA,2,00-0034248,E.Campbell,0.0,0.0,0.0,1.0,0.0,1.0
2025_02_NE_MIA,2,00-0034285,Z.Sieler,1.0,0.0,0.0,0.0,0.0,0.5
2025_02_NE_MIA,2,00-0034720,R.Spillane,0.0,0.0,1.0,3.0,0.0,3.0
2025_02_NE_MIA,2,00-0034778,C.Davis,1.0,0.0,0.0,2.0,0.0,2.5
2025_02_NE_MIA,2,00-0034789,M.Fitzpatrick,2.0,0.0,0.0,4.0,0.0,5.0
2025_02_NE_MIA,2,00-0034828,H.Landry,1.0,2.0,1.0,2.0,1.0,2.5
2025_02_NE_MIA,2,00-0034832,B.Chubb,1.0,1.0,1.0,3.0,1.0,3.5
2025_02_NE_MIA,2,00-0035352,T.Dodson,2.0,0.0,0.0,6.0,0.0,7.0
2025_02_NE_MIA,2,00-0036171,A.Brewer,0.0,0.0,0.0,1.0,0.0,1.0
2025_02_NE_MIA,2,00-0036193,A.Jennings,1.0,0.0,0.0,1.0,0.0,1.5
2025_02_NE_MIA,2,00-0036231,K.Dugger,0.0,0.0,0.0,3.0,0.0,3.0
2025_02_NE_MIA,2,00-0036286,K.Chaisson,1.0,1.0,1.0,1.0,1.0,1.5
2025_02_NE_MIA,2,00-0036302,J.Hawkins,2.0,0.0,0.0,5.0,0.0,6.0
2025_02_NE_MIA,2,00-0036362,W.Gay,1.0,0.0,0.0,1.0,1.0,1.5
2025_02_NE_MIA,2,00-0036409,J.Brooks,2.0,1.0,1.0,4.0,1.0,5.0
2025_02_NE_MIA,2,00-0036813,C.Elliss,1.0,0.0,0.0,4.0,0.0,4.5
2025_02_NE_MIA,2,00-0036916,M.Williams,0.0,1.0,2.0,2.0,2.0,2.0
2025_02_NE_MIA,2,00-0036934,Ja.Phillips,2.0,0.0,0.0,0.0,0.0,1.0
2025_02_NE_MIA,2,00-0036981,C.Barmore,0.0,1.0,0.0,1.0,1.0,1.0
2025_02_NE_MIA,2,00-0036993,I.Melifonwu,0.0,0.0,0.0,2.0,0.0,2.0
2025_02_NE_MIA,2,00-0037205,B.Schooler,1.0,0.0,0.0,0.0,0.0,0.5
2025_02_NE_MIA,2,00-0037253,M.Jones,0.0,0.0,0.0,4.0,1.0,4.0
2025_02_NE_MIA,2,00-0037280,M.Butler,0.0,0.0,0.0,1.0,0.0,1.0
2025_02_NE_MIA,2,00-0037315,C.Goode,2.0,0.0,0.0,1.0,0.0,2.0
2025_02_NE_MIA,2,00-0037316,M.Robinson,0.0,0.0,0.0,1.0,0.0,1.0
2025_02_NE_MIA,2,00-0037596,J.Gibbens,0.0,0.0,0.0,2.0,0.0,2.0
2025_02_NE_MIA,2,00-0038039,J.Jones,0.0,0.0,0.0,2.0,0.0,2.0
2025_02_NE_MIA,2,00-0038646,A.Austin,0.0,0.0,0.0,3.0,0.0,3.0
2025_02_NE_MIA,2,00-0038653,C.Durden,1.0,0.0,0.0,0.0,0.0,0.5
2025_02_NE_MIA,2,00-0039692,D.Pettus,0.0,0.0,0.0,1.0,0.0,1.0
2025_02_NE_MIA,2,00-0039911,C.Robinson,0.0,1.0,1.0,2.0,1.0,2.0
2025_02_NE_MIA,2,00-0040127,K.Grant,1.0,0.0,0.0,1.0,0.0,1.5
2025_02_NE_MIA,2,00-0040175,Jo.Phillips,2.0,0.0,0.0,0.0,0.0,1.0
2025_02_NE_MIA,2,00-0040182,D.Trader,0.0,0.0,0.0,2.0,0.0,2.0
2025_02_NE_MIA,2,00-0040716,C.Woodson,2.0,0.0,0.0,4.0,0.0,5.0
2025_02_NYG_DAL,2,00-0031357,C.Goodwin,1.0,0.0,0.0,1.0,0.0,1.5
2025_02_NYG_DAL,2,00-0032052,D.Fowler,1.0,1.0,0.0,0.0,0.0,0.5
2025_02_NYG_DAL,2,00-0033120,K.Clark,1.0,1.0,1.0,2.0,1.0,2.5
2025_02_NYG_DAL,2,00-0033870,S.Thomas,3.0,1.0,0.0,2.0,0.0,3.5
2025_02_NYG_DAL,2,00-0033877,M.Hooker,0.0,0.0,0.0,3.0,0.0,3.0
2025_02_NYG_DAL,2,00-0034787,C.Board,0.0,0.0,0.0,2.0,0.0,2.0
2025_02_NYG_DAL,2,00-0035301,D.Wilson,1.0,0.0,0.0,3.0,0.0,3.5
2025_02_NYG_DAL,2,00-0035683,D.Lawrence,0.0,0.0,0.0,4.0,0.0,4.0
2025_02_NYG_DAL,2,00-0035687,B.Okereke,0.0,1.0,0.0,4.0,0.0,4.0
2025_02_NYG_DAL,2,00-0035713,B.Burns,0.0,1.0,1.0,3.0,2.0,3.0
2025_02_NYG_DAL,2,00-0036358,C.Lamb,0.0,0.0,0.0,1.0,0.0,1.0
2025_02_NYG_DAL,2,00-0036361,T.Diggs,1.0,0.0,0.0,3.0,0.0,3.5
2025_02_NYG_DAL,2,00-0036441,K.Murray,1.0,0.0,0.0,5.0,2.0,5.5
2025_02_NYG_DAL,2,00-0036904,R.Rochell,1.0,0.0,0.0,0.0,0.0,0.5
2025_02_NYG_DAL,2,00-0036937,P.Adebo,2.0,0.0,0.0,11.0,0.0,12.0
2025_02_NYG_DAL,2,00-0036942,O.Odighizuwa,2.0,0.0,0.0,0.0,0.0,1.0
2025_02_NYG_DAL,2,00-0036982,C.Golston,0.0,0.0,0.0,2.0,0.0,2.0
2025_02_NYG_DAL,2,00-0036998,J.Holland,1.0,0.0,0.0,6.0,0.0,6.5
2025_02_NYG_DAL,2,00-0037051,E.Garcia,0.0,1.0,1.0,1.0,1.0,1.0
2025_02_NYG_DAL,2,00-0037109,J.Sanborn,3.0,0.0,0.0,4.0,0.0,5.5
2025_02_NYG_DAL,2,00-0037242,K.Elam,1.0,0.0,0.0,6.0,0.0,6.5
2025_02_NYG_DAL,2,00-0037281,D.Clark,0.0,0.0,0.0,2.0,0.0,2.0
2025_02_NYG_DAL,2,00-0037310,J.Houston,0.0,1.0,1.0,1.0,1.0,1.0
2025_02_NYG_DAL,2,00-0037578,J.Thomas,1.0,0.0,0.0,0.0,0.0,0.5
2025_02_NYG_DAL,2,00-0037611,K.Thibodeaux,1.0,2.0,1.0,4.0,1.0,4.5
2025_02_NYG_DAL,2,00-0037758,C.Flott,1.0,0.0,0.0,1.0,0.0,1.5
2025_02_NYG_DAL,2,00-0038123,D.Belton,2.0,0.0,0.0,2.0,0.0,3.0
2025_02_NYG_DAL,2,00-0038738,H.Luepke,2.0,0.0,0.0,0.0,0.0,1.0
2025_02_NYG_DAL,2,00-0038788,A.Green,0.0,0.0,0.0,1.0,0.0,1.0
2025_02_NYG_DAL,2,00-0039000,D.Banks,0.0,0.0,0.0,6.0,2.0,6.0
2025_02_NYG_DAL,2,00-0039241,B.Brade,1.0,0.0,0.0,0.0,0.0,0.5
2025_02_NYG_DAL,2,00-0039337,M.Nabers,0.0,0.0,0.0,1.0,0.0,1.0
2025_02_NYG_DAL,2,00-0039410,R.Flournoy,0.0,0.0,0.0,2.0,0.0,2.0
2025_02_NYG_DAL,2,00-0039465,R.Steward,1.0,0.0,0.0,2.0,0.0,2.5
2025_02_NYG_DAL,2,00-0039530,B.Spann-Ford,1.0,0.0,0.0,0.0,0.0,0.5
2025_02_NYG_DAL,2,00-0039821,A.Phillips,2.0,0.0,0.0,8.0,1.0,9.0
2025_02_NYG_DAL,2,00-0039829,D.Muasau,0.0,0.0,0.0,1.0,0.0,1.0
2025_02_NYG_DAL,2,00-0039861,T.Nubin,0.0,0.0,0.0,5.0,1.0,5.0
2025_02_NYG_DAL,2,00-0039900,M.Kneeland,1.0,0.0,0.0,0.0,0.0,0.5
2025_02_NYG_DAL,2,00-0040432,B.Collins,2.0,0.0,0.0,0.0,0.0,1.0
2025_02_NYG_DAL,2,00-0040677,A.Carter,0.0,1.0,0.0,1.0,0.0,1.0
2025_02_NYG_DAL,2,00-0040694,D.Alexander,0.0,1.0,0.0,0.0,0.0,0.0
2025_02_NYG_DAL,2,00-0040725,D.Ezeiruaku,0.0,2.0,0.0,0.0,0.0,0.0
2025_02_PHI_KC,2,00-0030615,J.Winchester,0.0,0.0,0.0,1.0,0.0,1.0
2025_02_PHI_KC,2,00-0031576,Z.Smith,1.0,0.0,0.0,2.0,1.0,2.5
2025_02_PHI_KC,2,00-0032762,C.Jones,0.0,1.0,0.0,2.0,2.0,2.0
2025_02_PHI_KC,2,00-0033878,A.Jackson,0.0,0.0,0.0,1.0,0.0,1.0
2025_02_PHI_KC,2,00-0034818,D.Nnadi,2.0,0.0,0.0,1.0,0.0,2.0
2025_02_PHI_KC,2,00-0035262,D.Tranquill,0.0,0.0,0.0,4.0,0.0,4.0
2025_02_PHI_KC,2,00-0035279,C.Omenihu,1.0,0.0,0.0,1.0,0.0,1.5
2025_02_PHI_KC,2,00-0035674,J.Tillery,0.0,0.0,0.0,1.0,0.0,1.0
2025_02_PHI_KC,2,00-0036159,J.Uche,2.0,0.0,0.0,2.0,0.0,3.0
2025_02_PHI_KC,2,00-0036418,Z.Baun,0.0,1.0,0.0,5.0,0.0,5.0
2025_02_PHI_KC,2,00-0036621,N.Bolton,2.0,0.0,0.0,3.0,0.0,4.0
2025_02_PHI_KC,2,00-0036876,K.Granson,1.0,0.0,0.0,2.0,0.0,2.5
2025_02_PHI_KC,2,00-0037073,J.Davis,0.0,0.0,0.0,3.0,0.0,3.0
2025_02_PHI_KC,2,00-0037191,T.McDuffie,0.0,0.0,0.0,3.0,0.0,3.0
2025_02_PHI_KC,2,00-0037192,G.Karlaftis,2.0,0.0,0.0,1.0,0.0,2.0
2025_02_PHI_KC,2,00-0037193,B.Cook,0.0,0.0,0.0,4.0,0.0,4.0
2025_02_PHI_KC,2,00-0037195,J.Watson,4.0,0.0,0.0,2.0,0.0,4.0
2025_02_PHI_KC,2,00-0037819,L.Chenal,1.0,0.0,0.0,2.0,1.0,2.5
2025_02_PHI_KC,2,00-0038386,J.Carter,1.0,3.0,0.0,0.0,1.0,0.5
2025_02_PHI_KC,2,00-0038412,M.Ojomo,1.0,2.0,1.0,1.0,1.0,1.5
2025_02_PHI_KC,2,00-0038982,C.Conner,2.0,1.0,0.0,3.0,0.0,4.0
2025_02_PHI_KC,2,00-0039002,S.Brown,1.0,0.0,0.0,0.0,0.0,0.5
2025_02_PHI_KC,2,00-0039013,N.Smith,3.0,0.0,0.0,0.0,0.0,1.5
2025_02_PHI_KC,2,00-0039140,K.Ringo,0.0,0.0,0.0,1.0,0.0,1.0
2025_02_PHI_KC,2,00-0039740,J.Hunt,0.0,1.0,0.0,0.0,0.0,0.0
2025_02_PHI_KC,2,00-0039825,J.Hicks,1.0,0.0,0.0,1.0,0.0,1.5
2025_02_PHI_KC,2,00-0039826,J.Trotter,0.0,0.0,0.0,1.0,0.0,1.0
2025_02_PHI_KC,2,00-0039841,C.DeJean,1.0,0.0,0.0,5.0,0.0,5.5
2025_02_PHI_KC,2,00-0039888,Q.Mitchell,0.0,0.0,0.0,3.0,0.0,3.0
2025_02_PHI_KC,2,00-0040072,J.Bassa,0.0,0.0,0.0,2.0,0.0,2.0
2025_02_PHI_KC,2,00-0040089,K.Knowles,0.0,0.0,0.0,1.0,0.0,1.0
2025_02_PHI_KC,2,00-0040116,J.Simmons,0.0,0.0,0.0,1.0,0.0,1.0
2025_02_PHI_KC,2,00-0040640,A.Gillotte,0.0,0.0,0.0,1.0,1.0,1.0
2025_02_PHI_KC,2,00-0040670,N.Williams,0.0,0.0,0.0,1.0,0.0,1.0
2025_02_PHI_KC,2,00-0040708,J.Campbell,1.0,1.0,0.0,5.0,0.0,5.5
2025_02_PHI_KC,2,00-0040748,O.Norman-Lott,0.0,1.0,1.0,2.0,1.0,2.0
2025_02_PHI_KC,2,00-0040749,A.Mukuba,1.0,1.0,0.5,4.0,1.0,4.5
2025_02_SEA_PIT,2,00-0027969,Ca.Heyward,1.0,0.0,0.0,2.0,0.0,2.5
2025_02_SEA_PIT,2,00-0030062,D.Slay,0.0,0.0,0.0,2.0,0.0,2.0
2025_02_SEA_PIT,2,00-0031411,D.Lawrence,3.0,0.0,0.0,0.0,0.0,1.5
2025_02_SEA_PIT,2,00-0031933,L.Williams,0.0,1.0,0.0,2.0,0.0,2.0
2025_02_SEA_PIT,2,00-0032387,J.Reed,0.0,1.0,1.0,3.0,1.0,3.0
2025_02_SEA_PIT,2,00-0032399,M.Killebrew,0.0,0.0,0.0,2.0,0.0,2.0
2025_02_SEA_PIT,2,00-0033055,J.Ramsey,1.0,0.0,0.0,3.0,0.0,3.5
2025_02_SEA_PIT,2,00-0033294,C.Clark,2.0,1.0,0.0,6.0,0.0,7.0
2025_02_SEA_PIT,2,00-0033576,E.Saubert,0.0,0.0,0.0,1.0,0.0,1.0
2025_02_SEA_PIT,2,00-0033886,T.Watt,1.0,2.0,0.0,2.0,0.0,2.5
2025_02_SEA_PIT,2,00-0034350,U.Nwosu,0.0,0.0,0.0,1.0,0.0,1.0
2025_02_SEA_PIT,2,00-0035286,C.Holcomb,0.0,0.0,0.0,2.0,0.0,2.0
2025_02_SEA_PIT,2,00-0035625,J.Thornhill,1.0,0.0,0.0,5.0,0.0,5.5
2025_02_SEA_PIT,2,00-0036323,P.Queen,2.0,1.0,0.0,3.0,1.0,4.0
2025_02_SEA_PIT,2,00-0036333,A.Highsmith,0.0,0.0,0.0,1.0,0.0,1.0
2025_02_SEA_PIT,2,00-0036862,B.Skowronek,1.0,0.0,0.0,0.0,0.0,0.5
2025_02_SEA_PIT,2,00-0036994,E.Jones,2.0,0.0,0.0,8.0,0.0,9.0
2025_02_SEA_PIT,2,00-0037003,C.Surratt,1.0,0.0,0.0,0.0,0.0,0.5
2025_02_SEA_PIT,2,00-0037079,T.Woolen,0.0,0.0,0.0,3.0,0.0,3.0
2025_02_SEA_PIT,2,00-0037093,D.Young,1.0,0.0,0.0,0.0,0.0,0.5
2025_02_SEA_PIT,2,00-0037137,J.Jobe,0.0,0.0,0.0,3.0,0.0,3.0
2025_02_SEA_PIT,2,00-0038136,C.Bryant,2.0,0.0,0.0,2.0,0.0,3.0
2025_02_SEA_PIT,2,00-0038577,N.Herbig,1.0,1.0,0.0,1.0,2.0,1.5
2025_02_SEA_PIT,2,00-0038591,M.Morris,0.0,0.0,0.0,2.0,0.0,2.0
2025_02_SEA_PIT,2,00-0038765,T.Okada,0.0,0.0,0.0,1.0,0.0,1.0
2025_02_SEA_PIT,2,00-0039047,D.Hall,0.0,2.0,0.0,1.0,0.0,1.0
2025_02_SEA_PIT,2,00-0039110,K.Benton,1.0,1.0,0.0,0.0,0.0,0.5
2025_02_SEA_PIT,2,00-0039309,B.Murphy,3.0,3.0,1.5,2.0,1.0,3.5
2025_02_SEA_PIT,2,00-0039741,P.Wilson,1.0,1.0,1.0,8.0,1.0,8.5
2025_02_SEA_PIT,2,00-0039815,T.Knight,1.0,0.0,0.0,5.0,0.0,5.5
2025_02_SEA_PIT,2,00-0039896,Z.Frazier,0.0,0.0,0.0,1.0,0.0,1.0
2025_02_SEA_PIT,2,00-0040160,J.Sawyer,2.0,1.0,1.0,3.0,2.0,4.0
2025_02_SEA_PIT,2,00-0040188,Y.Black,0.0,0.0,0.0,2.0,0.0,2.0
2025_02_SEA_PIT,2,00-0040231,C.Bruener,0.0,0.0,0.0,1.0,0.0,1.0
2025_02_SEA_PIT,2,00-0040649,R.Ouzts,1.0,0.0,0.0,1.0,0.0,1.5
2025_02_SF_NO,2,00-0027962,C.Jordan,0.0,0.0,0.0,1.0,0.0,1.0
2025_02_SF_NO,2,00-0029607,D.Davis,3.0,0.0,0.0,5.0,0.0,6.5
2025_02_SF_NO,2,00-0033860,D.Godchaux,0.0,0.0,0.0,1.0,0.0,1.0
2025_02_SF_NO,2,00-0034361,J.Reid,0.0,0.0,0.0,5.0,0.0,5.0
2025_02_SF_NO,2,00-0034391,S.Neal,1.0,0.0,0.0,0.0,0.0,0.5
2025_02_SF_NO,2,00-0034760,N.Shepherd,1.0,1.0,0.0,0.0,0.0,0.5
2025_02_SF_NO,2,00-0034780,I.Yiadom,0.0,0.0,0.0,5.0,1.0,5.0
2025_02_SF_NO,2,00-0034815,F.Warner,2.0,0.0,0.0,6.0,1.0,7.0
2025_02_SF_NO,2,00-0035402,C.Granderson,1.0,3.0,2.0,4.0,3.0,4.5
2025_02_SF_NO,2,00-0035413,L.Gifford,1.0,0.0,0.0,0.0,0.0,0.5
2025_02_SF_NO,2,00-0035717,N.Bosa,5.0,2.0,1.0,3.0,1.0,5.5
2025_02_SF_NO,2,00-0036151,B.Huff,0.0,1.0,1.0,3.0,1.0,3.0
