game_id,week,player_id,player_name,team,rz_rush_att,rz_rush_tds,rz_rush_yards,rz_targets,rz_receptions,rz_rec_tds,rz_rec_yards,rz_opportunities,rz_total_tds,rz_opportunities_avg,rz_total_tds_avg,rz_rush_att_avg,rz_targets_avg
2025_09_CHI_CIN,9,00-0035208,O.Zaccheaus,CHI,0,0.0,0.0,2.0,2.0,1.0,15.0,2.0,1.0,1.4,0.0,0.0,1.4
2025_01_ARI_NO,1,00-0035228,K.Murray,ARI,1,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2025_02_CAR_ARI,2,00-0035228,K.Murray,ARI,1,0.0,-2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2025_05_TEN_ARI,5,00-0035228,K.Murray,ARI,2,1.0,12.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0
2025_03_CIN_MIN,3,00-0035229,T.Hockenson,MIN,0,0.0,0.0,3.0,3.0,1.0,27.0,3.0,1.0,0.0,0.0,0.0,0.0
2025_04_MIN_PIT,4,00-0035229,T.Hockenson,MIN,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,3.0
2025_07_PHI_MIN,7,00-0035229,T.Hockenson,MIN,0,0.0,0.0,3.0,2.0,0.0,16.0,3.0,0.0,2.0,0.5,0.0,2.0
2025_09_MIN_DET,9,00-0035229,T.Hockenson,MIN,0,0.0,0.0,1.0,1.0,1.0,7.0,1.0,1.0,2.3333333333333335,0.3333333333333333,0.0,2.3333333333333335
2025_01_DAL_PHI,1,00-0035243,M.Sanders,DAL,2,0.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2025_02_NYG_DAL,2,00-0035243,M.Sanders,DAL,2,1.0,10.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,2.0,0.0
2025_03_DAL_CHI,3,00-0035243,M.Sanders,DAL,2,0.0,11.0,1.0,1.0,0.0,3.0,3.0,0.0,2.0,0.5,2.0,0.0
2025_01_MIN_CHI,1,00-0035249,J.Oliver,MIN,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2025_03_CIN_MIN,3,00-0035249,J.Oliver,MIN,0,0.0,0.0,1.0,1.0,1.0,12.0,1.0,1.0,1.0,0.0,0.0,1.0
2025_04_MIN_PIT,4,00-0035249,J.Oliver,MIN,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5,0.0,1.0
2025_05_MIN_CLE,5,00-0035249,J.Oliver,MIN,0,0.0,0.0,1.0,1.0,0.0,3.0,1.0,0.0,1.0,0.3333333333333333,0.0,1.0
2025_07_PHI_MIN,7,00-0035249,J.Oliver,MIN,0,0.0,0.0,1.0,1.0,0.0,9.0,1.0,0.0,1.0,0.25,0.0,1.0
2025_04_LAC_NYG,4,00-0035250,D.Singletary,NYG,1,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2025_09_SF_NYG,9,00-0035250,D.Singletary,NYG,1,0.0,3.0,1.0,1.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0
2025_10_NYG_CHI,10,00-0035250,D.Singletary,NYG,3,0.0,5.0,0.0,0.0,0.0,0.0,3.0,0.0,1.5,0.0,1.0,0.5
2025_11_GB_NYG,11,00-0035250,D.Singletary,NYG,9,2.0,21.0,1.0,1.0,0.0,3.0,10.0,2.0,2.0,0.0,1.6666666666666667,0.3333333333333333
2025_01_TEN_DEN,1,00-0035261,T.Pollard,TEN,3,0.0,16.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
2025_03_IND_TEN,3,00-0035261,T.Pollard,TEN,3,1.0,2.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,0.0,3.0,0.0
2025_05_TEN_ARI,5,00-0035261,T.Pollard,TEN,2,1.0,12.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,0.5,3.0,0.0
2025_06_TEN_LV,6,00-0035261,T.Pollard,TEN,1,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,2.6666666666666665,0.6666666666666666,2.6666666666666665,0.0
2025_08_TEN_IND,8,00-0035261,T.Pollard,TEN,1,0.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,2.25,0.5,2.25,0.0
2025_09_LAC_TEN,9,00-0035261,T.Pollard,TEN,3,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.4,2.0,0.0
2025_04_MIN_PIT,4,00-0035298,S.Miller,PIT,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2025_06_PHI_NYG,6,00-0035406,L.Humphrey,NYG,0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2025_03_ARI_SF,3,00-0035500,G.Dortch,ARI,1,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2025_04_SEA_ARI,4,00-0035500,G.Dortch,ARI,0,0.0,0.0,2.0,2.0,0.0,8.0,2.0,0.0,1.0,0.0,1.0,0.0
2025_05_TEN_ARI,5,00-0035500,G.Dortch,ARI,0,0.0,0.0,1.0,1.0,0.0,4.0,1.0,0.0,1.5,0.0,0.5,1.0
2025_06_ARI_IND,6,00-0035500,G.Dortch,ARI,0,0.0,0.0,2.0,2.0,1.0,15.0,2.0,1.0,1.3333333333333333,0.0,0.3333333333333333,1.0
2025_09_ARI_DAL,9,00-0035500,G.Dortch,ARI,1,0.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,1.5,0.25,0.25,1.25
2025_10_ARI_SEA,10,00-0035500,G.Dortch,ARI,1,1.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,1.4,0.2,0.4,1.0
2025_11_SF_ARI,11,00-0035500,G.Dortch,ARI,0,0.0,0.0,2.0,2.0,1.0,22.0,2.0,1.0,1.3333333333333333,0.3333333333333333,0.5,0.8333333333333334
2025_02_NYG_DAL,2,00-0035535,D.Slayton,NYG,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2025_03_KC_NYG,3,00-0035535,D.Slayton,NYG,0,0.0,0.0,1.0,1.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0
2025_09_SF_NYG,9,00-0035535,D.Slayton,NYG,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
2025_01_BAL_BUF,1,00-0035537,Ty.Johnson,BUF,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2025_02_BUF_NYJ,2,00-0035537,Ty.Johnson,BUF,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
2025_05_NE_BUF,5,00-0035537,Ty.Johnson,BUF,1,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
2025_09_KC_BUF,9,00-0035537,Ty.Johnson,BUF,2,1.0,8.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.3333333333333333,0.6666666666666666
2025_11_TB_BUF,11,00-0035537,Ty.Johnson,BUF,1,0.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,1.25,0.25,0.75,0.5
2025_10_NE_TB,10,00-0035628,D.Johnson,NE,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2025_03_CIN_MIN,3,00-0035631,D.Sample,CIN,0,0.0,0.0,1.0,1.0,1.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0
2025_02_SEA_PIT,2,00-0035640,D.Metcalf,PIT,0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0
2025_03_PIT_NE,3,00-0035640,D.Metcalf,PIT,0,0.0,0.0,1.0,1.0,1.0,12.0,1.0,1.0,1.0,1.0,0.0,1.0
2025_04_MIN_PIT,4,00-0035640,D.Metcalf,PIT,0,0.0,0.0,1.0,1.0,0.0,11.0,1.0,0.0,1.0,1.0,0.0,1.0
2025_07_PIT_CIN,7,00-0035640,D.Metcalf,PIT,0,0.0,0.0,1.0,1.0,0.0,5.0,1.0,0.0,1.0,0.6666666666666666,0.0,1.0
2025_08_GB_PIT,8,00-0035640,D.Metcalf,PIT,0,0.0,0.0,2.0,2.0,1.0,12.0,2.0,1.0,1.0,0.5,0.0,1.0
2025_09_IND_PIT,9,00-0035640,D.Metcalf,PIT,0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,1.2,0.6,0.0,1.2
2025_10_PIT_LAC,10,00-0035640,D.Metcalf,PIT,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.3333333333333333,0.5,0.0,1.3333333333333333
2025_01_CIN_CLE,1,00-0035644,N.Fant,CIN,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2025_07_PIT_CIN,7,00-0035644,N.Fant,CIN,0,0.0,0.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,0.0,1.0
2025_10_NYG_CHI,10,00-0035645,G.Olszewski,NYG,0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2025_02_WAS_GB,2,00-0035659,T.McLaurin,WAS,0,0.0,0.0,1.0,1.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0
2025_08_WAS_KC,8,00-0035659,T.McLaurin,WAS,0,0.0,0.0,1.0,1.0,1.0,11.0,1.0,1.0,1.0,0.0,0.0,1.0
2025_01_KC_LAC,1,00-0035662,M.Brown,KC,0,0.0,0.0,3.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0
2025_04_BAL_KC,4,00-0035662,M.Brown,KC,0,0.0,0.0,1.0,1.0,1.0,15.0,1.0,1.0,3.0,0.0,0.0,3.0
2025_05_KC_JAX,5,00-0035662,M.Brown,KC,0,0.0,0.0,1.0,1.0,0.0,5.0,1.0,0.0,2.0,0.5,0.0,2.0
2025_06_DET_KC,6,00-0035662,M.Brown,KC,0,0.0,0.0,2.0,2.0,2.0,12.0,2.0,2.0,1.6666666666666667,0.3333333333333333,0.0,1.6666666666666667
2025_07_LV_KC,7,00-0035662,M.Brown,KC,0,0.0,0.0,2.0,1.0,1.0,8.0,2.0,1.0,1.75,0.75,0.0,1.75
2025_03_LA_PHI,3,00-0035676,A.Brown,PHI,0,0.0,0.0,3.0,2.0,1.0,15.0,3.0,1.0,0.0,0.0,0.0,0.0
2025_06_PHI_NYG,6,00-0035676,A.Brown,PHI,0,0.0,0.0,2.0,1.0,0.0,9.0,2.0,0.0,3.0,1.0,0.0,3.0
2025_11_DET_PHI,11,00-0035676,A.Brown,PHI,0,0.0,0.0,3.0,2.0,0.0,13.0,3.0,0.0,2.5,0.5,0.0,2.5
2025_01_DET_GB,1,00-0035685,D.Montgomery,DET,1,0.0,3.0,1.0,1.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0
2025_02_CHI_DET,2,00-0035685,D.Montgomery,DET,5,1.0,8.0,0.0,0.0,0.0,0.0,5.0,1.0,2.0,0.0,1.0,1.0
2025_03_DET_BAL,3,00-0035685,D.Montgomery,DET,2,1.0,4.0,0.0,0.0,0.0,0.0,2.0,1.0,3.5,0.5,3.0,0.5
2025_04_CLE_DET,4,00-0035685,D.Montgomery,DET,2,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.6666666666666666,2.6666666666666665,0.3333333333333333
2025_05_DET_CIN,5,00-0035685,D.Montgomery,DET,7,1.0,13.0,0.0,0.0,0.0,0.0,7.0,1.0,2.75,0.5,2.5,0.25
2025_09_MIN_DET,9,00-0035685,D.Montgomery,DET,2,1.0,2.0,1.0,0.0,0.0,0.0,3.0,1.0,3.6,0.6,3.4,0.2
2025_10_DET_WAS,10,00-0035685,D.Montgomery,DET,3,0.0,5.0,0.0,0.0,0.0,0.0,3.0,0.0,3.5,0.6666666666666666,3.1666666666666665,0.3333333333333333
2025_02_BUF_NYJ,2,00-0035689,D.Knox,BUF,0,0.0,0.0,1.0,1.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0
2025_06_BUF_ATL,6,00-0035689,D.Knox,BUF,0,0.0,0.0,1.0,1.0,1.0,19.0,1.0,1.0,1.0,0.0,0.0,1.0
2025_10_BUF_MIA,10,00-0035689,D.Knox,BUF,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5,0.0,1.0
2025_01_DET_GB,1,00-0035700,J.Jacobs,GB,5,1.0,13.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0
2025_02_WAS_GB,2,00-0035700,J.Jacobs,GB,6,1.0,19.0,0.0,0.0,0.0,0.0,6.0,1.0,5.0,1.0,5.0,0.0
2025_03_GB_CLE,3,00-0035700,J.Jacobs,GB,4,0.0,5.0,0.0,0.0,0.0,0.0,4.0,0.0,5.5,1.0,5.5,0.0
2025_04_GB_DAL,4,00-0035700,J.Jacobs,GB,7,2.0,22.0,0.0,0.0,0.0,0.0,7.0,2.0,5.0,0.6666666666666666,5.0,0.0
2025_06_CIN_GB,6,00-0035700,J.Jacobs,GB,4,2.0,18.0,0.0,0.0,0.0,0.0,4.0,2.0,5.5,1.0,5.5,0.0
2025_07_GB_ARI,7,00-0035700,J.Jacobs,GB,5,2.0,24.0,0.0,0.0,0.0,0.0,5.0,2.0,5.2,1.2,5.2,0.0
2025_08_GB_PIT,8,00-0035700,J.Jacobs,GB,4,1.0,10.0,0.0,0.0,0.0,0.0,4.0,1.0,5.166666666666667,1.3333333333333333,5.166666666666667,0.0
2025_09_CAR_GB,9,00-0035700,J.Jacobs,GB,3,1.0,7.0,1.0,1.0,0.0,4.0,4.0,1.0,5.0,1.2857142857142858,5.0,0.0
2025_10_PHI_GB,10,00-0035700,J.Jacobs,GB,1,1.0,6.0,1.0,1.0,0.0,7.0,2.0,1.0,4.875,1.25,4.75,0.125
2025_11_GB_NYG,11,00-0035700,J.Jacobs,GB,3,0.0,10.0,0.0,0.0,0.0,0.0,3.0,0.0,4.555555555555555,1.2222222222222223,4.333333333333333,0.2222222222222222
2025_01_MIA_IND,1,00-0035710,D.Jones,IND,5,2.0,9.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0
2025_02_DEN_IND,2,00-0035710,D.Jones,IND,4,1.0,-2.0,0.0,0.0,0.0,0.0,4.0,1.0,5.0,2.0,5.0,0.0
2025_03_IND_TEN,3,00-0035710,D.Jones,IND,1,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,4.5,1.5,4.5,0.0
2025_06_ARI_IND,6,00-0035710,D.Jones,IND,1,1.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,3.3333333333333335,1.0,3.3333333333333335,0.0
2025_09_IND_PIT,9,00-0035710,D.Jones,IND,1,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.75,1.0,2.75,0.0
2025_10_ATL_IND,10,00-0035710,D.Jones,IND,3,0.0,9.0,0.0,0.0,0.0,0.0,3.0,0.0,2.4,1.0,2.4,0.0
2025_01_NYG_WAS,1,00-0035719,D.Samuel,WAS,1,1.0,19.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2025_02_WAS_GB,2,00-0035719,D.Samuel,WAS,0,0.0,0.0,1.0,1.0,1.0,10.0,1.0,1.0,1.0,1.0,1.0,0.0
2025_04_WAS_ATL,4,00-0035719,D.Samuel,WAS,0,0.0,0.0,1.0,1.0,0.0,4.0,1.0,0.0,1.0,1.0,0.5,0.5
2025_05_WAS_LAC,5,00-0035719,D.Samuel,WAS,0,0.0,0.0,2.0,2.0,1.0,13.0,2.0,1.0,1.0,0.6666666666666666,0.3333333333333333,0.6666666666666666
2025_08_WAS_KC,8,00-0035719,D.Samuel,WAS,0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,1.25,0.75,0.25,1.0
2025_09_SEA_WAS,9,00-0035719,D.Samuel,WAS,0,0.0,0.0,1.0,1.0,0.0,5.0,1.0,0.0,1.4,0.6,0.2,1.2
2025_10_DET_WAS,10,00-0035719,D.Samuel,WAS,0,0.0,0.0,4.0,3.0,1.0,10.0,4.0,1.0,1.3333333333333333,0.5,0.16666666666666666,1.1666666666666667
2025_11_WAS_MIA,11,00-0035719,D.Samuel,WAS,1,0.0,3.0,1.0,1.0,1.0,20.0,2.0,1.0,1.7142857142857142,0.5714285714285714,0.14285714285714285,1.5714285714285714
2025_11_SF_ARI,11,00-0035876,A.Baccellia,ARI,0,0.0,0.0,1.0,1.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0
2025_06_LA_BAL,6,00-0035993,T.Huntley,BAL,1,0.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2025_08_CHI_BAL,8,00-0035993,T.Huntley,BAL,4,0.0,12.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,1.0,0.0
2025_01_ARI_NO,1,00-0036040,J.Johnson,NO,0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2025_02_SF_NO,2,00-0036040,J.Johnson,NO,0,0.0,0.0,1.0,1.0,1.0,18.0,1.0,1.0,2.0,0.0,0.0,2.0
2025_03_NO_SEA,3,00-0036040,J.Johnson,NO,0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.5,0.5,0.0,1.5
2025_05_NYG_NO,5,00-0036040,J.Johnson,NO,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.3333333333333333,0.3333333333333333,0.0,1.3333333333333333
2025_09_NO_LA,9,00-0036040,J.Johnson,NO,0,0.0,0.0,1.0,1.0,1.0,11.0,1.0,1.0,1.25,0.25,0.0,1.25
2025_10_NO_CAR,10,00-0036040,J.Johnson,NO,0,0.0,0.0,1.0,1.0,0.0,4.0,1.0,0.0,1.2,0.4,0.0,1.2
2025_02_CAR_ARI,2,00-0036139,R.Dowdle,CAR,3,0.0,-3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
2025_03_ATL_CAR,3,00-0036139,R.Dowdle,CAR,4,1.0,8.0,0.0,0.0,0.0,0.0,4.0,1.0,3.0,0.0,3.0,0.0
2025_05_MIA_CAR,5,00-0036139,R.Dowdle,CAR,4,1.0,10.0,0.0,0.0,0.0,0.0,4.0,1.0,3.5,0.5,3.5,0.0
2025_06_DAL_CAR,6,00-0036139,R.Dowdle,CAR,2,0.0,5.0,1.0,1.0,0.0,3.0,3.0,0.0,3.6666666666666665,0.6666666666666666,3.6666666666666665,0.0
2025_07_CAR_NYJ,7,00-0036139,R.Dowdle,CAR,1,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,3.5,0.5,3.25,0.25
2025_08_BUF_CAR,8,00-0036139,R.Dowdle,CAR,1,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.4,2.8,0.2
2025_09_CAR_GB,9,00-0036139,R.Dowdle,CAR,4,2.0,5.0,0.0,0.0,0.0,0.0,4.0,2.0,2.6666666666666665,0.3333333333333333,2.5,0.16666666666666666
2025_10_NO_CAR,10,00-0036139,R.Dowdle,CAR,2,1.0,8.0,1.0,1.0,0.0,8.0,3.0,1.0,2.857142857142857,0.5714285714285714,2.7142857142857144,0.14285714285714285
2025_11_CAR_ATL,11,00-0036139,R.Dowdle,CAR,8,0.0,16.0,2.0,1.0,0.0,2.0,10.0,0.0,2.875,0.625,2.625,0.25
2025_01_TEN_DEN,1,00-0036158,J.Dobbins,DEN,3,1.0,20.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0
2025_02_DEN_IND,2,00-0036158,J.Dobbins,DEN,4,1.0,7.0,0.0,0.0,0.0,0.0,4.0,1.0,3.0,1.0,3.0,0.0
2025_03_DEN_LAC,3,00-0036158,J.Dobbins,DEN,1,1.0,19.0,0.0,0.0,0.0,0.0,1.0,1.0,3.5,1.0,3.5,0.0
2025_04_CIN_DEN,4,00-0036158,J.Dobbins,DEN,1,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,2.6666666666666665,1.0,2.6666666666666665,0.0
2025_05_DEN_PHI,5,00-0036158,J.Dobbins,DEN,4,1.0,9.0,0.0,0.0,0.0,0.0,4.0,1.0,2.25,0.75,2.25,0.0
2025_06_DEN_NYJ,6,00-0036158,J.Dobbins,DEN,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.6,0.8,2.6,0.0
2025_07_NYG_DEN,7,00-0036158,J.Dobbins,DEN,2,0.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,2.3333333333333335,0.6666666666666666,2.3333333333333335,0.0
2025_08_DAL_DEN,8,00-0036158,J.Dobbins,DEN,3,0.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,2.2857142857142856,0.5714285714285714,2.2857142857142856,0.0
2025_10_LV_DEN,10,00-0036158,J.Dobbins,DEN,1,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,2.375,0.5,2.375,0.0
2025_08_MIA_ATL,8,00-0036182,N.Westbrook-Ikhine,MIA,0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2025_11_TB_BUF,11,00-0036187,R.Gilliam,BUF,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2025_11_TB_BUF,11,00-0036196,G.Davis,BUF,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2025_07_MIA_CLE,7,00-0036212,T.Tagovailoa,MIA,2,0.0,6.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2025_01_MIA_IND,1,00-0036223,J.Taylor,IND,7,0.0,20.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
2025_02_DEN_IND,2,00-0036223,J.Taylor,IND,4,0.0,22.0,1.0,1.0,1.0,7.0,5.0,1.0,7.0,0.0,7.0,0.0
2025_03_IND_TEN,3,00-0036223,J.Taylor,IND,5,2.0,6.0,0.0,0.0,0.0,0.0,5.0,2.0,6.0,0.5,5.5,0.5
2025_04_IND_LA,4,00-0036223,J.Taylor,IND,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.666666666666667,1.0,5.333333333333333,0.3333333333333333
2025_05_LV_IND,5,00-0036223,J.Taylor,IND,10,3.0,28.0,1.0,1.0,0.0,5.0,11.0,3.0,4.5,0.75,4.25,0.25
2025_06_ARI_IND,6,00-0036223,J.Taylor,IND,5,1.0,7.0,0.0,0.0,0.0,0.0,5.0,1.0,5.8,1.2,5.4,0.4
2025_07_IND_LAC,7,00-0036223,J.Taylor,IND,5,2.0,35.0,0.0,0.0,0.0,0.0,5.0,2.0,5.666666666666667,1.1666666666666667,5.333333333333333,0.3333333333333333
2025_08_TEN_IND,8,00-0036223,J.Taylor,IND,1,1.0,18.0,2.0,2.0,1.0,21.0,3.0,2.0,5.571428571428571,1.2857142857142858,5.285714285714286,0.2857142857142857
2025_09_IND_PIT,9,00-0036223,J.Taylor,IND,2,0.0,6.0,0.0,0.0,0.0,0.0,2.0,0.0,5.25,1.375,4.75,0.5
2025_10_ATL_IND,10,00-0036223,J.Taylor,IND,8,2.0,20.0,1.0,0.0,0.0,0.0,9.0,2.0,4.888888888888889,1.2222222222222223,4.444444444444445,0.4444444444444444
2025_01_HOU_LA,1,00-0036244,C.Parkinson,LA,0,0.0,0.0,1.0,1.0,0.0,-7.0,1.0,0.0,0.0,0.0,0.0,0.0
2025_05_SF_LA,5,00-0036244,C.Parkinson,LA,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
2025_07_LA_JAX,7,00-0036244,C.Parkinson,LA,0,0.0,0.0,1.0,1.0,0.0,16.0,1.0,0.0,1.0,0.0,0.0,1.0
2025_09_NO_LA,9,00-0036244,C.Parkinson,LA,0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0
2025_10_LA_SF,10,00-0036244,C.Parkinson,LA,0,0.0,0.0,3.0,3.0,1.0,34.0,3.0,1.0,1.0,0.0,0.0,1.0
2025_11_SEA_LA,11,00-0036244,C.Parkinson,LA,0,0.0,0.0,1.0,1.0,1.0,6.0,1.0,1.0,1.4,0.2,0.0,1.4
2025_02_DEN_IND,2,00-0036252,M.Pittman,IND,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2025_03_IND_TEN,3,00-0036252,M.Pittman,IND,0,0.0,0.0,1.0,1.0,1.0,20.0,1.0,1.0,1.0,0.0,0.0,1.0
2025_04_IND_LA,4,00-0036252,M.Pittman,IND,0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.5,0.0,1.0
2025_05_LV_IND,5,00-0036252,M.Pittman,IND,0,0.0,0.0,5.0,2.0,1.0,10.0,5.0,1.0,1.0,0.6666666666666666,0.0,1.0
2025_07_IND_LAC,7,00-0036252,M.Pittman,IND,0,0.0,0.0,3.0,1.0,1.0,4.0,3.0,1.0,2.0,0.75,0.0,2.0
2025_01_SF_SEA,1,00-0036259,J.Jennings,SF,0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2025_04_JAX_SF,4,00-0036259,J.Jennings,SF,0,0.0,0.0,3.0,1.0,0.0,10.0,3.0,0.0,2.0,0.0,0.0,2.0
2025_08_SF_HOU,8,00-0036259,J.Jennings,SF,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.5,0.0,0.0,2.5
2025_09_SF_NYG,9,00-0036259,J.Jennings,SF,0,0.0,0.0,3.0,2.0,1.0,15.0,3.0,1.0,2.0,0.0,0.0,2.0
2025_10_LA_SF,10,00-0036259,J.Jennings,SF,0,0.0,0.0,2.0,1.0,1.0,6.0,2.0,1.0,2.25,0.25,0.0,2.25
2025_11_SF_ARI,11,00-0036259,J.Jennings,SF,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.2,0.4,0.0,2.2
2025_01_DET_GB,1,00-0036264,J.Love,GB,2,0.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2025_02_WAS_GB,2,00-0036264,J.Love,GB,1,0.0,14.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0
2025_02_PHI_KC,2,00-0036265,A.Dillon,PHI,1,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2025_05_DEN_PHI,5,00-0036265,A.Dillon,PHI,1,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2025_01_MIN_CHI,1,00-0036275,D.Swift,CHI,1,0.0,-3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2025_02_CHI_DET,2,00-0036275,D.Swift,CHI,1,1.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
2025_03_DAL_CHI,3,00-0036275,D.Swift,CHI,3,0.0,6.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.5,1.0,0.0
2025_04_CHI_LV,4,00-0036275,D.Swift,CHI,4,1.0,5.0,0.0,0.0,0.0,0.0,4.0,1.0,1.6666666666666667,0.3333333333333333,1.6666666666666667,0.0
