"season","game_type","team","week","gsis_id","position","full_name","first_name","last_name","report_primary_injury","report_secondary_injury","report_status","practice_primary_injury","practice_secondary_injury","practice_status","date_modified"
2024,"REG","DEN",13,"00-0035227","S","P.J. Locke","P.J.","Locke",NA,NA,NA,"Thumb",NA,"Full Participation in Practice",2024-11-30 21:24:54
2024,"REG","DEN",13,"00-0039732","QB","Bo Nix","Bo","Nix",NA,NA,NA,"Back",NA,"Full Participation in Practice",2024-11-30 21:24:54
2024,"REG","DEN",13,"00-0038552","CB","Riley Moss","Riley","Moss","Knee",NA,"Out","Knee",NA,"Did Not Participate In Practice",2024-11-30 21:25:38
2024,"REG","DEN",13,"00-0033943","WR","Josh Reynolds","Josh","Reynolds","Hand",NA,"Questionable","Hand",NA,"Full Participation in Practice",2024-11-30 21:25:02
2024,"REG","DET",13,"00-0039903","CB","Terrion Arnold","Terrion","Arnold",NA,NA,NA,"Groin",NA,"Full Participation in Practice",2024-11-27 20:54:02
2024,"REG","DET",13,"00-0032424","DT","D.J. Reader","D.J.","Reader",NA,NA,NA,"Illness",NA,"Full Participation in Practice",2024-11-27 20:54:02
2024,"REG","DET",13,"00-0034778","CB","Carlton Davis","Carlton","Davis","Knee","Thumb","Out","Knee","Thumb","Did Not Participate In Practice",2024-11-27 20:54:53
2024,"REG","DET",13,"00-0032381","T","Taylor Decker","Taylor","Decker","Knee",NA,"Out","Knee",NA,"Did Not Participate In Practice",2024-11-27 20:54:59
2024,"REG","DET",13,"00-0032464","WR","Kalif Raymond","Kalif","Raymond","Foot",NA,"Out","Foot",NA,"Did Not Participate In Practice",2024-11-27 20:56:44
2024,"REG","DET",13,"00-0035685","RB","David Montgomery","David","Montgomery","Shoulder",NA,"Questionable","Shoulder",NA,"Full Participation in Practice",2024-11-27 20:54:44
2024,"REG","DET",13,"00-0036963","WR","Amon-Ra St. Brown","Amon-Ra","St. Brown","Knee",NA,"Questionable","Knee",NA,"Full Participation in Practice",2024-11-27 20:54:44
2024,"REG","GB",13,"00-0033120","DT","Kenny Clark","Kenny","Clark",NA,NA,NA,"Not injury related - resting player",NA,"Full Participation in Practice",2024-11-27 19:58:15
2024,"REG","GB",13,"00-0035700","RB","Josh Jacobs","Josh","Jacobs",NA,NA,NA,"Not injury related - resting player",NA,"Full Participation in Practice",2024-11-27 19:58:34
2024,"REG","GB",13,"00-0035526","G","Elgton Jenkins","Elgton","Jenkins",NA,NA,NA,"Not injury related - resting player",NA,"Full Participation in Practice",2024-11-27 19:58:15
2024,"REG","GB",13,"00-0036388","S","Xavier McKinney","Xavier","McKinney",NA,NA,NA,"Not injury related - personal matter",NA,"Full Participation in Practice",2024-11-27 19:58:53
2024,"REG","GB",13,"00-0037196","T","Rasheed Walker","Rasheed","Walker",NA,NA,NA,"Knee",NA,"Full Participation in Practice",2024-11-27 19:58:15
2024,"REG","GB",13,"00-0034728","CB","Jaire Alexander","Jaire","Alexander","Knee",NA,"Out","Knee",NA,"Did Not Participate In Practice",2024-11-27 19:59:25
2024,"REG","GB",13,"00-0039850","LB","Edgerrin Cooper","Edgerrin","Cooper","Hamstring",NA,"Out","Hamstring",NA,"Did Not Participate In Practice",2024-11-27 19:59:44
2024,"REG","GB",13,"00-0037816","WR","Romeo Doubs","Romeo","Doubs","Concussion",NA,"Out","Concussion",NA,"Did Not Participate In Practice",2024-11-27 19:59:50
2024,"REG","GB",13,"00-0036622","C","Josh Myers","Josh","Myers","Pectoral",NA,"Questionable","Pectoral",NA,"Full Participation in Practice",2024-11-27 19:59:17
2024,"REG","GB",13,"00-0037306","TE","John FitzPatrick","John","FitzPatrick","Back",NA,"Questionable","Back",NA,"Limited Participation in Practice",2024-11-27 19:59:17
2024,"REG","GB",13,"00-0036658","LB","Isaiah McDuffie","Isaiah","McDuffie","Ankle",NA,"Questionable","Ankle",NA,"Limited Participation in Practice",2024-11-27 19:59:17
2024,"REG","HOU",13,"00-0035166","LB","Azeez Al-Shaair","Azeez","Al-Shaair",NA,NA,NA,"Knee",NA,"Full Participation in Practice",2024-11-29 20:44:49
2024,"REG","HOU",13,"00-0039108","DE","Will Anderson","Will","Anderson",NA,NA,NA,"Ankle",NA,"Full Participation in Practice",2024-11-29 20:44:55
2024,"REG","HOU",13,"00-0031254","DE","Denico Autry","Denico","Autry",NA,NA,NA,"Knee",NA,"Full Participation in Practice",2024-11-29 20:45:01
2024,"REG","HOU",13,"00-0039857","T","Blake Fisher","Blake","Fisher",NA,NA,NA,"Concussion",NA,"Full Participation in Practice",2024-11-29 20:44:27
2024,"REG","HOU",13,"00-0031298","S","Jimmie Ward","Jimmie","Ward",NA,NA,NA,"Knee",NA,"Full Participation in Practice",2024-11-29 20:44:27
2024,"REG","HOU",13,"00-0036554","WR","Nico Collins","Nico","Collins",NA,NA,NA,"Not injury related - resting player",NA,"Limited Participation in Practice",2024-11-27 22:05:25
2024,"REG","HOU",13,"00-0031580","G","Shaquille Mason","Shaquille","Mason",NA,NA,NA,"Not injury related - resting player",NA,"Limited Participation in Practice",2024-11-27 22:06:03
2024,"REG","HOU",13,"00-0037277","TE","Teagan Quitoriano","Teagan","Quitoriano",NA,NA,NA,"Knee",NA,"Limited Participation in Practice",2024-11-27 22:06:16
2024,"REG","HOU",13,"00-0032380","T","Laremy Tunsil","Laremy","Tunsil",NA,NA,NA,"Not injury related - resting player",NA,"Limited Participation in Practice",2024-11-27 22:06:29
2024,"REG","HOU",13,"00-0034275","DT","Folorunso Fatukasi","Folorunso","Fatukasi","Foot",NA,"Out","Foot",NA,"Did Not Participate In Practice",2024-11-29 20:45:47
2024,"REG","HOU",13,"00-0037246","S","Jalen Pitre","Jalen","Pitre","Shoulder",NA,"Out","Shoulder",NA,"Did Not Participate In Practice",2024-11-29 20:45:52
2024,"REG","HOU",13,"00-0038618","WR","Xavier Hutchinson","Xavier","Hutchinson","Shoulder",NA,"Questionable","Shoulder",NA,"Limited Participation in Practice",2024-11-29 20:45:11
2024,"REG","IND",13,"00-0032378","DT","DeForest Buckner","DeForest","Buckner",NA,NA,NA,"Not injury related - resting player",NA,"Did Not Participate In Practice",2024-11-29 13:57:37
2024,"REG","IND",13,"00-0034431","LB","Zaire Franklin","Zaire","Franklin",NA,NA,NA,"Not injury related - resting player",NA,"Did Not Participate In Practice",2024-11-29 13:58:18
2024,"REG","IND",13,"00-0033952","DT","Grover Stewart","Grover","Stewart",NA,NA,NA,"Not injury related - resting player",NA,"Did Not Participate In Practice",2024-11-29 13:59:26
2024,"REG","IND",13,"00-0033217","TE","Mo Alie-Cox","Mo","Alie-Cox",NA,NA,NA,"Neck",NA,"Full Participation in Practice",2024-11-29 13:56:55
2024,"REG","IND",13,"00-0036252","WR","Michael Pittman","Michael","Pittman",NA,NA,NA,"Back",NA,"Full Participation in Practice",2024-11-29 13:56:55
2024,"REG","IND",13,"00-0037757","T","Bernhard Raimann","Bernhard","Raimann",NA,NA,NA,"Knee",NA,"Full Participation in Practice",2024-11-29 13:56:55
2024,"REG","IND",13,"00-0039578","G","Dalton Tucker","Dalton","Tucker",NA,NA,NA,"Knee",NA,"Full Participation in Practice",2024-11-29 13:56:55
2024,"REG","IND",13,"00-0039744","C","Tanor Bortolini","Tanor","Bortolini","Concussion",NA,"Out","Concussion",NA,"Did Not Participate In Practice",2024-11-29 13:57:25
2024,"REG","IND",13,"00-0038997","WR","Josh Downs","Josh","Downs","Shoulder",NA,"Out","Shoulder",NA,"Did Not Participate In Practice",2024-11-29 13:57:51
2024,"REG","IND",13,"00-0035021","WR","Ashton Dulin","Ashton","Dulin","Ankle",NA,"Out","Ankle",NA,"Did Not Participate In Practice",2024-11-29 13:58:00
2024,"REG","IND",13,"00-0034836","T","Braden Smith","Braden","Smith","Not injury related - personal matter",NA,"Out","Not injury related - personal matter",NA,"Did Not Participate In Practice",2024-11-29 13:59:00
2024,"REG","IND",13,"00-0037664","WR","Alec Pierce","Alec","Pierce","Foot",NA,"Questionable","Foot",NA,"Full Participation in Practice",2024-11-29 13:56:59
2024,"REG","JAX",13,"00-0038555","RB","Tank Bigsby","Tank","Bigsby",NA,NA,NA,"Ankle",NA,"Full Participation in Practice",2024-11-29 19:55:45
2024,"REG","JAX",13,"00-0032053","G","Brandon Scherff","Brandon","Scherff",NA,NA,NA,"Shoulder","Knee","Full Participation in Practice",2024-11-29 19:55:45
2024,"REG","JAX",13,"00-0036974","CB","Tyson Campbell","Tyson","Campbell",NA,NA,NA,"Shoulder",NA,"Limited Participation in Practice",2024-11-29 19:55:45
2024,"REG","JAX",13,"00-0038580","LB","Yasir Abdullah","Yasir","Abdullah","Hamstring",NA,"Out","Hamstring",NA,"Did Not Participate In Practice",2024-11-29 19:56:14
2024,"REG","JAX",13,"00-0036971","QB","Trevor Lawrence","Trevor","Lawrence","Left Shoulder",NA,"Questionable","Left Shoulder",NA,"Limited Participation in Practice",2024-11-29 19:56:06
2024,"REG","KC",13,"00-0037819","LB","Leo Chenal","Leo","Chenal",NA,NA,NA,"Not injury related - personal matter",NA,"Full Participation in Practice",2024-11-28 17:11:00
2024,"REG","KC",13,"00-0038982","S","Chamarri Conner","Chamarri","Conner",NA,NA,NA,"Ankle",NA,"Full Participation in Practice",2024-11-28 17:10:50
2024,"REG","KC",13,"00-0033923","RB","Kareem Hunt","Kareem","Hunt",NA,NA,NA,"Toe",NA,"Full Participation in Practice",2024-11-28 17:10:50
2024,"REG","KC",13,"00-0035279","DE","Charles Omenihu","Charles","Omenihu",NA,NA,NA,"Knee",NA,"Full Participation in Practice",2024-11-28 17:10:50
2024,"REG","KC",13,"00-0037197","RB","Isiah Pacheco","Isiah","Pacheco",NA,NA,NA,"Ankle",NA,"Full Participation in Practice",2024-11-28 17:10:50
2024,"REG","KC",13,"00-0039324","CB","Christian Roland-Wallace","Christian","Roland-Wallace",NA,NA,NA,"Ankle",NA,"Full Participation in Practice",2024-11-28 17:10:50
2024,"REG","KC",13,"00-0033857","WR","JuJu Smith-Schuster","JuJu","Smith-Schuster",NA,NA,NA,"Hip",NA,"Full Participation in Practice",2024-11-28 17:10:50
2024,"REG","KC",13,"00-0035237","T","Jawaan Taylor","Jawaan","Taylor",NA,NA,NA,"Ankle","Knee","Full Participation in Practice",2024-11-28 17:10:50
2024,"REG","KC",13,"00-0039576","K","Spencer Shrader","Spencer","Shrader","Right Hamstring",NA,"Out","Right Hamstring",NA,"Did Not Participate In Practice",2024-11-28 17:13:21
2024,"REG","KC",13,"00-0038513","LB","Cam Jones","Cam","Jones","Illness",NA,"Questionable","Illness",NA,"Full Participation in Practice",2024-11-28 17:11:31
2024,"REG","LA",13,"00-0032242","T","Rob Havenstein","Rob","Havenstein",NA,NA,NA,"Ankle",NA,"Full Participation in Practice",2024-11-29 18:46:31
2024,"REG","LA",13,"00-0039770","CB","Charles Woods","Charles","Woods",NA,NA,NA,"Ankle",NA,"Full Participation in Practice",2024-11-29 18:46:31
2024,"REG","LA",13,"00-0033110","TE","Tyler Higbee","Tyler","Higbee","Knee",NA,"Out","Knee",NA,"Full Participation in Practice",2024-11-29 18:47:35
2024,"REG","LA",13,"00-0039755","T","K.T. Leveston","K.T.","Leveston","Ankle",NA,"Out","Ankle",NA,"Full Participation in Practice",2024-11-29 18:47:54
2024,"REG","LA",13,"00-0036603","T","Alaric Jackson","Alaric","Jackson","Foot",NA,"Questionable","Foot",NA,"Did Not Participate In Practice",2024-11-29 18:47:10
2024,"REG","LA",13,"00-0039076","LB","Nick Hampton","Nick","Hampton","Triceps",NA,"Questionable","Tricep",NA,"Limited Participation in Practice",2024-11-29 21:50:55
2024,"REG","LAC",13,"00-0034159","TE","Will Dissly","Will","Dissly",NA,NA,NA,"Groin",NA,"Full Participation in Practice",2024-11-29 19:29:12
2024,"REG","LAC",13,"00-0031040","DE","Khalil Mack","Khalil","Mack",NA,NA,NA,"Not injury related - resting player",NA,"Full Participation in Practice",2024-11-29 19:29:07
2024,"REG","LAC",13,"00-0036158","RB","J.K. Dobbins","J.K.","Dobbins","Knee",NA,"Out","Knee",NA,"Did Not Participate In Practice",2024-11-29 19:30:30
2024,"REG","LAC",13,"00-0036380","S","Alohi Gilman","Alohi","Gilman","Hamstring",NA,"Out","Hamstring",NA,"Did Not Participate In Practice",2024-11-29 19:30:35
2024,"REG","LAC",13,"00-0039369","CB","Cam Hart","Cam","Hart","Ankle",NA,"Out","Ankle",NA,"Did Not Participate In Practice",2024-11-29 19:30:40
2024,"REG","LAC",13,"00-0032103","LB","Denzel Perryman","Denzel","Perryman","Groin",NA,"Out","Groin",NA,"Did Not Participate In Practice",2024-11-29 19:30:44
2024,"REG","LAC",13,"00-0038553","LB","Daiyan Henley","Daiyan","Henley","Calf",NA,"Questionable","Calf",NA,"Did Not Participate In Practice",2024-11-29 19:30:08
2024,"REG","LV",13,"00-0039072","CB","Jakorian Bennett","Jakorian","Bennett",NA,NA,NA,"Shoulder",NA,"Did Not Participate In Practice",2024-11-27 21:31:04
2024,"REG","LV",13,"00-0035289","QB","Gardner Minshew","Gardner","Minshew",NA,NA,NA,"Collarbone",NA,"Did Not Participate In Practice",2024-11-27 21:31:04
2024,"REG","LV",13,"00-0036232","TE","Harrison Bryant","Harrison","Bryant",NA,NA,NA,"Ankle",NA,"Full Participation in Practice",2024-11-28 17:13:31
2024,"REG","LV",13,"00-0035127","C","Andre James","Andre","James",NA,NA,NA,"Ankle",NA,"Full Participation in Practice",2024-11-28 17:13:31
2024,"REG","LV",13,"00-0036604","G","Jordan Meredith","Jordan","Meredith",NA,NA,NA,"Shoulder",NA,"Full Participation in Practice",2024-11-28 17:13:31
2024,"REG","LV",13,"00-0038579","QB","Aidan O'Connell","Aidan","O'Connell",NA,NA,NA,"Right Thumb",NA,"Full Participation in Practice",2024-11-28 17:13:31
2024,"REG","LV",13,"00-0032768","G","Cody Whitehair","Cody","Whitehair",NA,NA,NA,"Ankle",NA,"Full Participation in Practice",2024-11-28 17:13:31
2024,"REG","LV",13,"00-0038563","WR","Tre Tucker","Tre","Tucker",NA,NA,NA,"Hip",NA,"Limited Participation in Practice",2024-11-28 17:13:31
2024,"REG","LV",13,"00-0036871","CB","Nate Hobbs","Nate","Hobbs","Ankle",NA,"Out","Ankle",NA,"Did Not Participate In Practice",2024-11-28 17:14:41
2024,"REG","LV",13,"00-0038040","RB","Zamir White","Zamir","White","Quadricep",NA,"Out","Quadricep",NA,"Did Not Participate In Practice",2024-11-28 17:15:05
2024,"REG","LV",13,"00-0034972","RB","Alexander Mattison","Alexander","Mattison","Ankle",NA,"Questionable","Ankle",NA,"Limited Participation in Practice",2024-11-28 17:14:30
2024,"REG","MIA",13,"00-0026190","DE","Calais Campbell","Calais","Campbell",NA,NA,NA,"Not injury related - resting player",NA,"Full Participation in Practice",2024-11-27 17:22:03
2024,"REG","MIA",13,"00-0033040","WR","Tyreek Hill","Tyreek","Hill",NA,NA,NA,"Wrist","Not injury related - personal ","Full Participation in Practice",2024-11-27 17:21:55
2024,"REG","MIA",13,"00-0038720","TE","Julian Hill","Julian","Hill",NA,NA,NA,"Shoulder",NA,"Full Participation in Practice",2024-11-27 17:21:36
2024,"REG","MIA",13,"00-0036998","S","Jevon Holland","Jevon","Holland",NA,NA,NA,"Hand","Knee","Full Participation in Practice",2024-11-27 17:21:36
2024,"REG","MIA",13,"00-0035125","FB","Alec Ingold","Alec","Ingold",NA,NA,NA,"Calf",NA,"Full Participation in Practice",2024-11-27 17:22:11
2024,"REG","MIA",13,"00-0035841","DT","Benito Jones","Benito","Jones",NA,NA,NA,"Shoulder",NA,"Full Participation in Practice",2024-11-27 17:22:31
2024,"REG","MIA",13,"00-0036596","G","Robert Jones","Robert","Jones",NA,NA,NA,"Knee","Groin","Full Participation in Practice",2024-11-27 17:21:36
2024,"REG","MIA",13,"00-0039881","S","Patrick McMorris","Patrick","McMorris",NA,NA,NA,"Calf",NA,"Full Participation in Practice",2024-11-25 20:57:15
2024,"REG","MIA",13,"00-0030114","S","Jordan Poyer","Jordan","Poyer",NA,NA,NA,"Not injury related - resting player",NA,"Full Participation in Practice",2024-11-27 17:22:37
2024,"REG","MIA",13,"00-0033055","CB","Jalen Ramsey","Jalen","Ramsey",NA,NA,NA,"Knee","Knee","Full Participation in Practice",2024-11-27 17:22:47
2024,"REG","MIA",13,"00-0034833","G","Isaiah Wynn","Isaiah","Wynn",NA,NA,NA,"Quadricep","Knee","Full Participation in Practice",2024-11-27 17:22:53
2024,"REG","MIA",13,"00-0033283","LB","Tyus Bowser","Tyus","Bowser","Knee","Calf","Out","Knee","Calf","Did Not Participate In Practice",2024-11-27 17:23:24
2024,"REG","MIA",13,"00-0033084","CB","Kendall Fuller","Kendall","Fuller","Concussion",NA,"Out","Concussion",NA,"Did Not Participate In Practice",2024-11-27 17:23:38
2024,"REG","MIA",13,"00-0033570","LB","Anthony Walker","Anthony","Walker","Hamstring",NA,"Out","Hamstring",NA,"Did Not Participate In Practice",2024-11-27 17:24:01
2024,"REG","MIA",13,"00-0030067","T","Terron Armstead","Terron","Armstead","Knee",NA,"Questionable","Knee",NA,"Limited Participation in Practice",2024-11-27 19:18:51
2024,"REG","MIN",13,"00-0029542","CB","Stephon Gilmore","Stephon","Gilmore",NA,NA,NA,"Not injury related - resting player",NA,"Did Not Participate In Practice",2024-11-29 19:10:55
2024,"REG","MIN",13,"00-0029606","S","Harrison Smith","Harrison","Smith",NA,NA,NA,"Not injury related - resting player",NA,"Did Not Participate In Practice",2024-11-29 19:09:41
2024,"REG","MIN",13,"00-0033093","DT","Jonathan Bullard","Jonathan","Bullard",NA,NA,NA,"Toe",NA,"Full Participation in Practice",2024-11-29 19:08:06
2024,"REG","MIN",13,"00-0032437","LB","Kamu Grugier-Hill","Kamu","Grugier-Hill",NA,NA,NA,"Shoulder",NA,"Full Participation in Practice",2024-11-29 19:08:06
2024,"REG","MIN",13,"00-0037007","DE","Patrick Jones","Patrick","Jones",NA,NA,NA,"Knee",NA,"Full Participation in Practice",2024-11-29 19:08:16
2024,"REG","MIN",13,"00-0034782","DT","Harrison Phillips","Harrison","Phillips",NA,NA,NA,"Not injury related - resting player",NA,"Full Participation in Practice",2024-11-29 19:08:06
2024,"REG","MIN",13,"00-0034646","WR","Brandon Powell","Brandon","Powell",NA,NA,NA,"Ankle",NA,"Full Participation in Practice",2024-11-29 19:08:06
2024,"REG","MIN",13,"00-0035272","DE","Andrew Van Ginkel","Andrew","Van Ginkel",NA,NA,NA,"Thigh",NA,"Full Participation in Practice",2024-11-29 19:08:27
2024,"REG","MIN",13,"00-0035249","TE","Josh Oliver","Josh","Oliver","Ankle",NA,"Out","Wrist","Ankle","Did Not Participate In Practice",2024-11-29 19:14:43
2024,"REG","MIN",13,"00-0038578","S","Jay Ward","Jay","Ward","Elbow",NA,"Out","Elbow",NA,"Did Not Participate In Practice",2024-11-29 19:14:28
2024,"REG","MIN",13,"00-0033889","T","Cam Robinson","Cam","Robinson","Foot",NA,"Questionable","Foot",NA,"Full Participation in Practice",2024-11-29 19:15:11
2024,"REG","NE",13,"00-0034251","DT","Daniel Ekuale","Daniel","Ekuale",NA,NA,NA,"Elbow",NA,"Full Participation in Practice",2024-11-29 19:37:03
2024,"REG","NE",13,"00-0039147","CB","Christian Gonzalez","Christian","Gonzalez",NA,NA,NA,"Hip",NA,"Full Participation in Practice",2024-11-28 19:25:14
2024,"REG","NE",13,"00-0039054","LB","Marte Mapu","Marte","Mapu",NA,NA,NA,"Neck",NA,"Full Participation in Practice",2024-11-29 19:36:44
2024,"REG","NE",13,"00-0039148","DE","Keion White","Keion","White",NA,NA,NA,"Knee",NA,"Full Participation in Practice",2024-11-29 19:37:17
2024,"REG","NE",13,"00-0036981","DT","Christian Barmore","Christian","Barmore",NA,NA,NA,"Not injury related - other",NA,"Limited Participation in Practice",2024-11-29 19:36:44
2024,"REG","NE",13,"00-0038103","G","Cole Strange","Cole","Strange","Knee",NA,"Out","Knee",NA,"Limited Participation in Practice",2024-11-29 19:37:56
2024,"REG","NE",13,"00-0038621","WR","Demario Douglas","Demario","Douglas","Ankle",NA,"Questionable","Ankle",NA,"Limited Participation in Practice",2024-11-29 19:37:46
2024,"REG","NE",13,"00-0036231","S","Kyle Dugger","Kyle","Dugger","Ankle",NA,"Questionable","Ankle",NA,"Limited Participation in Practice",2024-11-29 19:37:46
2024,"REG","NE",13,"00-0036813","LB","Christian Elliss","Christian","Elliss","Knee",NA,"Questionable","Knee",NA,"Limited Participation in Practice",2024-11-29 19:37:46
2024,"REG","NE",13,"00-0036193","LB","Anfernee Jennings","Anfernee","Jennings","Knee",NA,"Questionable","Knee",NA,"Limited Participation in Practice",2024-11-29 19:37:46
2024,"REG","NE",13,"00-0037287","T","Vederian Lowe","Vederian","Lowe","Shoulder",NA,"Questionable","Shoulder",NA,"Limited Participation in Practice",2024-11-29 19:37:46
2024,"REG","NE",13,"00-0033883","S","Jabrill Peppers","Jabrill","Peppers","Knee",NA,"Questionable","Knee",NA,"Limited Participation in Practice",2024-11-29 19:37:46
2024,"REG","NE",13,"00-0038584","DT","Jaquelin Roy","Jaquelin","Roy","Neck",NA,"Questionable","Neck",NA,"Limited Participation in Practice",2024-11-29 19:37:46
2024,"REG","NE",13,"00-0035646","LB","Sione Takitaki","Sione","Takitaki","Knee","Neck","Questionable","Knee","Neck","Limited Participation in Practice",2024-11-29 19:39:51
2024,"REG","NE",13,"00-0033947","DE","Deatrich Wise","Deatrich","Wise","Foot",NA,"Questionable","Foot",NA,"Limited Participation in Practice",2024-11-29 19:37:46
2024,"REG","NO",13,"00-0036927","LB","Pete Werner","Pete","Werner",NA,NA,NA,"Hand",NA,"Full Participation in Practice",2024-11-29 20:34:04
2024,"REG","NO",13,"00-0034981","TE","Foster Moreau","Foster","Moreau",NA,NA,NA,"Shoulder",NA,"Limited Participation in Practice",2024-11-29 20:34:04
2024,"REG","NO",13,"00-0033082","G","Lucas Patrick","Lucas","Patrick","Calf",NA,"Out","Calf",NA,"Did Not Participate In Practice",2024-11-29 20:34:56
2024,"REG","NO",13,"00-0035242","C","Erik McCoy","Erik","McCoy","Groin",NA,"Questionable","Groin",NA,"Did Not Participate In Practice",2024-11-29 20:34:36
2024,"REG","NO",13,"00-0033902","DE","Tanoh Kpassagnon","Tanoh","Kpassagnon","Achilles",NA,"Questionable","Achilles",NA,"Full Participation in Practice",2024-11-29 20:34:36
2024,"REG","NO",13,"00-0033948","RB","Jamaal Williams","Jamaal","Williams","Groin",NA,"Questionable","Groin",NA,"Full Participation in Practice",2024-11-29 20:34:36
2024,"REG","NYG",13,"00-0036552","DE","Azeez Ojulari","Azeez","Ojulari",NA,NA,NA,"Toe",NA,"Did Not Participate In Practice",2024-11-26 18:55:07
2024,"REG","NYG",13,"00-0035683","DT","Dexter Lawrence","Dexter","Lawrence",NA,NA,NA,"Knee",NA,"Full Participation in Practice",2024-11-27 16:48:16
2024,"REG","NYG",13,"00-0037260","DT","D.J. Davidson","D.J.","Davidson",NA,NA,NA,"Shoulder",NA,"Limited Participation in Practice",2024-11-27 16:45:20
2024,"REG","NYG",13,"00-0039847","TE","Theo Johnson","Theo","Johnson",NA,NA,NA,"Back",NA,"Limited Participation in Practice",2024-11-27 16:45:49
2024,"REG","NYG",13,"00-0037259","LB","Micah McFadden","Micah","McFadden",NA,NA,NA,"Thumb","Heel","Limited Participation in Practice",2024-11-27 16:46:43
2024,"REG","NYG",13,"00-0037612","T","Evan Neal","Evan","Neal",NA,NA,NA,"Hip",NA,"Limited Participation in Practice",2024-11-27 16:47:14
2024,"REG","NYG",13,"00-0039861","S","Tyler Nubin","Tyler","Nubin",NA,NA,NA,"Back",NA,"Limited Participation in Practice",2024-11-27 16:47:45
2024,"REG","NYG",13,"00-0033290","T","Jermaine Eluemunor","Jermaine","Eluemunor","Quadricep",NA,"Out","Quadricep",NA,"Did Not Participate In Practice",2024-11-27 16:59:26
2024,"REG","NYG",13,"00-0034992","DT","Armon Watts","Armon","Watts","Shoulder",NA,"Out","Shoulder",NA,"Did Not Participate In Practice",2024-11-27 17:00:17
2024,"REG","NYG",13,"00-0038476","QB","Tommy DeVito","Tommy","DeVito","Right Forearm",NA,"Questionable","Right Forearm",NA,"Did Not Participate In Practice",2024-11-27 17:01:27
2024,"REG","NYG",13,"00-0039000","CB","Deonte Banks","Deonte","Banks","Rib",NA,"Questionable","Rib",NA,"Limited Participation in Practice",2024-11-27 17:00:54
2024,"REG","NYJ",13,"00-0039920","WR","Malachi Corley","Malachi","Corley",NA,NA,NA,"Illness",NA,"Full Participation in Practice",2024-11-28 20:57:47
2024,"REG","NYJ",13,"00-0031330","T","Morgan Moses","Morgan","Moses",NA,NA,NA,"Knee",NA,"Full Participation in Practice",2024-11-29 20:51:11
2024,"REG","NYJ",13,"00-0034384","CB","D.J. Reed","D.J.","Reed",NA,NA,NA,"Back",NA,"Full Participation in Practice",2024-11-29 20:50:16
2024,"REG","NYJ",13,"00-0039789","CB","Qwan'tez Stiggers","Qwan'tez","Stiggers",NA,NA,NA,"Not injury related - personal matter",NA,"Full Participation in Practice",2024-11-28 20:58:02
2024,"REG","NYJ",13,"00-0036979","G","Alijah Vera-Tucker","Alijah","Vera-Tucker",NA,NA,NA,"Ankle",NA,"Full Participation in Practice",2024-11-29 20:50:16
2024,"REG","NYJ",13,"00-0027947","T","Tyron Smith","Tyron","Smith","Neck",NA,"Out","Neck",NA,"Did Not Participate In Practice",2024-11-29 20:52:11
2024,"REG","NYJ",13,"00-0038120","RB","Breece Hall","Breece","Hall","Knee",NA,"Questionable","Knee",NA,"Full Participation in Practice",2024-11-29 20:51:53
2024,"REG","NYJ",13,"00-0037601","G","Xavier Newman-Johnson","Xavier","Newman-Johnson","Concussion",NA,"Questionable","Concussion",NA,"Full Participation in Practice",2024-11-29 20:51:53
2024,"REG","NYJ",13,"00-0033294","S","Chuck Clark","Chuck","Clark","Shin",NA,"Questionable","Shin",NA,"Limited Participation in Practice",2024-11-29 20:51:53
2024,"REG","NYJ",13,"00-0036273","G","Jake Hanson","Jake","Hanson","Hamstring",NA,"Questionable","Hamstring",NA,"Limited Participation in Practice",2024-11-29 20:51:53
2024,"REG","NYJ",13,"00-0031296","LB","C.J. Mosley","C.J.","Mosley","Neck",NA,"Questionable","Neck",NA,"Limited Participation in Practice",2024-11-29 20:51:53
2024,"REG","PHI",13,"00-0034844","RB","Saquon Barkley","Saquon","Barkley",NA,NA,NA,"Not injury related - resting player",NA,"Full Participation in Practice",2024-11-29 20:36:19
2024,"REG","PHI",13,"00-0036284","T","Mekhi Becton","Mekhi","Becton",NA,NA,NA,"Not injury related - resting player",NA,"Full Participation in Practice",2024-11-29 20:36:19
2024,"REG","PHI",13,"00-0037002","G","Landon Dickerson","Landon","Dickerson",NA,NA,NA,"Not injury related - resting player",NA,"Full Participation in Practice",2024-11-29 20:36:19
2024,"REG","PHI",13,"00-0030561","T","Lane Johnson","Lane","Johnson",NA,NA,NA,"Not injury related - resting player",NA,"Full Participation in Practice",2024-11-29 20:36:19
2024,"REG","PHI",13,"00-0038112","G","Cam Jurgens","Cam","Jurgens",NA,NA,NA,"Not injury related - resting player",NA,"Full Participation in Practice",2024-11-29 20:36:19
2024,"REG","PHI",13,"00-0034429","T","Jordan Mailata","Jordan","Mailata",NA,NA,NA,"Not injury related - resting player",NA,"Full Participation in Practice",2024-11-29 20:36:19
2024,"REG","PHI",13,"00-0039140","CB","Kelee Ringo","Kelee","Ringo",NA,NA,NA,"Calf",NA,"Full Participation in Practice",2024-11-29 20:37:04
2024,"REG","PHI",13,"00-0034381","LB","Josh Sweat","Josh","Sweat",NA,NA,NA,"Not injury related - resting player",NA,"Full Participation in Practice",2024-11-29 20:36:19
