player_id,player_name,team,week,season,game_id,position,passing_yards,passing_tds,completions,attempts,interceptions,rushing_yards,rushing_tds,carries,receiving_yards,receiving_tds,receptions,targets,season_avg_passing_yards,l3_avg_passing_yards,season_avg_passing_tds,l3_avg_passing_tds,season_avg_rushing_yards,l3_avg_rushing_yards,season_avg_rushing_tds,l3_avg_rushing_tds,season_avg_receiving_yards,l3_avg_receiving_yards,season_avg_receiving_tds,l3_avg_receiving_tds,season_avg_receptions,l3_avg_receptions,season_avg_carries,l3_avg_carries,games_played
00-0037291,J.Nailor,MIN,11,2025,2025_11_CHI_MIN,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,1.0,1,0.0,0.0,0.0,0.0,17.125,31.0,0.125,0.3333333333333333,12.0,16.666666666666668,0.125,0.3333333333333333,0.75,1.3333333333333333,4.5,8.0,11
00-0037292,A.Ogletree,IND,8,2025,2025_08_TEN_IND,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.5,37.5,0.5,0.5,2.0,2.0,0.0,0.0,1
00-0037304,Co.Heyward,PIT,2,2025,2025_02_SEA_PIT,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.333333333333332,20.333333333333332,0.3333333333333333,0.3333333333333333,2.3333333333333335,2.3333333333333335,0.0,0.0,1
00-0037304,Co.Heyward,PIT,4,2025,2025_04_MIN_PIT,RB,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0,137.3684210526316,156.66666666666666,1.0,1.0,16.05263157894737,19.0,0.05263157894736842,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,2.473684210526316,3.0,2
00-0037304,Co.Heyward,PIT,6,2025,2025_06_CLE_PIT,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,28.0,0.0,0.0,1.0,1.0,0.0,0.0,3
00-0037304,Co.Heyward,PIT,7,2025,2025_07_PIT_CIN,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4
00-0037304,Co.Heyward,PIT,9,2025,2025_09_IND_PIT,RB,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,14.6,13.333333333333334,0.2,0.3333333333333333,1.8,3.0,0.0,0.0,0.2,0.3333333333333333,4.4,5.0,5
00-0037304,Co.Heyward,PIT,11,2025,2025_11_CIN_PIT,RB,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.333333333333332,17.333333333333332,0.0,0.0,2.0,2.0,0.0,0.0,6
00-0037306,J.FitzPatrick,GB,1,2025,2025_01_DET_GB,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1,135.5,60.0,0.25,0.0,7.5,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75,2.3333333333333335,1
00-0037306,J.FitzPatrick,GB,3,2025,2025_03_GB_CLE,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,2.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.666666666666664,40.0,0.16666666666666666,0.0,4.166666666666667,5.333333333333333,0.0,0.0,2
00-0037306,J.FitzPatrick,GB,7,2025,2025_07_GB_ARI,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.333333333333336,50.0,0.0,0.0,4.111111111111111,5.0,0.0,0.0,3
00-0037306,J.FitzPatrick,GB,8,2025,2025_08_GB_PIT,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,0.0,0.0,1.5,1.5,0.0,0.0,4
00-0037306,J.FitzPatrick,GB,11,2025,2025_11_GB_NYG,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,1,126.5,131.33333333333334,0.5,0.6666666666666666,2.0,2.6666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.3333333333333333,5
00-0037323,R.Thomas,IND,9,2025,2025_09_IND_PIT,RB,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0,2.0,2.0,2.0,2.0,0.0,0.0,1
00-0037329,B.Brown,CHI,9,2025,2025_09_CHI_CIN,RB,0.0,0.0,0.0,0.0,0.0,37.0,1.0,5.0,0.0,0.0,0.0,0,116.0909090909091,138.66666666666666,0.8181818181818182,0.6666666666666666,9.090909090909092,7.333333333333333,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5454545454545454,1.0,1
00-0037329,B.Brown,CHI,9,2025,2025_09_CHI_CIN,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,1.0,1.0,0.0,0.0,2
00-0037340,Z.Mitchell-Paden,BAL,2,2025,2025_02_CLE_BAL,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1.25,0.0,0.0,0.0,16.75,21.0,0.25,0.3333333333333333,2.75,2.6666666666666665,0.125,0.0,1
00-0037340,Z.Mitchell-Paden,BAL,5,2025,2025_05_HOU_BAL,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,112.0,0.3333333333333333,0.6666666666666666,5.333333333333333,6.333333333333333,0.0,0.0,2
00-0037340,Z.Mitchell-Paden,NO,10,2025,2025_10_NO_CAR,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,32.666666666666664,0.0,0.0,3.75,3.3333333333333335,0.0,0.0,3
00-0037348,T.Conner,MIA,1,2025,2025_01_MIA_IND,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,2.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.75,23.0,0.125,0.3333333333333333,1.625,1.6666666666666667,0.0,0.0,1
00-0037348,T.Conner,MIA,3,2025,2025_03_MIA_BUF,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.8,53.0,0.2,0.3333333333333333,3.8,4.333333333333333,0.0,0.0,2
00-0037348,T.Conner,MIA,5,2025,2025_05_MIA_CAR,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,2.0,2,120.36363636363636,159.66666666666666,0.7272727272727273,1.0,7.818181818181818,18.0,0.18181818181818182,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,2.272727272727273,3.3333333333333335,3
00-0037348,T.Conner,MIA,6,2025,2025_06_LAC_MIA,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,1.5,1.5,0.0,0.0,4
00-0037348,T.Conner,MIA,7,2025,2025_07_MIA_CLE,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,1.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.857142857142858,41.666666666666664,0.14285714285714285,0.0,2.5714285714285716,3.0,0.0,0.0,5
00-0037348,T.Conner,MIA,8,2025,2025_08_MIA_ATL,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,2.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.42857142857143,54.0,0.2857142857142857,0.6666666666666666,4.142857142857143,4.333333333333333,0.0,0.0,6
00-0037348,T.Conner,MIA,9,2025,2025_09_BAL_MIA,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.666666666666666,9.666666666666666,0.3333333333333333,0.3333333333333333,1.3333333333333333,1.3333333333333333,0.0,0.0,7
00-0037524,T.Martin,WAS,4,2025,2025_04_WAS_ATL,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.4,14.333333333333334,0.0,0.0,1.6,2.0,0.0,0.0,1
00-0037524,T.Martin,WAS,5,2025,2025_05_WAS_LAC,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.25,71.33333333333333,0.25,0.3333333333333333,6.0,5.333333333333333,0.0,0.0,2
00-0037525,J.Mason,MIN,1,2025,2025_01_MIN_CHI,RB,0.0,0.0,0.0,0.0,0.0,68.0,0.0,15.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,10.666666666666666,11.333333333333334,0.0,0.0,1.5,2.0,0.16666666666666666,0.0,1
00-0037525,J.Mason,MIN,1,2025,2025_01_MIN_CHI,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,1,0.0,0.0,0.0,0.0,40.57142857142857,30.666666666666668,0.42857142857142855,0.3333333333333333,2.857142857142857,2.3333333333333335,0.0,0.0,0.2857142857142857,0.3333333333333333,7.0,6.666666666666667,2
00-0037525,J.Mason,MIN,2,2025,2025_02_ATL_MIN,RB,0.0,0.0,0.0,0.0,0.0,30.0,0.0,9.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,30.625,8.333333333333334,0.1875,0.0,33.6875,38.333333333333336,0.1875,0.0,3.5,3.3333333333333335,8.75,2.6666666666666665,3
00-0037525,J.Mason,MIN,2,2025,2025_02_ATL_MIN,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,2.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.666666666666668,22.666666666666668,0.6666666666666666,0.6666666666666666,2.6666666666666665,2.6666666666666665,0.0,0.0,4
00-0037525,J.Mason,MIN,3,2025,2025_03_CIN_MIN,RB,0.0,0.0,0.0,0.0,0.0,116.0,2.0,16.0,0.0,0.0,0.0,0,118.83333333333333,102.0,0.8333333333333334,0.6666666666666666,17.27777777777778,16.666666666666668,0.3888888888888889,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,3.2777777777777777,3.3333333333333335,5
00-0037525,J.Mason,MIN,4,2025,2025_04_MIN_PIT,RB,0.0,0.0,0.0,0.0,0.0,57.0,0.0,16.0,0.0,0.0,0.0,0,130.5,73.33333333333333,0.95,0.3333333333333333,16.2,25.333333333333332,0.05,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,2.6,4.666666666666667,6
00-0037525,J.Mason,MIN,4,2025,2025_04_MIN_PIT,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,3.0,3,84.33333333333333,84.33333333333333,0.0,0.0,20.666666666666668,20.666666666666668,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,4.666666666666667,4.666666666666667,7
00-0037525,J.Mason,MIN,5,2025,2025_05_MIN_CLE,RB,0.0,0.0,0.0,0.0,0.0,52.0,1.0,13.0,0.0,0.0,0.0,0,178.85714285714286,229.66666666666666,0.8571428571428571,0.6666666666666666,1.4285714285714286,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5714285714285714,1.3333333333333333,8
00-0037525,J.Mason,MIN,5,2025,2025_05_MIN_CLE,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,4,0.0,0.0,0.0,0.0,53.5,23.666666666666668,0.0,0.0,7.75,10.333333333333334,0.25,0.3333333333333333,1.25,1.6666666666666667,7.5,4.666666666666667,9
00-0037525,J.Mason,MIN,7,2025,2025_07_PHI_MIN,RB,0.0,0.0,0.0,0.0,0.0,57.0,1.0,15.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.3333333333333333,0.0,0.0,26.22222222222222,22.0,0.1111111111111111,0.3333333333333333,1.7777777777777777,1.6666666666666667,0.2222222222222222,0.3333333333333333,10
00-0037525,J.Mason,MIN,8,2025,2025_08_MIN_LAC,RB,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4.5,6.0,0.25,0.3333333333333333,33.75,31.0,0.75,0.3333333333333333,4.0,3.0,1.0,1.3333333333333333,11
00-0037525,J.Mason,MIN,8,2025,2025_08_MIN_LAC,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.428571428571429,11.666666666666666,0.2857142857142857,0.0,1.1428571428571428,1.3333333333333333,0.0,0.0,12
00-0037525,J.Mason,MIN,9,2025,2025_09_MIN_DET,RB,0.0,0.0,0.0,0.0,0.0,36.0,0.0,10.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,8.666666666666666,8.666666666666666,0.0,0.0,-0.3333333333333333,-0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,3.3333333333333335,3.3333333333333335,13
00-0037525,J.Mason,MIN,9,2025,2025_09_MIN_DET,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,0.0,0.0,0.0,0.0,10.4,14.333333333333334,0.0,0.0,4.4,0.6666666666666666,0.0,0.0,0.6,0.3333333333333333,1.2,1.6666666666666667,14
00-0037525,J.Mason,MIN,10,2025,2025_10_BAL_MIN,RB,0.0,0.0,0.0,0.0,0.0,25.0,0.0,4.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.111111111111114,66.66666666666667,0.6666666666666666,0.3333333333333333,4.111111111111111,4.333333333333333,0.0,0.0,15
00-0037525,J.Mason,MIN,10,2025,2025_10_BAL_MIN,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,1,0.0,0.0,0.0,0.0,22.857142857142858,25.666666666666668,0.0,0.0,6.428571428571429,3.0,0.0,0.0,1.1428571428571428,1.0,4.142857142857143,6.0,16
00-0037525,J.Mason,MIN,11,2025,2025_11_CHI_MIN,RB,0.0,0.0,0.0,0.0,0.0,45.0,1.0,6.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,-2.5,0.0,0.0,0.0,6.0,8.0,0.0,0.0,1.0,1.3333333333333333,0.25,0.0,17
00-0037539,L.Krull,DEN,1,2025,2025_01_TEN_DEN,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,2,0.0,0.0,0.0,0.0,41.333333333333336,41.333333333333336,0.0,0.0,24.333333333333332,24.333333333333332,0.0,0.0,3.0,3.0,11.666666666666666,11.666666666666666,1
00-0037539,L.Krull,DEN,3,2025,2025_03_DEN_LAC,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,1.0,2,0.0,0.0,0.0,0.0,5.5,2.3333333333333335,0.0,0.0,16.5,22.0,0.0,0.0,0.75,1.0,0.5,0.3333333333333333,2
00-0037545,R.Shaheed,NO,1,2025,2025_01_ARI_NO,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,6.0,9,115.82352941176471,92.33333333333333,1.1176470588235294,0.6666666666666666,1.0588235294117647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7647058823529411,0.6666666666666666,1
00-0037545,R.Shaheed,NO,2,2025,2025_02_SF_NO,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,1.0,4.0,5,0.0,0.0,0.0,0.0,34.333333333333336,34.333333333333336,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,8.333333333333334,8.333333333333334,2
00-0037545,R.Shaheed,NO,3,2025,2025_03_NO_SEA,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,4.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.6,11.333333333333334,0.2,0.3333333333333333,1.4,1.0,0.0,0.0,3
00-0037545,R.Shaheed,NO,4,2025,2025_04_NO_BUF,RB,0.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,0,109.41176470588235,120.66666666666667,0.9411764705882353,1.6666666666666667,12.176470588235293,7.333333333333333,0.29411764705882354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.411764705882353,1.3333333333333333,4
00-0037545,R.Shaheed,NO,4,2025,2025_04_NO_BUF,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,4.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,33.0,0.0,0.0,3.0,3.0,0.0,0.0,5
00-0037545,R.Shaheed,NO,5,2025,2025_05_NYG_NO,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0,1.0,4.0,5,0.0,0.0,0.0,0.0,42.2,52.333333333333336,0.5333333333333333,1.0,5.666666666666667,0.6666666666666666,0.06666666666666667,0.0,1.5333333333333334,0.3333333333333333,8.266666666666667,10.666666666666666,6
00-0037545,R.Shaheed,NO,6,2025,2025_06_NE_NO,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,4.0,6,0.0,0.0,0.0,0.0,2.875,1.3333333333333333,0.0,0.0,19.875,31.333333333333332,0.125,0.0,1.375,1.6666666666666667,0.75,0.3333333333333333,7
00-0037545,R.Shaheed,NO,7,2025,2025_07_NO_CHI,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,4.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,103.0,0.0,0.0,6.0,6.0,0.0,0.0,8
00-0037545,R.Shaheed,NO,8,2025,2025_08_TB_NO,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,9.0,12,0.0,0.0,0.0,0.0,14.6,15.333333333333334,0.2,0.3333333333333333,3.0,0.0,0.0,0.0,0.4,0.0,4.4,4.0,9
00-0037545,R.Shaheed,NO,9,2025,2025_09_NO_LA,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,5.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,5.0,0.0,0.0,1.125,0.6666666666666666,0.0,0.0,10
00-0037545,R.Shaheed,SEA,10,2025,2025_10_ARI_SEA,RB,0.0,0.0,0.0,0.0,0.0,20.0,0.0,2.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,-0.6666666666666666,0.0,0.0,0.0,54.5,54.333333333333336,0.0,0.0,3.5,4.333333333333333,0.16666666666666666,0.0,11
00-0037545,R.Shaheed,SEA,10,2025,2025_10_ARI_SEA,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1,129.77777777777777,187.66666666666666,0.4444444444444444,1.0,3.4444444444444446,0.6666666666666666,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4444444444444444,1.3333333333333333,12
00-0037545,R.Shaheed,SEA,11,2025,2025_11_SEA_LA,RB,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,14.0,5.333333333333333,0.0,0.0,7.909090909090909,6.0,0.09090909090909091,0.0,1.0909090909090908,1.0,3.0,2.0,13
00-0037545,R.Shaheed,SEA,11,2025,2025_11_SEA_LA,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,2.0,5,0.0,0.0,0.0,0.0,27.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,14
00-0037563,M.Davis,DAL,8,2025,2025_08_DAL_DEN,RB,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.25,43.666666666666664,0.375,1.0,4.375,5.0,0.0,0.0,1
00-0037563,M.Davis,DAL,9,2025,2025_09_ARI_DAL,RB,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,11.333333333333334,0.0,0.0,1.25,1.3333333333333333,0.0,0.0,2
00-0037563,M.Davis,DAL,11,2025,2025_11_DAL_LV,RB,0.0,0.0,0.0,0.0,0.0,20.0,0.0,4.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,1.0,1.0,2.5,2.5,0.0,0.0,3
00-0037594,J.Chestnut,TEN,1,2025,2025_01_TEN_DEN,RB,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.666666666666666,14.666666666666666,0.0,0.0,1.0,1.0,0.0,0.0,1
00-0037594,J.Chestnut,TEN,3,2025,2025_03_IND_TEN,RB,0.0,0.0,0.0,0.0,0.0,26.0,0.0,2.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,36.44444444444444,43.666666666666664,0.2222222222222222,0.3333333333333333,6.111111111111111,4.0,0.0,0.0,0.6666666666666666,1.0,9.11111111111111,9.333333333333334,2
00-0037594,J.Chestnut,TEN,4,2025,2025_04_TEN_HOU,RB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.25,51.666666666666664,0.5,0.6666666666666666,4.25,4.333333333333333,0.0,0.0,3
00-0037594,J.Chestnut,TEN,4,2025,2025_04_TEN_HOU,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4
00-0037594,J.Chestnut,TEN,5,2025,2025_05_TEN_ARI,RB,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,17.444444444444443,18.333333333333332,0.2222222222222222,0.0,6.666666666666667,6.666666666666667,0.0,0.0,0.7777777777777778,0.6666666666666666,5.333333333333333,6.333333333333333,5
00-0037594,J.Chestnut,TEN,5,2025,2025_05_TEN_ARI,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,15.875,11.666666666666666,0.0,0.0,3.25,5.333333333333333,0.125,0.3333333333333333,0.75,1.0,4.0,2.3333333333333335,6
00-0037594,J.Chestnut,TEN,8,2025,2025_08_TEN_IND,RB,0.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,3.0,3.0,0.0,0.0,7
00-0037614,J.Metchie,PHI,2,2025,2025_02_PHI_KC,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.5,25.5,0.0,0.0,1.5,1.5,0.0,0.0,1
00-0037614,J.Metchie,PHI,3,2025,2025_03_LA_PHI,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,1,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2
00-0037614,J.Metchie,PHI,4,2025,2025_04_PHI_TB,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,2.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.428571428571427,19.666666666666668,0.14285714285714285,0.0,1.8571428571428572,1.0,0.0,0.0,3
00-0037614,J.Metchie,NYJ,10,2025,2025_10_CLE_NYJ,RB,0.0,0.0,0.0,0.0,0.0,-7.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.3076923076923075,5.0,0.0,0.0,9.384615384615385,14.0,0.0,0.0,1.0769230769230769,1.6666666666666667,2.1538461538461537,2.0,4
00-0037614,J.Metchie,NYJ,10,2025,2025_10_CLE_NYJ,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1,0.0,0.0,0.0,0.0,42.4,47.333333333333336,0.3,0.3333333333333333,6.2,14.0,0.2,0.0,1.2,1.6666666666666667,10.6,12.333333333333334,5
00-0037614,J.Metchie,NYJ,11,2025,2025_11_NYJ_NE,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,1.0,3.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.6,13.333333333333334,0.0,0.0,1.4,1.6666666666666667,0.0,0.0,6
00-0037617,H.Haskins,LAC,5,2025,2025_05_WAS_LAC,RB,0.0,0.0,0.0,0.0,0.0,13.0,0.0,5.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,34.55555555555556,59.666666666666664,0.0,0.0,17.0,3.6666666666666665,0.1111111111111111,0.0,1.4444444444444444,0.6666666666666666,7.777777777777778,9.0,1
00-0037617,H.Haskins,LAC,5,2025,2025_05_WAS_LAC,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.4,107.66666666666667,0.4,0.6666666666666666,6.8,7.666666666666667,0.0,0.0,2
00-0037617,H.Haskins,LAC,6,2025,2025_06_LAC_MIA,RB,0.0,0.0,0.0,0.0,0.0,14.0,0.0,6.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
00-0037617,H.Haskins,LAC,6,2025,2025_06_LAC_MIA,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.333333333333334,13.333333333333334,0.0,0.0,2.0,2.0,0.0,0.0,4
00-0037617,H.Haskins,LAC,7,2025,2025_07_IND_LAC,RB,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,7.571428571428571,7.333333333333333,0.0,0.0,9.285714285714286,0.6666666666666666,0.14285714285714285,0.0,1.1428571428571428,0.3333333333333333,2.7142857142857144,3.0,5
