player_id,player_name,team,opponent,week,season,game_id,position,passing_yards,passing_tds,completions,attempts,interceptions,rushing_yards,rushing_tds,carries,receiving_yards,receiving_tds,receptions,targets,season_avg_passing_yards,l3_avg_passing_yards,season_avg_passing_tds,l3_avg_passing_tds,season_avg_rushing_yards,l3_avg_rushing_yards,season_avg_rushing_tds,l3_avg_rushing_tds,season_avg_receiving_yards,l3_avg_receiving_yards,season_avg_receiving_tds,l3_avg_receiving_tds,season_avg_receptions,l3_avg_receptions,season_avg_carries,l3_avg_carries,season_avg_completions,l3_avg_completions,season_avg_attempts,l3_avg_attempts,season_avg_targets,l3_avg_targets,season_avg_interceptions,l3_avg_interceptions,games_played
00-0038120,B.Hall,NYJ,NE,11,2025,2025_11_NYJ_NE,RB,0.0,0.0,0.0,0.0,0.0,58.0,0.0,14.0,6.0,0.0,2.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.833333333333334,16.666666666666668,0.0,0.0,1.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1666666666666665,2.6666666666666665,0.0,0.0,10
00-0038124,C.Watson,GB,PIT,8,2025,2025_08_GB_PIT,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,4.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.25,36.333333333333336,0.0,0.0,3.5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.75,5.333333333333333,0.0,0.0,1
00-0038124,C.Watson,GB,CAR,9,2025,2025_09_CAR_GB,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,2.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.5,22.0,0.0,0.0,1.75,2.3333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,2.75,3.0,0.0,0.0,2
00-0038124,C.Watson,GB,PHI,10,2025,2025_10_PHI_GB,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,2.0,4,0.0,0.0,0.0,0.0,15.0,18.666666666666668,0.25,0.3333333333333333,1.0,1.6666666666666667,0.0,0.0,0.5,0.3333333333333333,4.5,5.333333333333333,0.0,0.0,0.0,0.0,0.75,0.6666666666666666,0.0,0.0,3
00-0038124,C.Watson,GB,NYG,11,2025,2025_11_GB_NYG,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,2.0,4.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.8,4.0,0.4,0.3333333333333333,0.6,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.2,1.3333333333333333,0.0,0.0,4
00-0038128,M.Willis,GB,NYG,11,2025,2025_11_GB_NYG,RB,6.0,1.0,2.0,2.0,0.0,16.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1
00-0038129,C.Otton,TB,ATL,1,2025,2025_01_TB_ATL,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.857142857142858,21.666666666666668,0.2857142857142857,0.3333333333333333,2.7142857142857144,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.333333333333333,0.0,0.0,1
00-0038129,C.Otton,TB,HOU,2,2025,2025_02_TB_HOU,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,3.0,4,46.333333333333336,46.333333333333336,0.3333333333333333,0.3333333333333333,-0.3333333333333333,-0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,1.3333333333333333,4.666666666666667,4.666666666666667,6.0,6.0,0.0,0.0,0.0,0.0,2
00-0038129,C.Otton,TB,PHI,4,2025,2025_04_PHI_TB,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,3.0,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,68.75,79.33333333333333,0.375,0.0,5.0,6.0,0.125,0.0,0.0,0.0,0.0,0.0,9.125,12.333333333333334,0.0,0.0,3
00-0038129,C.Otton,TB,SEA,5,2025,2025_05_TB_SEA,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,0.0,4.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.333333333333336,52.333333333333336,0.5,0.6666666666666666,4.166666666666667,5.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,5.666666666666667,7.666666666666667,0.0,0.0,4
00-0038129,C.Otton,TB,SF,6,2025,2025_06_SF_TB,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,5.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.4,25.0,0.4,0.3333333333333333,2.8,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,4.333333333333333,0.0,0.0,5
00-0038129,C.Otton,TB,DET,7,2025,2025_07_TB_DET,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,7.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.666666666666666,19.333333333333332,0.0,0.0,1.1666666666666667,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.3333333333333335,0.0,0.0,6
00-0038129,C.Otton,TB,NO,8,2025,2025_08_TB_NO,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,4.0,5,0.0,0.0,0.0,0.0,47.0,47.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
00-0038129,C.Otton,TB,NE,10,2025,2025_10_NE_TB,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,9.0,12,0.0,0.0,0.0,0.0,1.0,2.3333333333333335,0.0,0.0,20.285714285714285,37.666666666666664,0.0,0.0,1.4285714285714286,1.6666666666666667,0.14285714285714285,0.3333333333333333,0.0,0.0,0.0,0.0,3.0,3.3333333333333335,0.0,0.0,8
00-0038129,C.Otton,TB,BUF,11,2025,2025_11_TB_BUF,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,2.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.4,11.333333333333334,0.1,0.3333333333333333,1.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,1.6666666666666667,0.0,0.0,9
00-0038134,K.Walker,SEA,SF,1,2025,2025_01_SF_SEA,RB,0.0,0.0,0.0,0.0,0.0,20.0,0.0,10.0,4.0,0.0,3.0,3,258.625,237.66666666666666,2.0,2.0,10.875,12.333333333333334,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.125,4.333333333333333,25.5,21.666666666666668,37.625,32.666666666666664,0.0,0.0,0.625,0.6666666666666666,1
00-0038134,K.Walker,SEA,PIT,2,2025,2025_02_SEA_PIT,RB,0.0,0.0,0.0,0.0,0.0,105.0,1.0,13.0,13.0,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,0.0,0.0,3.6666666666666665,3.6666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,2
00-0038134,K.Walker,SEA,NO,3,2025,2025_03_NO_SEA,RB,0.0,0.0,0.0,0.0,0.0,38.0,2.0,16.0,12.0,0.0,1.0,1,0.0,0.0,0.0,0.0,77.66666666666667,77.66666666666667,1.0,1.0,11.666666666666666,11.666666666666666,0.0,0.0,2.0,2.0,11.333333333333334,11.333333333333334,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,3
00-0038134,K.Walker,SEA,ARI,4,2025,2025_04_SEA_ARI,RB,0.0,0.0,0.0,0.0,0.0,81.0,0.0,19.0,29.0,0.0,1.0,2,0.0,0.0,0.0,0.0,47.0,38.0,0.16666666666666666,0.3333333333333333,19.666666666666668,14.666666666666666,0.3333333333333333,0.0,2.5,1.6666666666666667,13.333333333333334,12.0,0.0,0.0,0.0,0.0,3.5,2.3333333333333335,0.0,0.0,4
00-0038134,K.Walker,SEA,TB,5,2025,2025_05_TB_SEA,RB,0.0,0.0,0.0,0.0,0.0,86.0,0.0,10.0,0.0,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,5
00-0038134,K.Walker,SEA,JAX,6,2025,2025_06_SEA_JAX,RB,0.0,0.0,0.0,0.0,0.0,34.0,0.0,10.0,3.0,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,35.0,0.0,0.0,3.25,3.3333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,4.75,5.0,0.0,0.0,6
00-0038134,K.Walker,SEA,HOU,7,2025,2025_07_HOU_SEA,RB,0.0,0.0,0.0,0.0,0.0,66.0,0.0,17.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,7
00-0038134,K.Walker,SEA,WAS,9,2025,2025_09_SEA_WAS,RB,0.0,0.0,0.0,0.0,0.0,42.0,0.0,11.0,19.0,0.0,2.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.25,38.666666666666664,0.0,0.0,1.75,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.3333333333333335,0.0,0.0,8
00-0038134,K.Walker,SEA,ARI,10,2025,2025_10_ARI_SEA,RB,0.0,0.0,0.0,0.0,0.0,67.0,0.0,14.0,3.0,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,74.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,9
00-0038134,K.Walker,SEA,LA,11,2025,2025_11_SEA_LA,RB,0.0,0.0,0.0,0.0,0.0,67.0,1.0,16.0,44.0,0.0,3.0,3,0.0,0.0,0.0,0.0,30.0,24.0,0.0,0.0,17.4,24.0,0.2,0.3333333333333333,2.4,3.3333333333333335,6.2,6.666666666666667,0.0,0.0,0.0,0.0,2.8,3.6666666666666665,0.0,0.0,10
00-0038359,X.Smith,LA,HOU,1,2025,2025_01_HOU_LA,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,61.0,0.5,0.3333333333333333,4.333333333333333,4.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,9.166666666666666,8.666666666666666,0.0,0.0,1
00-0038359,X.Smith,LA,JAX,7,2025,2025_07_LA_JAX,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,2.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2
00-0038359,X.Smith,LA,NO,9,2025,2025_09_NO_LA,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,2.0,3,0.0,0.0,0.0,0.0,7.8,5.666666666666667,0.0,0.0,19.2,31.0,0.2,0.6666666666666666,3.0,3.0,1.3,1.3333333333333333,0.0,0.0,0.0,0.0,4.4,3.6666666666666665,0.0,0.0,3
00-0038359,X.Smith,LA,SF,10,2025,2025_10_LA_SF,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,4
00-0038359,X.Smith,LA,SEA,11,2025,2025_11_SEA_LA,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,2,0.0,0.0,0.0,0.0,18.5,18.5,0.0,0.0,27.0,27.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,5
00-0038393,D.Wicks,GB,DET,1,2025,2025_01_DET_GB,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,2.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.9,9.0,0.2,0.0,1.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,3.0,0.0,0.0,1
00-0038393,D.Wicks,GB,WAS,2,2025,2025_02_WAS_GB,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,4.0,6,0.0,0.0,0.0,0.0,44.666666666666664,45.666666666666664,0.2222222222222222,0.0,6.555555555555555,6.0,0.0,0.0,1.2222222222222223,1.0,10.666666666666666,11.0,0.0,0.0,0.0,0.0,1.7777777777777777,1.0,0.0,0.0,2
00-0038393,D.Wicks,GB,CLE,3,2025,2025_03_GB_CLE,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,2.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,19.333333333333332,0.2,0.3333333333333333,3.4,2.3333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,4.7,3.6666666666666665,0.0,0.0,3
00-0038393,D.Wicks,GB,DAL,4,2025,2025_04_GB_DAL,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,2.0,4,0.0,0.0,0.0,0.0,69.83333333333333,90.0,0.5,0.6666666666666666,27.666666666666668,34.333333333333336,0.16666666666666666,0.3333333333333333,2.6666666666666665,2.3333333333333335,14.833333333333334,15.666666666666666,0.0,0.0,0.0,0.0,3.6666666666666665,3.3333333333333335,0.0,0.0,4
00-0038393,D.Wicks,GB,CIN,6,2025,2025_06_CIN_GB,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,2.0,2,0.0,0.0,0.0,0.0,13.0,13.0,0.0,0.0,10.0,10.0,0.0,0.0,3.3333333333333335,3.3333333333333335,4.0,4.0,0.0,0.0,0.0,0.0,3.6666666666666665,3.6666666666666665,0.0,0.0,5
00-0038393,D.Wicks,GB,ARI,7,2025,2025_07_GB_ARI,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,2,0.4,1.3333333333333333,0.1,0.3333333333333333,72.2,91.33333333333333,0.2,0.6666666666666666,22.6,20.666666666666668,0.1,0.3333333333333333,2.4,1.6666666666666667,15.2,17.666666666666668,0.1,0.3333333333333333,0.1,0.3333333333333333,3.3,2.0,0.0,0.0,6
00-0038393,D.Wicks,GB,PHI,10,2025,2025_10_PHI_GB,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,4.0,8,0.0,0.0,0.0,0.0,10.0,3.3333333333333335,0.14285714285714285,0.0,1.0,1.0,0.0,0.0,0.5714285714285714,0.6666666666666666,4.0,3.3333333333333335,0.0,0.0,0.0,0.0,0.8571428571428571,1.0,0.0,0.0,7
00-0038393,D.Wicks,GB,NYG,11,2025,2025_11_GB_NYG,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.285714285714286,3.6666666666666665,0.2857142857142857,0.0,0.5714285714285714,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.1428571428571428,1.0,0.0,0.0,8
00-0038400,T.McKee,PHI,NYG,8,2025,2025_08_NYG_PHI,RB,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,3.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.142857142857142,19.333333333333332,0.14285714285714285,0.0,2.5714285714285716,2.3333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,3.857142857142857,4.333333333333333,0.0,0.0,1
00-0038416,T.Bagent,CHI,DET,2,2025,2025_02_CHI_DET,RB,27.0,0.0,2.0,3.0,0.0,7.0,0.0,2.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,36.5,36.5,0.5,0.5,11.5,11.5,0.5,0.5,2.5,2.5,11.5,11.5,0.0,0.0,0.0,0.0,2.5,2.5,0.0,0.0,1
00-0038416,T.Bagent,CHI,CIN,9,2025,2025_09_CHI_CIN,QB,20.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.0,0.0,21.333333333333332,21.333333333333332,0.3333333333333333,0.3333333333333333,1.3333333333333333,1.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,1.6666666666666667,1.6666666666666667,0.0,0.0,2
00-0038440,Z.Scott,MIN,CIN,3,2025,2025_03_CIN_MIN,RB,0.0,0.0,0.0,0.0,0.0,30.0,0.0,8.0,20.0,0.0,1.0,1,237.66666666666666,247.33333333333334,1.6666666666666667,1.3333333333333333,34.55555555555556,19.0,0.7777777777777778,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,6.555555555555555,4.333333333333333,20.555555555555557,21.0,31.88888888888889,31.333333333333332,0.0,0.0,0.5555555555555556,0.3333333333333333,1
00-0038440,Z.Scott,MIN,PIT,4,2025,2025_04_MIN_PIT,WR,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,43.0,1.0,6.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.666666666666664,44.666666666666664,0.0,0.0,3.3333333333333335,3.3333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,2
00-0038440,Z.Scott,MIN,CLE,5,2025,2025_05_MIN_CLE,RB,0.0,0.0,0.0,0.0,0.0,18.0,0.0,5.0,0.0,0.0,0.0,0,261.7142857142857,193.33333333333334,1.4285714285714286,1.3333333333333333,8.714285714285714,12.666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.857142857142857,3.6666666666666665,24.0,18.333333333333332,38.142857142857146,29.333333333333332,0.0,0.0,0.7142857142857143,0.6666666666666666,3
00-0038440,Z.Scott,MIN,PHI,7,2025,2025_07_PHI_MIN,RB,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,2.0,0.0,1.0,1,0.0,0.0,0.0,0.0,30.666666666666668,26.333333333333332,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,6.5,5.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
00-0038440,Z.Scott,MIN,LAC,8,2025,2025_08_MIN_LAC,WR,0.0,0.0,0.0,0.0,0.0,16.0,0.0,2.0,8.0,0.0,2.0,2,0.0,0.0,0.0,0.0,2.857142857142857,2.6666666666666665,0.0,0.0,69.42857142857143,60.333333333333336,0.14285714285714285,0.0,5.857142857142857,6.0,0.5714285714285714,0.3333333333333333,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,5
00-0038454,K.Mitchell,BAL,HOU,5,2025,2025_05_HOU_BAL,RB,0.0,0.0,0.0,0.0,0.0,8.0,0.0,3.0,5.0,0.0,1.0,1,80.0,80.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.5,9.5,9.5,18.0,18.0,0.0,0.0,0.0,0.0,1
00-0038454,K.Mitchell,BAL,CHI,8,2025,2025_08_CHI_BAL,RB,0.0,0.0,0.0,0.0,0.0,43.0,0.0,4.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,6.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2
00-0038454,K.Mitchell,BAL,MIA,9,2025,2025_09_BAL_MIA,RB,0.0,0.0,0.0,0.0,0.0,11.0,0.0,4.0,7.0,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,4.5,0.0,0.0,3
00-0038454,K.Mitchell,BAL,MIN,10,2025,2025_10_BAL_MIN,RB,0.0,0.0,0.0,0.0,0.0,31.0,0.0,4.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.57142857142857,59.0,0.7142857142857143,0.0,4.428571428571429,3.6666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,8.142857142857142,7.0,0.0,0.0,4
00-0038454,K.Mitchell,BAL,CLE,11,2025,2025_11_BAL_CLE,RB,0.0,0.0,0.0,0.0,0.0,31.0,0.0,6.0,23.0,0.0,2.0,3,0.0,0.0,0.0,0.0,1.25,1.6666666666666667,0.0,0.0,16.75,22.333333333333332,0.0,0.0,1.25,1.6666666666666667,0.25,0.3333333333333333,0.0,0.0,0.0,0.0,1.75,2.0,0.0,0.0,5
00-0038465,M.Heath,GB,WAS,2,2025,2025_02_WAS_GB,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,1.0,1,206.0,191.0,2.142857142857143,1.6666666666666667,32.285714285714285,20.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.571428571428571,6.0,16.714285714285715,16.333333333333332,28.142857142857142,28.666666666666668,0.0,0.0,0.42857142857142855,0.6666666666666666,1
00-0038465,M.Heath,GB,DAL,4,2025,2025_04_GB_DAL,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,1.0,1,0.0,0.0,0.0,0.0,70.44444444444444,71.66666666666667,0.4444444444444444,0.3333333333333333,23.333333333333332,14.666666666666666,0.1111111111111111,0.0,2.5555555555555554,2.3333333333333335,14.88888888888889,15.0,0.0,0.0,0.0,0.0,3.6666666666666665,3.6666666666666665,0.0,0.0,2
00-0038465,M.Heath,GB,PIT,8,2025,2025_08_GB_PIT,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,3.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.25,43.666666666666664,0.375,1.0,4.375,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.75,6.333333333333333,0.0,0.0,3
00-0038465,M.Heath,GB,CAR,9,2025,2025_09_CAR_GB,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.5,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4
00-0038492,J.Brownlee,KC,LAC,1,2025,2025_01_KC_LAC,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.5,52.5,1.5,1.5,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,4.5,0.0,0.0,1
00-0038496,X.Gipson,PHI,NYG,8,2025,2025_08_NYG_PHI,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1,0.0,0.0,0.0,0.0,6.0,6.0,0.3333333333333333,0.3333333333333333,71.66666666666667,71.66666666666667,1.0,1.0,6.666666666666667,6.666666666666667,1.3333333333333333,1.3333333333333333,0.0,0.0,0.0,0.0,8.666666666666666,8.666666666666666,0.0,0.0,1
00-0038519,N.Remigio,KC,PHI,2,2025,2025_02_PHI_KC,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.25,11.0,0.0,0.0,1.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.0,0.0,0.0,1
00-0038519,N.Remigio,KC,NYG,3,2025,2025_03_KC_NYG,RB,0.0,0.0,0.0,0.0,0.0,11.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2.2222222222222223,3.6666666666666665,0.1111111111111111,0.3333333333333333,8.11111111111111,1.6666666666666667,0.1111111111111111,0.0,1.6666666666666667,0.6666666666666666,0.5555555555555556,1.0,0.0,0.0,0.0,0.0,1.7777777777777777,0.6666666666666666,0.0,0.0,2
00-0038542,B.Robinson,ATL,TB,1,2025,2025_01_TB_ATL,RB,0.0,0.0,0.0,0.0,0.0,24.0,0.0,12.0,100.0,1.0,6.0,7,231.66666666666666,209.66666666666666,2.3333333333333335,2.3333333333333335,2.6666666666666665,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.0,22.0,19.333333333333332,30.5,28.0,0.0,0.0,0.3333333333333333,0.3333333333333333,1
00-0038542,B.Robinson,ATL,MIN,2,2025,2025_02_ATL_MIN,RB,0.0,0.0,0.0,0.0,0.0,143.0,0.0,22.0,25.0,0.0,3.0,5,0.0,0.0,0.0,0.0,56.4,52.666666666666664,0.0,0.0,73.4,80.66666666666667,0.6,0.6666666666666666,7.8,8.0,18.2,18.666666666666668,0.0,0.0,0.0,0.0,10.4,11.666666666666666,0.0,0.0,2
00-0038542,B.Robinson,ATL,CAR,3,2025,2025_03_ATL_CAR,RB,0.0,0.0,0.0,0.0,0.0,72.0,0.0,13.0,39.0,0.0,5.0,6,0.0,0.0,0.0,0.0,53.4,39.666666666666664,0.6,0.3333333333333333,25.6,32.666666666666664,0.2,0.3333333333333333,3.4,3.6666666666666665,16.6,14.333333333333334,0.0,0.0,0.0,0.0,3.8,4.0,0.0,0.0,3
00-0038542,B.Robinson,ATL,WAS,4,2025,2025_04_WAS_ATL,RB,0.0,0.0,0.0,0.0,0.0,75.0,1.0,17.0,106.0,0.0,4.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,4
00-0038542,B.Robinson,ATL,BUF,6,2025,2025_06_BUF_ATL,RB,0.0,0.0,0.0,0.0,0.0,170.0,1.0,19.0,68.0,0.0,6.0,8,0.0,0.0,0.0,0.0,94.66666666666667,94.66666666666667,1.3333333333333333,1.3333333333333333,23.666666666666668,23.666666666666668,0.0,0.0,3.0,3.0,17.666666666666668,17.666666666666668,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,5
00-0038542,B.Robinson,ATL,SF,7,2025,2025_07_ATL_SF,RB,0.0,0.0,0.0,0.0,0.0,40.0,0.0,14.0,52.0,1.0,6.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.666666666666664,26.333333333333332,0.6666666666666666,0.6666666666666666,6.222222222222222,4.0,0.0,0.0,0.0,0.0,0.0,0.0,7.333333333333333,5.0,0.0,0.0,6
00-0038542,B.Robinson,ATL,MIA,8,2025,2025_08_MIA_ATL,RB,0.0,0.0,0.0,0.0,0.0,25.0,0.0,9.0,23.0,0.0,3.0,3,0.0,0.0,0.0,0.0,52.4,59.0,0.2,0.3333333333333333,33.2,18.0,0.6,0.3333333333333333,5.0,4.666666666666667,12.0,14.0,0.0,0.0,0.0,0.0,6.4,6.0,0.0,0.0,7
