"season","season_type","week","player_display_name","player_position","team_abbr","avg_cushion","avg_separation","avg_intended_air_yards","percent_share_of_intended_air_yards","receptions","targets","catch_percentage","yards","rec_touchdowns","avg_yac","avg_expected_yac","avg_yac_above_expectation","player_gsis_id","player_first_name","player_last_name","player_jersey_number","player_short_name"
2024,"REG",10,"Rome Odunze","WR","CHI",3.805,2.90986985857806,9.99166666666667,36.5437366656507,3,6,50,23,0,4.44666666666667,6.72689302702596,-2.28022636035929,"00-0039919","Rome","Odunze",15,"R.Odunze"
2024,"REG",10,"Justin Jefferson","WR","MIN",3.64333333333333,2.81326549023119,8.70777777777778,22.5551142577563,5,9,55.5555555555556,48,0,3.652,3.83538030424296,-0.183380304242966,"00-0036322","Justin","Jefferson",18,"J.Jefferson"
2024,"REG",10,"Tanner Hudson","TE","CIN",3.606,5.84085486258937,2.32428571428571,3.3061042022271,6,7,85.7142857142857,42,1,5.09833333333333,4.88157695793461,0.216756375398721,"00-0034613","Tanner","Hudson",87,"T.Hudson"
2024,"REG",10,"Sam LaPorta","TE","DET",3.4,3.29073365672659,13.525,29.0204913635876,3,6,50,66,1,3.53,3.07205662660827,0.457943373391733,"00-0039065","Sam","LaPorta",87,"S.LaPorta"
2024,"REG",10,"Courtland Sutton","WR","DEN",2.76222222222222,2.1638400194727,10.7644444444444,47.9082187716349,6,9,66.6666666666667,70,1,0.343333333333335,1.25355491212208,-0.910221578788744,"00-0034348","Courtland","Sutton",14,"C.Sutton"
2024,"REG",10,"Trey McBride","TE","ARI",2.665,3.8255455991244,10.382,44.3409925685487,4,5,80,71,0,6.36,2.96061156269343,3.39938843730657,"00-0037744","Trey","McBride",85,"T.McBride"
2024,"REG",10,"Kyle Pitts","TE","ATL",2.45666666666667,3.6182479643976,11.4633333333333,16.2677388836329,4,6,66.6666666666667,55,0,4.075,3.77442478561633,0.300575214383667,"00-0036970","Kyle","Pitts",8,"K.Pitts"
2024,"REG",11,"Jalen Tolbert","WR","DAL",9.102,2.79574130275853,9.544,14.9794393696833,2,5,40,21,0,2.21,2.0739517306107,0.136048269389299,"00-0037666","Jalen","Tolbert",1,"J.Tolbert"
2024,"REG",11,"Will Dissly","TE","LAC",8.79,3.2190301264454,9.26,12.8963372173994,4,6,66.6666666666667,80,1,6.91,3.59073273856478,3.31926726143522,"00-0034159","Will","Dissly",81,"W.Dissly"
2024,"REG",11,"Ray-Ray McCloud","WR","ATL",8.76,4.55143982642995,2.32333333333334,6.30540980640493,6,6,100,46,0,5.34333333333333,5.14206468102789,0.201268652305436,"00-0034407","Ray-Ray","McCloud",34,"R.McCloud"
2024,"REG",11,"Brevyn Spann-Ford","TE","DAL",8.36,5.60022584840881,4.24,6.65473836205543,4,5,80,42,0,8.88,9.43640066513353,-0.55640066513353,"00-0039530","Brevyn","Spann-Ford",89,"B.Spann-Ford"
2024,"REG",11,"David Njoku","TE","CLE",8.195,5.10373929294567,2.37666666666667,4.29578454802884,9,9,100,81,0,6.62333333333333,4.72027439386723,1.9030589394661,"00-0033885","David","Njoku",85,"D.Njoku"
2024,"REG",11,"Courtland Sutton","WR","DEN",8.12571428571429,3.98889018882115,9.6,66.0247592847318,7,8,87.5,78,0,2.67857142857143,2.29536611575459,0.383205312816843,"00-0034348","Courtland","Sutton",14,"C.Sutton"
2024,"REG",11,"Brock Bowers","TE","LV",7.98538461538461,3.4657271999944,3.63375,39.9121301572046,13,16,81.25,126,1,6.07076923076923,3.95039124603676,2.12037798473247,"00-0039338","Brock","Bowers",89,"B.Bowers"
2024,"REG",11,"Jonnu Smith","TE","MIA",7.932,4.07184037895443,6.95375,28.2342790438004,6,8,75,101,2,9.98,9.03294694175715,0.947053058242847,"00-0033858","Jonnu","Smith",9,"J.Smith"
2024,"REG",11,"Drake London","WR","ATL",7.91571428571429,1.36343654977966,13.0785714285714,41.4103491948616,3,7,42.8571428571429,61,0,4.29333333333333,3.6553483019206,0.637985031412733,"00-0037238","Drake","London",5,"D.London"
2024,"REG",11,"DJ Moore","WR","CHI",7.91,3.73734046887827,0.945714285714284,3.22690714111625,7,7,100,62,0,7.91142857142857,6.73578748928568,1.17564108214289,"00-0034827","Denniston","Moore",2,"D.Moore"
2024,"REG",11,"Tyreek Hill","WR","MIA",7.78142857142857,3.03860625269054,8.38625,34.0506521849465,7,8,87.5,61,1,1.01,2.52846600703547,-1.51846600703547,"00-0033040","Tyreek","Hill",10,"T.Hill"
2024,"REG",11,"Dalton Schultz","TE","HOU",7.742,2.50206228892138,3.90285714285714,15.638236977676,5,7,71.4285714285714,33,0,2.934,3.65378835390375,-0.719788353903752,"00-0034383","Dalton","Schultz",86,"D.Schultz"
2024,"REG",11,"Davante Adams","WR","NYJ",7.72142857142857,3.3419436788261,2.73857142857143,15.8560794044665,6,7,85.7142857142857,72,0,9.32666666666667,5.44773771126856,3.87892895539811,"00-0031381","Davante","Adams",17,"D.Adams"
2024,"REG",11,"DK Metcalf","WR","SEA",7.70777777777778,1.64394269323868,12.2144444444444,43.3170462605406,7,9,77.7777777777778,70,0,0.104285714285714,0.761004890917695,-0.656719176631981,"00-0035640","DeKaylin","Metcalf",14,"D.Metcalf"
2024,"REG",11,"Calvin Ridley","WR","TEN",7.66333333333333,2.91996402878596,23.4933333333333,48.7076710435384,4,6,66.6666666666667,58,0,-0.250000000000002,0.773912174088224,-1.02391217408823,"00-0034837","Calvin","Ridley",0,"C.Ridley"
2024,"REG",11,"Justin Jefferson","WR","MIN",7.40285714285714,2.05331045808333,9.65,25.8635130155114,6,8,75,81,0,2.97,1.90322670124342,1.06677329875658,"00-0036322","Justin","Jefferson",18,"J.Jefferson"
2024,"REG",11,"Jaxon Smith-Njigba","WR","SEA",7.30727272727273,3.83743093469658,8.34909090909091,36.1888249665064,10,11,90.9090909090909,110,0,3.073,4.40119744407802,-1.32819744407802,"00-0038543","Jaxon","Smith-Njigba",11,"J.Smith-Njigba"
2024,"REG",11,"Dawson Knox","TE","BUF",7.302,3.52934932271503,10.3133333333333,25.2684878925232,4,6,66.6666666666667,40,0,3.055,4.35395461653926,-1.29895461653926,"00-0035689","Dawson","Knox",88,"D.Knox"
2024,"REG",11,"CeeDee Lamb","WR","DAL",7.26272727272727,2.80591826791169,7.04666666666667,26.5436167875192,8,12,66.6666666666667,93,0,4.92625,3.94946409404544,0.976785905954565,"00-0036358","Cedarian","Lamb",88,"C.Lamb"
2024,"REG",11,"Garrett Wilson","WR","NYJ",7.17125,2.4247383114776,8.495,56.2117452440033,4,8,50,18,0,1.48,3.01259717001955,-1.53259717001955,"00-0037740","Garrett","Wilson",5,"G.Wilson"
2024,"REG",11,"A.J. Brown","WR","PHI",7.03,3.4975576938485,9.22375,51.6158365976497,5,8,62.5,65,0,4.276,3.53749401764503,0.73850598235497,"00-0035676","Arthur","Brown",11,"A.Brown"
2024,"REG",11,"Puka Nacua","WR","LAR",7.02142857142857,3.00564383154433,12.2244444444444,35.8441389196586,7,9,77.7777777777778,123,1,6.90857142857143,4.81850150818719,2.09006992038424,"00-0039075","Puka","Nacua",17,"P.Nacua"
2024,"REG",11,"Cooper Kupp","WR","LAR",6.96222222222222,2.45519909447403,10.577,34.4595034860233,6,10,60,106,2,10.6733333333333,4.93029760093001,5.74303573240332,"00-0033908","Cooper","Kupp",10,"C.Kupp"
2024,"REG",11,"Kendrick Bourne","WR","NE",6.9,1.61200474875335,8.274,19.2714398844738,5,5,100,70,1,6.174,1.96391296839903,4.21008703160097,"00-0033307","Kendrick","Bourne",84,"K.Bourne"
2024,"REG",11,"Tee Higgins","WR","CIN",6.83461538461539,2.42600782449185,12.1484615384615,29.0494058786742,9,13,69.2307692307692,148,1,4.65444444444444,2.12439217321497,2.53005227122947,"00-0036410","Tamaurice","Higgins",5,"T.Higgins"
2024,"REG",11,"Devaughn Vele","WR","DEN",6.808,2.15947360834469,8.058,34.6372077028886,4,5,80,66,0,5.325,4.31625667119874,1.00874332880126,"00-0039424","Devaughn","Vele",17,"D.Vele"
2024,"REG",11,"Keenan Allen","WR","CHI",6.6875,3.16777507223495,7.99375,31.17231294175,4,8,50,41,0,2.92,3.71310793552368,-0.793107935523683,"00-0030279","Keenan","Allen",13,"K.Allen"
2024,"REG",11,"Isaiah Likely","TE","BAL",6.634,4.98824208395989,8.73,14.7331825699531,4,5,80,75,0,11.8075,8.28562287238378,3.52187712761622,"00-0037838","Isaiah","Likely",80,"I.Likely"
2024,"REG",11,"DeVonta Smith","WR","PHI",6.528,2.13197280071421,6.04333333333334,25.3637381085618,4,6,66.6666666666667,29,0,4.4975,4.18165609857068,0.315843901429313,"00-0036912","DeVonta","Smith",6,"D.Smith"
2024,"REG",11,"Khalil Shakir","WR","BUF",6.40636363636364,4.78165625786736,4.325,21.1931887786353,8,12,66.6666666666667,70,0,7.04625,6.15999212172954,0.886257878270464,"00-0037261","Khalil","Shakir",10,"K.Shakir"
2024,"REG",11,"Jordan Addison","WR","MIN",6.39875,2.45839847796894,16.18125,43.3682870447921,3,8,37.5,61,1,10.1033333333333,7.04608608954527,3.05724724378807,"00-0038994","Jordan","Addison",3,"J.Addison"
2024,"REG",11,"Zach Ertz","TE","WAS",6.32,3.41335346948056,4.77571428571429,28.998959056211,6,7,85.7142857142857,47,1,2.82833333333333,3.41986590854058,-0.591532575207248,"00-0030061","Zachary","Ertz",86,"Z.Ertz"
2024,"REG",11,"Demario Douglas","WR","NE",6.27666666666667,3.90978495205834,7.775,21.7310290212885,4,6,66.6666666666667,59,0,11.005,6.6944661968655,4.3105338031345,"00-0038621","Demario","Douglas",3,"D.Douglas"
2024,"REG",11,"Nick Westbrook-Ikhine","WR","TEN",6.21166666666667,3.02556289687701,15.28,31.6793365583967,2,6,33.3333333333333,117,1,31.915,6.35032566515903,25.564674334841,"00-0036182","Nicholas","Westbrook-Ikhine",15,"N.Westbrook-Ikhine"
2024,"REG",11,"Luke Schoonmaker","TE","DAL",6.20166666666667,1.72531041004139,8.209,25.7682769877892,6,10,60,56,0,2.48833333333333,1.05032450411109,1.43800882922225,"00-0038547","Luke","Schoonmaker",86,"L.Schoonmaker"
2024,"REG",11,"Deebo Samuel Sr.","WR","SF",6.18571428571429,2.74183674396241,4.43428571428571,19.0231047373904,4,7,57.1428571428571,22,0,3.835,6.29068372723617,-2.45568372723617,"00-0035719","Tyshun","Samuel",1,"D.Samuel"
2024,"REG",11,"George Pickens","WR","PIT",6.16583333333333,1.73565785197412,11.3258333333333,75.1174487370806,8,12,66.6666666666667,89,0,3.5525,2.33739667746042,1.21510332253958,"00-0037247","George","Pickens",14,"G.Pickens"
2024,"REG",11,"Elijah Moore","WR","CLE",6.01857142857143,2.73189198376536,19.70875,31.6650934870363,6,8,75,66,1,1.04666666666667,1.63726996973169,-0.590603303065029,"00-0036980","Elijah","Moore",8,"E.Moore"
2024,"REG",11,"Amon-Ra St. Brown","WR","DET",6.00090909090909,2.85265385837352,9.42363636363636,39.9383548449239,11,11,100,161,2,5.46818181818182,4.82621468083269,0.641967137349123,"00-0036963","Amon-Ra","St. Brown",14,"A.St. Brown"
2024,"REG",11,"Ladd McConkey","WR","LAC",5.88,2.82781053275716,14.9088888888889,31.1452578803212,6,9,66.6666666666667,123,0,3.18333333333333,3.23245385065602,-0.0491205173226894,"00-0039915","Andrew","McConkey",15,"L.McConkey"
2024,"REG",11,"Jameson Williams","WR","DET",5.84833333333333,3.51440506942427,11.3883333333333,26.3263340396841,4,6,66.6666666666667,115,1,16.5275,12.6985644857518,3.82893551424817,"00-0037240","Jameson","Williams",9,"J.Williams"
2024,"REG",11,"Tank Dell","WR","HOU",5.82285714285714,2.7676116154754,9.44142857142857,37.830566685747,4,7,57.1428571428571,54,0,3.8725,5.52325120083748,-1.65075120083748,"00-0038977","Nathaniel","Dell",3,"T.Dell"
2024,"REG",11,"Taysom Hill","TE","NO",5.70571428571429,3.89235120828998,2.497,11.6469984607491,8,10,80,50,0,4.155,4.22750648229345,-0.0725064822934502,"00-0033357","Taysom","Hill",7,"T.Hill"
2024,"REG",11,"Michael Pittman","WR","IND",5.66375,3.27256202284428,11.81375,37.6204123875488,5,8,62.5,46,0,2.764,2.64010072809613,0.123899271903868,"00-0036252","Michael","Pittman",11,"M.Pittman"
2024,"REG",11,"Ja'Marr Chase","WR","CIN",5.58454545454545,2.06251969503844,11.8615384615385,28.3633153073612,7,13,53.8461538461538,75,2,4.45714285714286,4.27642306733149,0.180719789811369,"00-0036900","Ja'Marr","Chase",1,"J.Chase"
2024,"REG",11,"Evan Engram","TE","JAX",5.51428571428571,3.26902560401497,7.59142857142857,17.2163545648934,5,7,71.4285714285714,28,0,1.374,2.39977728484013,-1.02577728484013,"00-0033881","Evan","Engram",17,"E.Engram"
2024,"REG",11,"Noah Gray","TE","KC",5.47666666666667,3.79119778948833,4.838,11.5113733701342,4,5,80,23,2,5.3925,5.08826182696589,0.30423817303411,"00-0036637","Noah","Gray",83,"N.Gray"
2024,"REG",11,"Jerry Jeudy","WR","CLE",5.39,2.30019566052376,14.8872727272727,32.8881569698552,6,11,54.5454545454545,142,1,12.2183333333333,6.74438832141598,5.47394501191735,"00-0036407","Jerry","Jeudy",3,"J.Jeudy"
2024,"REG",11,"Nico Collins","WR","HOU",5.07857142857143,3.34781570666212,8.22714285714286,32.9650829994276,4,7,57.1428571428571,54,0,9.3125,10.4344107694501,-1.12191076945009,"00-0036554","Nico","Collins",12,"N.Collins"
2024,"REG",11,"Quentin Johnston","WR","LAC",4.94625,1.9713846532677,20.655,38.3547653312288,2,8,25,48,1,2.19,0.632613352955033,1.55738664704497,"00-0038544","Quentin","Johnston",1,"Q.Johnston"
2024,"REG",11,"Rashod Bateman","WR","BAL",4.838,3.43865559928655,12.078,20.3834340297701,2,5,40,30,0,3.445,2.53281092040606,0.912189079593933,"00-0036550","Rashod","Bateman",7,"R.Bateman"
2024,"REG",11,"Dallas Goedert","TE","PHI",4.68333333333333,5.10203594719992,5.972,20.8869613878008,5,5,100,61,0,6.268,8.10792401904255,-1.83992401904255,"00-0034351","Dallas","Goedert",88,"D.Goedert"
2024,"REG",11,"Cedric Tillman","WR","CLE",4.67285714285714,1.69627510754334,15.885,25.5216596710381,3,8,37.5,47,0,6.29666666666666,3.58019889647471,2.71646777019196,"00-0038979","Cedric","Tillman",19,"C.Tillman"
2024,"REG",11,"Jakobi Meyers","WR","LV",4.654,3.20111886998297,4.29,17.6700761996293,4,6,66.6666666666667,28,0,2.42,1.59801307438158,0.821986925618415,"00-0034960","Jakobi","Meyers",16,"J.Meyers"
2024,"REG",11,"Hunter Henry","TE","NE",4.61,1.47991374275497,6.58777777777778,27.6191363488144,6,9,66.6666666666667,63,0,2.68666666666667,2.18383262268906,0.502834043977601,"00-0033090","Hunter","Henry",85,"H.Henry"
2024,"REG",11,"Curtis Samuel","WR","BUF",4.416,5.29167557956375,4.665,11.4296214626975,5,6,83.3333333333333,58,1,5.99,4.97543624652724,1.01456375347276,"00-0033282","Curtis","Samuel",1,"C.Samuel"
2024,"REG",11,"Zay Flowers","WR","BAL",4.385,3.26254838247474,13.7733333333333,27.8934755459547,2,6,33.3333333333333,39,1,9.71,8.10300045099575,1.60699954900425,"00-0039064","Xavien","Flowers",4,"Z.Flowers"
2024,"REG",11,"Kayshon Boutte","WR","NE",4.35166666666667,2.46373094903098,11.0783333333333,30.9638049098616,4,6,66.6666666666667,33,0,2.8125,1.82929891924283,0.983201080757171,"00-0038608","Kayshon","Boutte",9,"K.Boutte"
2024,"REG",11,"Brian Thomas Jr.","WR","JAX",4.22666666666667,3.37132988466994,12.5485714285714,28.4584980237154,5,7,71.4285714285714,82,0,9.718,7.45645463328438,2.26154536671562,"00-0039893","Brian","Thomas",7,"B.Thomas"
