"game_id","game_key","official_name","position","jersey_number","official_id","season","season_type","week"
"2024102001","59602","Tripp Sutter","Line Judge",37,"853",2024,"REG",7
"2024102001","59602","Bill Vinovich","Referee",52,"288",2024,"REG",7
"2024102001","59602","Dale Keller","Down Judge",129,"896",2024,"REG",7
"2024102001","59602","Aaron Santi","Field Judge",50,"740",2024,"REG",7
"2024102001","59602","Scott Walker","Umpire",11,"956",2024,"REG",7
"2024102001","59602","Todd Prukop","Back Judge",30,"491",2024,"REG",7
"2024102001","59602","Jimmy Buchanan","Side Judge",86,"486",2024,"REG",7
"2024102002","59603","John Hussey","Referee",35,"422",2024,"REG",7
"2024102002","59603","Allen Baynes","Side Judge",56,"482",2024,"REG",7
"2024102002","59603","Max Causey","Down Judge",21,"839",2024,"REG",7
"2024102002","59603","Tony Michalek","Umpire",115,"409",2024,"REG",7
"2024102002","59603","Anthony Flemming","Field Judge",90,"843",2024,"REG",7
"2024102002","59603","Matt Edwards","Back Judge",96,"774",2024,"REG",7
"2024102002","59603","Carl Johnson","Line Judge",101,"285",2024,"REG",7
"2024102003","59604","Frank LeBlanc","Down Judge",44,"848",2024,"REG",7
"2024102003","59604","Ronald Torbert","Referee",62,"495",2024,"REG",7
"2024102003","59604","Ryan Dickson","Field Judge",25,"749",2024,"REG",7
"2024102003","59604","Brian Bolinger","Line Judge",40,"780",2024,"REG",7
"2024102003","59604","Tony Josselyn","Back Judge",67,"784",2024,"REG",7
"2024102003","59604","Keith Washington","Side Judge",7,"479",2024,"REG",7
"2024102003","59604","Barry Anderson","Umpire",20,"468",2024,"REG",7
"2024102004","59605","Mark Stewart","Line Judge",75,"797",2024,"REG",7
"2024102004","59605","David Meslow","Side Judge",118,"498",2024,"REG",7
"2024102004","59605","Terrence Miles","Back Judge",111,"481",2024,"REG",7
"2024102004","59605","Brian Sakowski","Down Judge",112,"900",2024,"REG",7
"2024102004","59605","Terry Brown","Field Judge",43,"462",2024,"REG",7
"2024102004","59605","Mark Pellis","Umpire",131,"695",2024,"REG",7
"2024102004","59605","Scott Novak","Referee",1,"693",2024,"REG",7
"2024102005","59606","Craig Wrolstad","Referee",4,"431",2024,"REG",7
"2024102005","59606","Danny Short","Down Judge",113,"792",2024,"REG",7
"2024102005","59606","Brett Bergman","Line Judge",17,"939",2024,"REG",7
"2024102005","59606","Rich Martinez","Back Judge",39,"691",2024,"REG",7
"2024102005","59606","Jeff Shears","Field Judge",60,"933",2024,"REG",7
"2024102005","59606","Steven Woods","Umpire",54,"773",2024,"REG",7
"2024102005","59606","Frank Steratore","Side Judge",132,"796",2024,"REG",7
"2024102006","59607","Brian Perry","Line Judge",97,"881",2024,"REG",7
"2024102006","59607","Clay Martin","Referee",19,"690",2024,"REG",7
"2024102006","59607","Jerod Phillips","Down Judge",6,"771",2024,"REG",7
"2024102006","59607","James Carter II","Umpire",73,"819",2024,"REG",7
"2024102006","59607","Greg Wilson","Back Judge",119,"483",2024,"REG",7
"2024102006","59607","Dave Hawkshaw","Field Judge",107,"802",2024,"REG",7
"2024102006","59607","Alonzo Ramsey III","Side Judge",80,"882",2024,"REG",7
"2024102007","59608","Mearl Robinson","Field Judge",31,"775",2024,"REG",7
"2024102007","59608","Carl Paganelli","Umpire",124,"241",2024,"REG",7
"2024102007","59608","Grantis Bell","Back Judge",27,"836",2024,"REG",7
"2024102007","59608","Patrick Turner","Down Judge",13,"699",2024,"REG",7
"2024102007","59608","Don Willard","Side Judge",58,"798",2024,"REG",7
"2024102007","59608","Tra Blake","Referee",3,"873",2024,"REG",7
"2024102007","59608","Thomas Eaton","Line Judge",87,"821",2024,"REG",7
"2024102008","59609","Tim Podraza","Line Judge",47,"477",2024,"REG",7
"2024102008","59609","Jason Ledet","Field Judge",72,"879",2024,"REG",7
"2024102008","59609","Shawn Hochuli","Referee",83,"687",2024,"REG",7
"2024102008","59609","Patrick Holt","Down Judge",106,"846",2024,"REG",7
"2024102008","59609","Terry Killens Jr.","Umpire",77,"786",2024,"REG",7
"2024102008","59609","Jimmy Russell","Back Judge",82,"827",2024,"REG",7
"2024102008","59609","Jim Quirk","Side Judge",5,"494",2024,"REG",7
"2024102009","59610","Eugene Hall","Field Judge",103,"686",2024,"REG",7
"2024102009","59610","Bruce Stritesky","Umpire",102,"465",2024,"REG",7
"2024102009","59610","Martin Hankins","Back Judge",133,"845",2024,"REG",7
"2024102009","59610","Mike Carr","Down Judge",63,"763",2024,"REG",7
"2024102009","59610","Carl Cheffers","Referee",51,"279",2024,"REG",7
"2024102009","59610","Daniel Gallagher","Line Judge",85,"876",2024,"REG",7
"2024102009","59610","Nathan Jones","Side Judge",42,"783",2024,"REG",7
"2024102010","59611","Derick Bowers","Down Judge",74,"429",2024,"REG",7
"2024102010","59611","Dale Shaw","Side Judge",104,"638",2024,"REG",7
"2024102010","59611","Alan Eck","Referee",76,"766",2024,"REG",7
"2024102010","59611","Greg Meyer","Back Judge",78,"410",2024,"REG",7
"2024102010","59611","Derek Anderson","Line Judge",66,"890",2024,"REG",7
"2024102010","59611","John Jenkins","Field Judge",117,"688",2024,"REG",7
"2024102010","59611","Tab Slaughter","Umpire",110,"793",2024,"REG",7
"2024102011","59612","Dino Paganelli","Back Judge",105,"464",2024,"REG",7
"2024102011","59612","Shawn Smith","Referee",14,"758",2024,"REG",7
"2024102011","59612","Dyrol Prioleau","Field Judge",109,"472",2024,"REG",7
"2024102011","59612","Jeff Seeman","Line Judge",45,"415",2024,"REG",7
"2024102011","59612","Jay Bilbo","Down Judge",84,"938",2024,"REG",7
"2024102011","59612","Alex Moore","Umpire",49,"932",2024,"REG",7
"2024102011","59612","Boris Cheek","Side Judge",41,"211",2024,"REG",7
"2024102100","59613","Scott Helverson","Back Judge",93,"432",2024,"REG",7
"2024102100","59613","Alex Kemp","Referee",55,"689",2024,"REG",7
"2024102100","59613","Sean Petty","Field Judge",28,"941",2024,"REG",7
"2024102100","59613","Robert Richeson","Down Judge",100,"826",2024,"REG",7
"2024102100","59613","Mike Morton","Umpire",89,"770",2024,"REG",7
"2024102100","59613","Rusty Baynes","Line Judge",59,"492",2024,"REG",7
"2024102100","59613","Lo van Pham","Side Judge",99,"855",2024,"REG",7
"2024102101","59614","Jonah Monroe","Back Judge",120,"737",2024,"REG",7
"2024102101","59614","Clete Blakeman","Referee",34,"480",2024,"REG",7
"2024102101","59614","James Coleman","Side Judge",95,"460",2024,"REG",7
"2024102101","59614","Julian Mapp","Line Judge",10,"490",2024,"REG",7
"2024102101","59614","Karina Tovar","Field Judge",91,"950",2024,"REG",7
"2024102101","59614","Dana McKenzie","Down Judge",8,"478",2024,"REG",7
"2024102101","59614","Scott Campbell","Umpire",127,"937",2024,"REG",7
"2024102400","59615","Patrick Turner","Down Judge",13,"699",2024,"REG",8
"2024102400","59615","Carl Paganelli","Umpire",124,"241",2024,"REG",8
"2024102400","59615","Tra Blake","Referee",3,"873",2024,"REG",8
"2024102400","59615","Thomas Eaton","Line Judge",87,"821",2024,"REG",8
"2024102400","59615","Grantis Bell","Back Judge",27,"836",2024,"REG",8
"2024102400","59615","Mearl Robinson","Field Judge",31,"775",2024,"REG",8
"2024102400","59615","Don Willard","Side Judge",58,"798",2024,"REG",8
"2024102700","59616","Jeff Seeman","Line Judge",45,"415",2024,"REG",8
"2024102700","59616","Dino Paganelli","Back Judge",105,"464",2024,"REG",8
"2024102700","59616","Dyrol Prioleau","Field Judge",109,"472",2024,"REG",8
"2024102700","59616","Shawn Smith","Referee",14,"758",2024,"REG",8
"2024102700","59616","Boris Cheek","Side Judge",41,"211",2024,"REG",8
"2024102700","59616","Jay Bilbo","Down Judge",84,"938",2024,"REG",8
"2024102700","59616","Alex Moore","Umpire",49,"932",2024,"REG",8
"2024102701","59617","Mike Carr","Down Judge",63,"763",2024,"REG",8
"2024102701","59617","Nathan Jones","Side Judge",42,"783",2024,"REG",8
"2024102701","59617","Eugene Hall","Field Judge",103,"686",2024,"REG",8
"2024102701","59617","Brandon Cruse","Umpire",22,"840",2024,"REG",8
"2024102701","59617","Martin Hankins","Back Judge",133,"845",2024,"REG",8
"2024102701","59617","Robin DeLorenzo","Line Judge",134,"820",2024,"REG",8
"2024102701","59617","Carl Cheffers","Referee",51,"279",2024,"REG",8
"2024102702","59618","Sarah Thomas","Down Judge",53,"760",2024,"REG",8
"2024102702","59618","Rick Patterson","Field Judge",15,"212",2024,"REG",8
"2024102702","59618","Chad Hill","Side Judge",125,"181",2024,"REG",8
"2024102702","59618","Walter Flowers","Line Judge",32,"940",2024,"REG",8
"2024102702","59618","Tyree Walton","Back Judge",2,"942",2024,"REG",8
"2024102702","59618","Brad Allen","Referee",122,"681",2024,"REG",8
"2024102702","59618","Duane Heydt","Umpire",42,"877",2024,"REG",8
"2024102703","59619","Jabir Walker","Field Judge",26,"700",2024,"REG",8
"2024102703","59619","Brad Freeman","Back Judge",88,"685",2024,"REG",8
"2024102703","59619","Tom Stephan","Down Judge",68,"246",2024,"REG",8
"2024102703","59619","Paul King","Umpire",121,"488",2024,"REG",8
"2024102703","59619","Land Clark","Referee",130,"781",2024,"REG",8
"2024102703","59619","Jeff Hutcheon","Line Judge",46,"953",2024,"REG",8
"2024102703","59619","Dominique Pender","Side Judge",114,"880",2024,"REG",8
"2024102704","59620","Greg Wilson","Back Judge",119,"483",2024,"REG",8
"2024102704","59620","Brian Perry","Line Judge",97,"881",2024,"REG",8
"2024102704","59620","James Carter II","Umpire",73,"819",2024,"REG",8
"2024102704","59620","Dave Hawkshaw","Field Judge",107,"802",2024,"REG",8
"2024102704","59620","Jerod Phillips","Down Judge",6,"771",2024,"REG",8
"2024102704","59620","Clay Martin","Referee",19,"690",2024,"REG",8
"2024102704","59620","Alonzo Ramsey III","Side Judge",80,"882",2024,"REG",8
"2024102705","59621","Danny Short","Down Judge",113,"792",2024,"REG",8
"2024102705","59621","Steven Woods","Umpire",54,"773",2024,"REG",8
"2024102705","59621","Craig Wrolstad","Referee",4,"431",2024,"REG",8
"2024102705","59621","Jeff Shears","Field Judge",60,"933",2024,"REG",8
"2024102705","59621","Brett Bergman","Line Judge",17,"939",2024,"REG",8
"2024102705","59621","Rich Martinez","Back Judge",39,"691",2024,"REG",8
"2024102705","59621","Frank Steratore","Side Judge",132,"796",2024,"REG",8
"2024102706","59622","Tim Podraza","Line Judge",47,"477",2024,"REG",8
"2024102706","59622","Patrick Holt","Down Judge",106,"846",2024,"REG",8
"2024102706","59622","Terry Killens Jr.","Umpire",77,"786",2024,"REG",8
"2024102706","59622","Jimmy Russell","Back Judge",82,"827",2024,"REG",8
"2024102706","59622","Shawn Hochuli","Referee",83,"687",2024,"REG",8
"2024102706","59622","Jason Ledet","Field Judge",72,"879",2024,"REG",8
"2024102706","59622","Jim Quirk","Side Judge",5,"494",2024,"REG",8
"2024102707","59623","Dana McKenzie","Down Judge",8,"478",2024,"REG",8
"2024102707","59623","Karina Tovar","Field Judge",91,"950",2024,"REG",8
"2024102707","59623","Jonah Monroe","Back Judge",120,"737",2024,"REG",8
"2024102707","59623","James Coleman","Side Judge",95,"460",2024,"REG",8
"2024102707","59623","Scott Campbell","Umpire",127,"937",2024,"REG",8
"2024102707","59623","Julian Mapp","Line Judge",10,"490",2024,"REG",8
"2024102707","59623","Clete Blakeman","Referee",34,"480",2024,"REG",8
"2024102708","59624","John Jenkins","Field Judge",117,"688",2024,"REG",8
"2024102708","59624","Derek Anderson","Line Judge",66,"890",2024,"REG",8
"2024102708","59624","Derick Bowers","Down Judge",74,"429",2024,"REG",8
"2024102708","59624","Alan Eck","Referee",76,"766",2024,"REG",8
"2024102708","59624","Greg Meyer","Back Judge",78,"410",2024,"REG",8
"2024102708","59624","Dale Shaw","Side Judge",104,"638",2024,"REG",8
"2024102708","59624","Tab Slaughter","Umpire",110,"793",2024,"REG",8
"2024102709","59625","Ronald Torbert","Referee",62,"495",2024,"REG",8
"2024102709","59625","Brian Bolinger","Line Judge",40,"780",2024,"REG",8
"2024102709","59625","Tony Josselyn","Back Judge",67,"784",2024,"REG",8
"2024102709","59625","Keith Washington","Side Judge",7,"479",2024,"REG",8
"2024102709","59625","Frank LeBlanc","Down Judge",44,"848",2024,"REG",8
"2024102709","59625","Ryan Dickson","Field Judge",25,"749",2024,"REG",8
"2024102709","59625","Barry Anderson","Umpire",20,"468",2024,"REG",8
"2024102710","59626","Scott Novak","Referee",1,"693",2024,"REG",8
"2024102710","59626","Anthony Flemming","Field Judge",90,"843",2024,"REG",8
"2024102710","59626","Max Causey","Down Judge",21,"839",2024,"REG",8
"2024102710","59626","Matt Edwards","Back Judge",96,"774",2024,"REG",8
"2024102710","59626","Daniel Gallagher","Line Judge",85,"876",2024,"REG",8
"2024102710","59626","Allen Baynes","Side Judge",56,"482",2024,"REG",8
"2024102710","59626","Bruce Stritesky","Umpire",102,"465",2024,"REG",8
"2024102711","59627","Sean Petty","Field Judge",28,"941",2024,"REG",8
"2024102711","59627","Robert Richeson","Down Judge",100,"826",2024,"REG",8
"2024102711","59627","Rusty Baynes","Line Judge",59,"492",2024,"REG",8
"2024102711","59627","Scott Helverson","Back Judge",93,"432",2024,"REG",8
"2024102711","59627","Mike Morton","Umpire",89,"770",2024,"REG",8
"2024102711","59627","Lo van Pham","Side Judge",99,"855",2024,"REG",8
"2024102711","59627","Alex Kemp","Referee",55,"689",2024,"REG",8
"2024102712","59628","Greg Steed","Back Judge",12,"189",2024,"REG",8
"2024102712","59628","Roy Ellison","Umpire",81,"425",2024,"REG",8
"2024102712","59628","Greg Bradley","Line Judge",98,"484",2024,"REG",8
"2024102712","59628","Trawick Boger","Field Judge",23,"874",2024,"REG",8
"2024102712","59628","Adrian Hill","Referee",29,"493",2024,"REG",8
"2024102712","59628","David Oliver","Down Judge",24,"790",2024,"REG",8
"2024102712","59628","Clay Reynard","Side Judge",18,"757",2024,"REG",8
"2024102713","59629","Todd Prukop","Back Judge",30,"491",2024,"REG",8
"2024102713","59629","Aaron Santi","Field Judge",50,"740",2024,"REG",8
"2024102713","59629","Jimmy Buchanan","Side Judge",86,"486",2024,"REG",8
"2024102713","59629","Dale Keller","Down Judge",129,"896",2024,"REG",8
"2024102713","59629","Scott Walker","Umpire",11,"956",2024,"REG",8
"2024102713","59629","Tripp Sutter","Line Judge",37,"853",2024,"REG",8
"2024102713","59629","Bill Vinovich","Referee",52,"288",2024,"REG",8
"2024102800","59630","Terry Brown","Field Judge",43,"462",2024,"REG",8
"2024102800","59630","Brian Sakowski","Down Judge",112,"900",2024,"REG",8
"2024102800","59630","David Meslow","Side Judge",118,"498",2024,"REG",8
"2024102800","59630","Scott Novak","Referee",1,"693",2024,"REG",8
"2024102800","59630","Terrence Miles","Back Judge",111,"481",2024,"REG",8
"2024102800","59630","Mark Stewart","Line Judge",75,"797",2024,"REG",8
"2024102800","59630","Mark Pellis","Umpire",131,"695",2024,"REG",8
"2024103100","59631","Patrick Holt","Down Judge",106,"846",2024,"REG",9
"2024103100","59631","Jason Ledet","Field Judge",72,"879",2024,"REG",9
"2024103100","59631","Jimmy Russell","Back Judge",82,"827",2024,"REG",9
"2024103100","59631","Jim Quirk","Side Judge",5,"494",2024,"REG",9
"2024103100","59631","Terry Killens Jr.","Umpire",77,"786",2024,"REG",9
"2024103100","59631","Shawn Hochuli","Referee",83,"687",2024,"REG",9
"2024103100","59631","Tim Podraza","Line Judge",47,"477",2024,"REG",9
"2024110300","59632","Brian Sakowski","Down Judge",112,"900",2024,"REG",9
"2024110300","59632","Terry Brown","Field Judge",43,"462",2024,"REG",9
"2024110300","59632","Terrence Miles","Back Judge",111,"481",2024,"REG",9
"2024110300","59632","Mark Pellis","Umpire",131,"695",2024,"REG",9
"2024110300","59632","Scott Novak","Referee",1,"693",2024,"REG",9
"2024110300","59632","David Meslow","Side Judge",118,"498",2024,"REG",9
"2024110300","59632","Mark Stewart","Line Judge",75,"797",2024,"REG",9
"2024110301","59633","Greg Bradley","Line Judge",98,"484",2024,"REG",9
"2024110301","59633","Greg Steed","Back Judge",12,"189",2024,"REG",9
"2024110301","59633","Trawick Boger","Field Judge",23,"874",2024,"REG",9
"2024110301","59633","David Oliver","Down Judge",24,"790",2024,"REG",9
"2024110301","59633","Roy Ellison","Umpire",81,"425",2024,"REG",9
"2024110301","59633","Adrian Hill","Referee",29,"493",2024,"REG",9
"2024110301","59633","Clay Reynard","Side Judge",18,"757",2024,"REG",9
"2024110302","59634","Mearl Robinson","Field Judge",31,"775",2024,"REG",9
"2024110302","59634","Grantis Bell","Back Judge",27,"836",2024,"REG",9
"2024110302","59634","Patrick Turner","Down Judge",13,"699",2024,"REG",9
"2024110302","59634","Thomas Eaton","Line Judge",87,"821",2024,"REG",9
"2024110302","59634","Don Willard","Side Judge",58,"798",2024,"REG",9
"2024110302","59634","Tra Blake","Referee",3,"873",2024,"REG",9
"2024110302","59634","Carl Paganelli","Umpire",124,"241",2024,"REG",9
"2024110303","59635","Frank LeBlanc","Down Judge",44,"848",2024,"REG",9
"2024110303","59635","Keith Washington","Side Judge",7,"479",2024,"REG",9
"2024110303","59635","Barry Anderson","Umpire",20,"468",2024,"REG",9
"2024110303","59635","Tony Josselyn","Back Judge",67,"784",2024,"REG",9
"2024110303","59635","Brian Bolinger","Line Judge",40,"780",2024,"REG",9
"2024110303","59635","Ronald Torbert","Referee",62,"495",2024,"REG",9
"2024110303","59635","Ryan Dickson","Field Judge",25,"749",2024,"REG",9
"2024110304","59636","Kevin Codey","Line Judge",16,"683",2024,"REG",9
"2024110304","59636","Greg Yette","Back Judge",38,"496",2024,"REG",9
"2024110304","59636","Anthony Jeffries","Side Judge",36,"824",2024,"REG",9
"2024110304","59636","Joe Blubaugh","Field Judge",57,"834",2024,"REG",9
"2024110304","59636","Brad Rogers","Referee",126,"772",2024,"REG",9
"2024110304","59636","Kent Payne","Down Judge",79,"307",2024,"REG",9
"2024110304","59636","Bryan Neale","Umpire",92,"692",2024,"REG",9
"2024110305","59637","Todd Prukop","Back Judge",30,"491",2024,"REG",9
"2024110305","59637","Bill Vinovich","Referee",52,"288",2024,"REG",9
"2024110305","59637","Jimmy Buchanan","Side Judge",86,"486",2024,"REG",9
"2024110305","59637","Aaron Santi","Field Judge",50,"740",2024,"REG",9
"2024110305","59637","Dale Keller","Down Judge",129,"896",2024,"REG",9
"2024110305","59637","Daniel Gallagher","Line Judge",85,"876",2024,"REG",9
"2024110305","59637","Bruce Stritesky","Umpire",102,"465",2024,"REG",9
"2024110306","59638","Jeff Seeman","Line Judge",45,"415",2024,"REG",9
"2024110306","59638","Dyrol Prioleau","Field Judge",109,"472",2024,"REG",9
"2024110306","59638","Shawn Smith","Referee",14,"758",2024,"REG",9
"2024110306","59638","Jay Bilbo","Down Judge",84,"938",2024,"REG",9
"2024110306","59638","Alex Moore","Umpire",49,"932",2024,"REG",9
"2024110306","59638","Dino Paganelli","Back Judge",105,"464",2024,"REG",9
"2024110306","59638","Boris Cheek","Side Judge",41,"211",2024,"REG",9
"2024110307","59639","Brad Allen","Referee",122,"681",2024,"REG",9
"2024110307","59639","Tyree Walton","Back Judge",2,"942",2024,"REG",9
"2024110307","59639","Rick Patterson","Field Judge",15,"212",2024,"REG",9
"2024110307","59639","Sarah Thomas","Down Judge",53,"760",2024,"REG",9
"2024110307","59639","Chad Hill","Side Judge",125,"181",2024,"REG",9
"2024110307","59639","Walter Flowers","Line Judge",32,"940",2024,"REG",9
"2024110307","59639","Duane Heydt","Umpire",42,"877",2024,"REG",9
"2024110308","59640","Alex Kemp","Referee",55,"689",2024,"REG",9
"2024110308","59640","Rusty Baynes","Line Judge",59,"492",2024,"REG",9
"2024110308","59640","Scott Helverson","Back Judge",93,"432",2024,"REG",9
"2024110308","59640","Lo van Pham","Side Judge",99,"855",2024,"REG",9
"2024110308","59640","Robert Richeson","Down Judge",100,"826",2024,"REG",9
"2024110308","59640","Mike Morton","Umpire",89,"770",2024,"REG",9
"2024110308","59640","Sean Petty","Field Judge",28,"941",2024,"REG",9
"2024110309","59641","Martin Hankins","Back Judge",133,"845",2024,"REG",9
"2024110309","59641","Nathan Jones","Side Judge",42,"783",2024,"REG",9
"2024110309","59641","Carl Cheffers","Referee",51,"279",2024,"REG",9
"2024110309","59641","Mike Carr","Down Judge",63,"763",2024,"REG",9
"2024110309","59641","Eugene Hall","Field Judge",103,"686",2024,"REG",9
"2024110309","59641","Brandon Cruse","Umpire",22,"840",2024,"REG",9
"2024110309","59641","Robin DeLorenzo","Line Judge",134,"820",2024,"REG",9
"2024110310","59642","Karina Tovar","Field Judge",91,"950",2024,"REG",9
"2024110310","59642","Jonah Monroe","Back Judge",120,"737",2024,"REG",9
"2024110310","59642","James Coleman","Side Judge",95,"460",2024,"REG",9
"2024110310","59642","Dana McKenzie","Down Judge",8,"478",2024,"REG",9
"2024110310","59642","Scott Campbell","Umpire",127,"937",2024,"REG",9
"2024110310","59642","Julian Mapp","Line Judge",10,"490",2024,"REG",9
"2024110310","59642","Clete Blakeman","Referee",34,"480",2024,"REG",9
"2024110311","59643","Clay Martin","Referee",19,"690",2024,"REG",9
"2024110311","59643","Dave Hawkshaw","Field Judge",107,"802",2024,"REG",9
"2024110311","59643","Brian Perry","Line Judge",97,"881",2024,"REG",9
"2024110311","59643","Greg Wilson","Back Judge",119,"483",2024,"REG",9
"2024110311","59643","Alonzo Ramsey III","Side Judge",80,"882",2024,"REG",9
"2024110311","59643","Jerod Phillips","Down Judge",6,"771",2024,"REG",9
"2024110311","59643","James Carter II","Umpire",73,"819",2024,"REG",9
"2024110312","59644","Dale Shaw","Side Judge",104,"638",2024,"REG",9
"2024110312","59644","Greg Meyer","Back Judge",78,"410",2024,"REG",9
"2024110312","59644","Derick Bowers","Down Judge",74,"429",2024,"REG",9
"2024110312","59644","Alan Eck","Referee",76,"766",2024,"REG",9
"2024110312","59644","Derek Anderson","Line Judge",66,"890",2024,"REG",9
"2024110312","59644","John Jenkins","Field Judge",117,"688",2024,"REG",9
"2024110312","59644","Tab Slaughter","Umpire",110,"793",2024,"REG",9
"2024110400","59645","Anthony Flemming","Field Judge",90,"843",2024,"REG",9
"2024110400","59645","Carl Johnson","Line Judge",101,"285",2024,"REG",9
"2024110400","59645","Tony Michalek","Umpire",115,"409",2024,"REG",9
"2024110400","59645","Max Causey","Down Judge",21,"839",2024,"REG",9
"2024110400","59645","John Hussey","Referee",35,"422",2024,"REG",9
"2024110400","59645","Matt Edwards","Back Judge",96,"774",2024,"REG",9
"2024110400","59645","Allen Baynes","Side Judge",56,"482",2024,"REG",9
"2024110700","59646","Karina Tovar","Field Judge",91,"950",2024,"REG",10
"2024110700","59646","Scott Campbell","Umpire",127,"937",2024,"REG",10
"2024110700","59646","Dana McKenzie","Down Judge",8,"478",2024,"REG",10
"2024110700","59646","Jonah Monroe","Back Judge",120,"737",2024,"REG",10
"2024110700","59646","Julian Mapp","Line Judge",10,"490",2024,"REG",10
"2024110700","59646","Clete Blakeman","Referee",34,"480",2024,"REG",10
"2024110700","59646","James Coleman","Side Judge",95,"460",2024,"REG",10
"2024111000","59647","Patrick Holt","Down Judge",106,"846",2024,"REG",10
"2024111000","59647","Shawn Hochuli","Referee",83,"687",2024,"REG",10
"2024111000","59647","Terry Killens Jr.","Umpire",77,"786",2024,"REG",10
"2024111000","59647","Tim Podraza","Line Judge",47,"477",2024,"REG",10
"2024111000","59647","Jason Ledet","Field Judge",72,"879",2024,"REG",10
"2024111000","59647","Jimmy Russell","Back Judge",82,"827",2024,"REG",10
"2024111000","59647","Jim Quirk","Side Judge",5,"494",2024,"REG",10
"2024111001","59648","Brad Freeman","Back Judge",88,"685",2024,"REG",10
"2024111001","59648","Land Clark","Referee",130,"781",2024,"REG",10
"2024111001","59648","Tom Stephan","Down Judge",68,"246",2024,"REG",10
"2024111001","59648","Paul King","Umpire",121,"488",2024,"REG",10
"2024111001","59648","Jabir Walker","Field Judge",26,"700",2024,"REG",10
"2024111001","59648","Dominique Pender","Side Judge",114,"880",2024,"REG",10
"2024111001","59648","Jeff Hutcheon","Line Judge",46,"953",2024,"REG",10
"2024111002","59649","Brian Sakowski","Down Judge",112,"900",2024,"REG",10
"2024111002","59649","Terry Brown","Field Judge",43,"462",2024,"REG",10
"2024111002","59649","David Meslow","Side Judge",118,"498",2024,"REG",10
"2024111002","59649","Mark Stewart","Line Judge",75,"797",2024,"REG",10
"2024111002","59649","Scott Novak","Referee",1,"693",2024,"REG",10
"2024111002","59649","Mark Pellis","Umpire",131,"695",2024,"REG",10
"2024111002","59649","Terrence Miles","Back Judge",111,"481",2024,"REG",10
"2024111003","59650","Clay Reynard","Side Judge",18,"757",2024,"REG",10
"2024111003","59650","David Oliver","Down Judge",24,"790",2024,"REG",10
"2024111003","59650","Roy Ellison","Umpire",81,"425",2024,"REG",10
"2024111003","59650","Trawick Boger","Field Judge",23,"874",2024,"REG",10
"2024111003","59650","Greg Steed","Back Judge",12,"189",2024,"REG",10
"2024111003","59650","Greg Bradley","Line Judge",98,"484",2024,"REG",10
"2024111003","59650","Adrian Hill","Referee",29,"493",2024,"REG",10
"2024111004","59651","Sarah Thomas","Down Judge",53,"760",2024,"REG",10
"2024111004","59651","Duane Heydt","Umpire",42,"877",2024,"REG",10
"2024111004","59651","Tyree Walton","Back Judge",2,"942",2024,"REG",10
"2024111004","59651","Walter Flowers","Line Judge",32,"940",2024,"REG",10
"2024111004","59651","Chad Hill","Side Judge",125,"181",2024,"REG",10
"2024111004","59651","Brad Allen","Referee",122,"681",2024,"REG",10
"2024111004","59651","Rick Patterson","Field Judge",15,"212",2024,"REG",10
"2024111005","59652","Robin DeLorenzo","Line Judge",134,"820",2024,"REG",10
"2024111005","59652","Mike Carr","Down Judge",63,"763",2024,"REG",10
"2024111005","59652","Martin Hankins","Back Judge",133,"845",2024,"REG",10
"2024111005","59652","Nathan Jones","Side Judge",42,"783",2024,"REG",10
"2024111005","59652","Eugene Hall","Field Judge",103,"686",2024,"REG",10
"2024111005","59652","Brandon Cruse","Umpire",22,"840",2024,"REG",10
"2024111005","59652","Carl Cheffers","Referee",51,"279",2024,"REG",10
"2024111006","59653","Jeff Seeman","Line Judge",45,"415",2024,"REG",10
"2024111006","59653","Boris Cheek","Side Judge",41,"211",2024,"REG",10
"2024111006","59653","Dyrol Prioleau","Field Judge",109,"472",2024,"REG",10
"2024111006","59653","Dino Paganelli","Back Judge",105,"464",2024,"REG",10
"2024111006","59653","Jay Bilbo","Down Judge",84,"938",2024,"REG",10
"2024111006","59653","Shawn Smith","Referee",14,"758",2024,"REG",10
"2024111006","59653","Alex Moore","Umpire",49,"932",2024,"REG",10
"2024111007","59654","Kent Payne","Down Judge",79,"307",2024,"REG",10
"2024111007","59654","Bryan Neale","Umpire",92,"692",2024,"REG",10
"2024111007","59654","Greg Yette","Back Judge",38,"496",2024,"REG",10
"2024111007","59654","Kevin Codey","Line Judge",16,"683",2024,"REG",10
"2024111007","59654","Anthony Jeffries","Side Judge",36,"824",2024,"REG",10
"2024111007","59654","Brad Rogers","Referee",126,"772",2024,"REG",10
"2024111007","59654","Joe Blubaugh","Field Judge",57,"834",2024,"REG",10
"2024111008","59655","Craig Wrolstad","Referee",4,"431",2024,"REG",10
"2024111008","59655","Rich Martinez","Back Judge",39,"691",2024,"REG",10
"2024111008","59655","Steven Woods","Umpire",54,"773",2024,"REG",10
"2024111008","59655","Danny Short","Down Judge",113,"792",2024,"REG",10
"2024111008","59655","Brett Bergman","Line Judge",17,"939",2024,"REG",10
"2024111008","59655","Frank Steratore","Side Judge",132,"796",2024,"REG",10
"2024111008","59655","Jeff Shears","Field Judge",60,"933",2024,"REG",10
"2024111009","59656","Anthony Flemming","Field Judge",90,"843",2024,"REG",10
"2024111009","59656","Max Causey","Down Judge",21,"839",2024,"REG",10
