season,week,team,position,full_name,gsis_id,report_status,report_primary_injury,practice_status,player,injury_status
2022,9,IND,CB,Tony Brown,00-0034540,Out,Hamstring,Did Not Participate In Practice,Tony Brown,OUT
2022,9,IND,QB,Matt Ryan,00-0026143,Out,right Shoulder,Did Not Participate In Practice,Matt Ryan,OUT
2022,9,IND,LB,Grant Stuard,00-0036672,Out,Pectoral,Did Not Participate In Practice,Grant Stuard,OUT
2022,9,IND,RB,Jonathan Taylor,00-0036223,Out,Ankle,Did Not Participate In Practice,Jonathan Taylor,OUT
2022,9,IND,LB,E.J. Speed,00-0034987,Questionable,Ankle,Did Not Participate In Practice,E.J. Speed,QUESTIONABLE
2022,9,IND,T,Dennis Kelly,00-0029419,Questionable,Calf,Limited Participation in Practice,Dennis Kelly,QUESTIONABLE
2022,9,JAX,WR,Jamal Agnew,00-0033572,Questionable,Knee,Limited Participation in Practice,Jamal Agnew,QUESTIONABLE
2022,9,KC,DE,Michael Danna,00-0036378,,,Full Participation in Practice,Michael Danna,
2022,9,KC,LB,Willie Gay,00-0036362,,,Full Participation in Practice,Willie Gay,
2022,9,KC,WR,Mecole Hardman,00-0035140,,,Full Participation in Practice,Mecole Hardman,
2022,9,KC,CB,Trent McDuffie,00-0037191,,,Full Participation in Practice,Trent McDuffie,
2022,9,KC,RB,Jerick McKinnon,00-0031376,,,Full Participation in Practice,Jerick McKinnon,
2022,9,KC,DT,Derrick Nnadi,00-0034818,,,Full Participation in Practice,Derrick Nnadi,
2022,9,KC,T,Prince Tega Wanogho,00-0036230,,,Full Participation in Practice,Prince Tega Wanogho,
2022,9,KC,TE,Joe Fortson,00-0035547,Out,Quadricep,Did Not Participate In Practice,Joe Fortson,OUT
2022,9,LA,RB,Cam Akers,00-0036414,,,Full Participation in Practice,Cam Akers,
2022,9,LA,DT,Greg Gaines,00-0035667,,,Full Participation in Practice,Greg Gaines,
2022,9,LA,LB,Ernest Jones,00-0036994,,,Full Participation in Practice,Ernest Jones,
2022,9,LA,WR,Cooper Kupp,00-0033908,,,Full Participation in Practice,Cooper Kupp,
2022,9,LA,LB,Terrell Lewis,00-0036419,,,Full Participation in Practice,Terrell Lewis,
2022,9,LA,LB,Jake Hummel,00-0037633,Out,Hip,Did Not Participate In Practice,Jake Hummel,OUT
2022,9,LA,C,Brian Allen,00-0034804,Questionable,Knee,Limited Participation in Practice,Brian Allen,QUESTIONABLE
2022,9,LA,WR,Van Jefferson,00-0036415,Questionable,Knee,Limited Participation in Practice,Van Jefferson,QUESTIONABLE
2022,9,LAC,RB,Austin Ekeler,00-0033699,,,Full Participation in Practice,Austin Ekeler,
2022,9,LAC,G,Brenden Jaimes,00-0036636,,,Full Participation in Practice,Brenden Jaimes,
2022,9,LAC,WR,Josh Palmer,00-0036988,,,Full Participation in Practice,Josh Palmer,
2022,9,LAC,WR,Keenan Allen,00-0030279,Out,Hamstring,Did Not Participate In Practice,Keenan Allen,OUT
2022,9,LAC,K,Dustin Hopkins,00-0030098,Out,right Hamstring,Did Not Participate In Practice,Dustin Hopkins,OUT
2022,9,LAC,TE,Donald Parham,00-0035329,Out,Hamstring,Did Not Participate In Practice,Donald Parham,OUT
2022,9,LAC,LB,Chris Rumph,00-0036867,Out,Knee,Did Not Participate In Practice,Chris Rumph,OUT
2022,9,LAC,WR,Mike Williams,00-0033536,Out,Ankle,Did Not Participate In Practice,Mike Williams,OUT
2022,9,LAC,DT,Jerry Tillery,00-0035674,Out,Back,Limited Participation in Practice,Jerry Tillery,OUT
2022,9,LAC,WR,DeAndre Carter,00-0031763,Questionable,Illness,Limited Participation in Practice,DeAndre Carter,QUESTIONABLE
2022,9,LAC,LB,Amen Ogbongbemiga,00-0036716,Questionable,Groin,Limited Participation in Practice,Amen Ogbongbemiga,QUESTIONABLE
2022,9,LV,WR,Davante Adams,00-0031381,,,Full Participation in Practice,Davante Adams,
2022,9,LV,QB,Derek Carr,00-0031280,,,Full Participation in Practice,Derek Carr,
2022,9,LV,LS,Trent Sieg,00-0034198,,,Full Participation in Practice,Trent Sieg,
2022,9,LV,G,John Simpson,00-0036369,,,Full Participation in Practice,John Simpson,
2022,9,LV,CB,Sam Webb,00-0037516,,,Full Participation in Practice,Sam Webb,
2022,9,LV,WR,Mack Hollins,00-0033555,,,Limited Participation in Practice,Mack Hollins,
2022,9,LV,LB,Divine Deablo,00-0036990,Questionable,Back,Limited Participation in Practice,Divine Deablo,QUESTIONABLE
2022,9,LV,DT,Neil Farrell,00-0038093,Questionable,Knee,Limited Participation in Practice,Neil Farrell,QUESTIONABLE
2022,9,LV,TE,Darren Waller,00-0031610,Questionable,Hamstring,Limited Participation in Practice,Darren Waller,QUESTIONABLE
2022,9,MIA,CB,Xavien Howard,00-0033050,,,Did Not Participate In Practice,Xavien Howard,
2022,9,MIA,LB,Melvin Ingram,00-0029249,,,Did Not Participate In Practice,Melvin Ingram,
2022,9,MIA,DT,John Jenkins,00-0030070,,,Did Not Participate In Practice,John Jenkins,
2022,9,MIA,LB,Jerome Baker,00-0034797,,,Full Participation in Practice,Jerome Baker,
2022,9,MIA,S,Clayton Fejedelem,00-0032807,,,Full Participation in Practice,Clayton Fejedelem,
2022,9,MIA,S,Jevon Holland,00-0036998,,,Full Participation in Practice,Jevon Holland,
2022,9,MIA,DE,Emmanuel Ogbah,00-0033073,,,Full Participation in Practice,Emmanuel Ogbah,
2022,9,MIA,T,Brandon Shell,00-0032420,,,Full Participation in Practice,Brandon Shell,
2022,9,MIA,DT,Zach Sieler,00-0034285,,,Full Participation in Practice,Zach Sieler,
2022,9,MIA,LB,Andrew Van Ginkel,00-0035272,,,Full Participation in Practice,Andrew Van Ginkel,
2022,9,MIA,WR,Jaylen Waddle,00-0036613,,,Full Participation in Practice,Jaylen Waddle,
2022,9,MIA,DT,Christian Wilkins,00-0035231,,,Full Participation in Practice,Christian Wilkins,
2022,9,MIA,LB,Bradley Chubb,00-0034832,,,Limited Participation in Practice,Bradley Chubb,
2022,9,MIA,DT,Raekwon Davis,00-0036213,,,Limited Participation in Practice,Raekwon Davis,
2022,9,MIA,RB,Raheem Mostert,00-0031687,,,Limited Participation in Practice,Raheem Mostert,
2022,9,MIA,TE,Durham Smythe,00-0034798,,,Limited Participation in Practice,Durham Smythe,
2022,9,MIA,RB,Jeffery Wilson,00-0034115,,,Limited Participation in Practice,Jeffery Wilson,
2022,9,MIA,WR,River Cracraft,00-0034054,Out,Illness,Did Not Participate In Practice,River Cracraft,OUT
2022,9,MIA,T,Austin Jackson,00-0036248,Doubtful,Ankle,Limited Participation in Practice,Austin Jackson,DOUBTFUL
2022,9,MIA,S,Eric Rowe,00-0031555,Questionable,Hip,Full Participation in Practice,Eric Rowe,QUESTIONABLE
2022,9,MIA,T,Terron Armstead,00-0030067,Questionable,Toe,Limited Participation in Practice,Terron Armstead,QUESTIONABLE
2022,9,MIA,TE,Tanner Conner,00-0037348,Questionable,Knee,Limited Participation in Practice,Tanner Conner,QUESTIONABLE
2022,9,MIA,LB,Jaelan Phillips,00-0036934,Questionable,Quadricep,Limited Participation in Practice,Jaelan Phillips,QUESTIONABLE
2022,9,MIN,S,Camryn Bynum,00-0036629,,,Did Not Participate In Practice,Camryn Bynum,
2022,9,MIN,DE,Za'Darius Smith,00-0031576,,,Full Participation in Practice,Za'Darius Smith,
2022,9,MIN,WR,Adam Thielen,00-0030035,,,Full Participation in Practice,Adam Thielen,
2022,9,MIN,DT,Dalvin Tomlinson,00-0033546,Out,Calf,Did Not Participate In Practice,Dalvin Tomlinson,OUT
2022,9,MIN,CB,Cameron Dantzler,00-0036330,Questionable,Neck,Full Participation in Practice,Cameron Dantzler,QUESTIONABLE
2022,9,MIN,WR,Jalen Nailor,00-0037291,Questionable,Illness,Full Participation in Practice,Jalen Nailor,QUESTIONABLE
2022,9,NE,S,Devin McCourty,00-0027647,,,Did Not Participate In Practice,Devin McCourty,
2022,9,NE,S,Adrian Phillips,00-0031404,,,Limited Participation in Practice,Adrian Phillips,
2022,9,NE,WR,Matt Slater,00-0026293,,,Limited Participation in Practice,Matt Slater,
2022,9,NE,C,David Andrews,00-0031852,Out,Concussion,Did Not Participate In Practice,David Andrews,OUT
2022,9,NE,T,Marcus Cannon,00-0028076,Out,Concussion,Did Not Participate In Practice,Marcus Cannon,OUT
2022,9,NE,WR,DeVante Parker,00-0031547,Out,Knee,Did Not Participate In Practice,DeVante Parker,OUT
2022,9,NE,CB,Jack Jones,00-0038039,Questionable,Illness,Did Not Participate In Practice,Jack Jones,QUESTIONABLE
2022,9,NE,DT,Christian Barmore,00-0036981,Questionable,Knee,Limited Participation in Practice,Christian Barmore,QUESTIONABLE
2022,9,NE,S,Kyle Dugger,00-0036231,Questionable,Ankle,Limited Participation in Practice,Kyle Dugger,QUESTIONABLE
2022,9,NE,RB,Damien Harris,00-0035657,Questionable,Illness,Limited Participation in Practice,Damien Harris,QUESTIONABLE
2022,9,NE,RB,Pierre Strong,00-0038098,Questionable,Hamstring,Limited Participation in Practice,Pierre Strong,QUESTIONABLE
2022,9,NE,LB,Josh Uche,00-0036159,Questionable,Hamstring,Limited Participation in Practice,Josh Uche,QUESTIONABLE
2022,9,NE,DE,Deatrich Wise,00-0033947,Questionable,Ankle,Limited Participation in Practice,Deatrich Wise,QUESTIONABLE
2022,9,NO,WR,Michael Thomas,00-0032765,,,Did Not Participate In Practice,Michael Thomas,
2022,9,NO,C,Erik McCoy,00-0035242,,,Full Participation in Practice,Erik McCoy,
2022,9,NO,DT,David Onyemata,00-0033051,,,Full Participation in Practice,David Onyemata,
2022,9,NO,T,Ryan Ramczyk,00-0033888,,,Full Participation in Practice,Ryan Ramczyk,
2022,9,NO,TE,Adam Trautman,00-0036422,,,Full Participation in Practice,Adam Trautman,
2022,9,NO,LB,Chase Hansen,00-0034944,Out,Knee,Did Not Participate In Practice,Chase Hansen,OUT
2022,9,NO,RB,Mark Ingram,00-0027966,Out,Knee,Did Not Participate In Practice,Mark Ingram,OUT
2022,9,NO,CB,Marshon Lattimore,00-0033874,Out,Abdomen,Did Not Participate In Practice,Marshon Lattimore,OUT
2022,9,NO,WR,Jarvis Landry,00-0031382,Questionable,Ankle,Limited Participation in Practice,Jarvis Landry,QUESTIONABLE
2022,9,NYJ,T,Duane Brown,00-0026166,,,Full Participation in Practice,Duane Brown,
2022,9,NYJ,G,Nate Herbig,00-0035383,,,Full Participation in Practice,Nate Herbig,
2022,9,NYJ,S,Lamarcus Joyner,00-0031389,,,Full Participation in Practice,Lamarcus Joyner,
2022,9,NYJ,TE,C.J. Uzomah,00-0032134,,,Full Participation in Practice,C.J. Uzomah,
2022,9,NYJ,WR,Corey Davis,00-0033871,Out,Knee,Did Not Participate In Practice,Corey Davis,OUT
2022,9,NYJ,RB,James Robinson,00-0035831,Questionable,Knee,"
    ",James Robinson,QUESTIONABLE
2022,9,PHI,CB,James Bradberry,00-0032890,,,Limited Participation in Practice,James Bradberry,
2022,9,PHI,WR,A.J. Brown,00-0035676,,,Limited Participation in Practice,A.J. Brown,
2022,9,PHI,DT,Fletcher Cox,00-0029653,,,Limited Participation in Practice,Fletcher Cox,
2022,9,PHI,G,Landon Dickerson,00-0037002,,,Limited Participation in Practice,Landon Dickerson,
2022,9,PHI,DE,Brandon Graham,00-0027865,,,Limited Participation in Practice,Brandon Graham,
2022,9,PHI,T,Lane Johnson,00-0030561,,,Limited Participation in Practice,Lane Johnson,
2022,9,PHI,C,Jason Kelce,00-0028129,,,Limited Participation in Practice,Jason Kelce,
2022,9,PHI,G,Isaac Seumalo,00-0032954,,,Limited Participation in Practice,Isaac Seumalo,
2022,9,PHI,CB,Darius Slay,00-0030062,,,Limited Participation in Practice,Darius Slay,
2022,9,PHI,DE,Josh Sweat,00-0034381,,,Limited Participation in Practice,Josh Sweat,
2022,9,PHI,DT,Jordan Davis,00-0037073,Out,Ankle,Did Not Participate In Practice,Jordan Davis,OUT
2022,9,PHI,CB,Josiah Scott,00-0036303,Out,Ankle,Did Not Participate In Practice,Josiah Scott,OUT
2022,9,SEA,C,Austin Blythe,00-0032455,,,Full Participation in Practice,Austin Blythe,
2022,9,SEA,LB,Jordyn Brooks,00-0036409,,,Full Participation in Practice,Jordyn Brooks,
2022,9,SEA,TE,Noah Fant,00-0035644,,,Full Participation in Practice,Noah Fant,
2022,9,SEA,G,Gabe Jackson,00-0031367,,,Full Participation in Practice,Gabe Jackson,
2022,9,SEA,WR,Tyler Lockett,00-0032211,,,Full Participation in Practice,Tyler Lockett,
2022,9,SEA,WR,DK Metcalf,00-0035640,,,Full Participation in Practice,DK Metcalf,
2022,9,SEA,S,Ryan Neal,00-0034527,,,Full Participation in Practice,Ryan Neal,
2022,9,SEA,DT,Al Woods,00-0027723,,,Full Participation in Practice,Al Woods,
2022,9,SEA,WR,Marquise Goodwin,00-0030068,Out,Groin,Did Not Participate In Practice,Marquise Goodwin,OUT
2022,9,SEA,LB,Darrell Taylor,00-0036413,Out,Groin,Did Not Participate In Practice,Darrell Taylor,OUT
2022,9,SEA,S,Joey Blount,00-0037141,Questionable,Quadricep,Did Not Participate In Practice,Joey Blount,QUESTIONABLE
2022,9,SEA,WR,Penny Hart,00-0035022,Questionable,Hamstring,Limited Participation in Practice,Penny Hart,QUESTIONABLE
2022,9,TB,LB,Lavonte David,00-0029562,,,Did Not Participate In Practice,Lavonte David,
2022,9,TB,WR,Mike Evans,00-0031408,,,Did Not Participate In Practice,Mike Evans,
2022,9,TB,QB,Tom Brady,00-0019596,,,Full Participation in Practice,Tom Brady,
2022,9,TB,DE,William Gholston,00-0030386,,,Full Participation in Practice,William Gholston,
2022,9,TB,WR,Julio Jones,00-0027944,,,Full Participation in Practice,Julio Jones,
2022,9,TB,G,Shaquille Mason,00-0031580,,,Limited Participation in Practice,Shaquille Mason,
2022,9,TB,WR,Russell Gage,00-0034411,Out,Hamstring,Did Not Participate In Practice,Russell Gage,OUT
2022,9,TB,G,Luke Goedeke,00-0037835,Out,Foot,Did Not Participate In Practice,Luke Goedeke,OUT
2022,9,TB,TE,Cameron Brate,00-0031273,Out,Neck,Limited Participation in Practice,Cameron Brate,OUT
2022,9,TB,S,Antoine Winfield,00-0036411,Out,Concussion,Limited Participation in Practice,Antoine Winfield,OUT
2022,9,TB,DT,Akiem Hicks,00-0029657,Questionable,Foot,Did Not Participate In Practice,Akiem Hicks,QUESTIONABLE
2022,9,TB,CB,Carlton Davis,00-0034778,Questionable,Hip,Full Participation in Practice,Carlton Davis,QUESTIONABLE
2022,9,TB,CB,Sean Murphy-Bunting,00-0035239,Questionable,Quadricep,Full Participation in Practice,Sean Murphy-Bunting,QUESTIONABLE
2022,9,TEN,G,Aaron Brewer,00-0036171,,,Full Participation in Practice,Aaron Brewer,
2022,9,TEN,G,Nate Davis,00-0035649,,,Full Participation in Practice,Nate Davis,
2022,9,TEN,RB,Derrick Henry,00-0032764,,,Full Participation in Practice,Derrick Henry,
2022,9,TEN,DT,Naquan Jones,00-0036695,,,Full Participation in Practice,Naquan Jones,
2022,9,TEN,DE,Sam Okuayinonu,00-0037602,,,Full Participation in Practice,Sam Okuayinonu,
2022,9,TEN,DT,Teair Tart,00-0036181,,,Full Participation in Practice,Teair Tart,
2022,9,TEN,LB,Rashad Weaver,00-0036938,,,Full Participation in Practice,Rashad Weaver,
2022,9,TEN,C,Ben Jones,00-0029413,,,Limited Participation in Practice,Ben Jones,
2022,9,TEN,FB,Tory Carter,00-0036691,Out,Neck,Did Not Participate In Practice,Tory Carter,OUT
2022,9,TEN,S,Amani Hooker,00-0035632,Out,Shoulder,Did Not Participate In Practice,Amani Hooker,OUT
2022,9,TEN,LB,Bud Dupree,00-0032146,Questionable,Illness,Did Not Participate In Practice,Bud Dupree,QUESTIONABLE
2022,9,TEN,DT,Jeffery Simmons,00-0035643,Questionable,Ankle,Did Not Participate In Practice,Jeffery Simmons,QUESTIONABLE
2022,9,TEN,DE,Kevin Strong,00-0035334,Questionable,Ankle,Did Not Participate In Practice,Kevin Strong,QUESTIONABLE
2022,9,TEN,QB,Ryan Tannehill,00-0029701,Questionable,Ankle,Limited Participation in Practice,Ryan Tannehill,QUESTIONABLE
2022,9,WAS,DT,Jonathan Allen,00-0033523,,,Full Participation in Practice,Jonathan Allen,
2022,9,WAS,C,Tyler Larsen,00-0030869,,,Full Participation in Practice,Tyler Larsen,
2022,9,WAS,TE,Logan Thomas,00-0031260,,,Full Participation in Practice,Logan Thomas,
2022,9,WAS,TE,Cole Turner,00-0037078,,,Full Participation in Practice,Cole Turner,
2022,9,WAS,WR,Jahan Dotson,00-0037741,Out,Hamstring,Did Not Participate In Practice,Jahan Dotson,OUT
2022,9,WAS,LB,Cole Holcomb,00-0035286,Out,Foot,Did Not Participate In Practice,Cole Holcomb,OUT
2022,9,WAS,LB,David Mayo,00-0031596,Out,Hamstring,Did Not Participate In Practice,David Mayo,OUT
2022,9,WAS,RB,J.D. McKissic,00-0032602,Out,Neck,Did Not Participate In Practice,J.D. McKissic,OUT
2022,9,WAS,T,Samuel Cosmi,00-0036618,Questionable,Illness,"
    ",Samuel Cosmi,QUESTIONABLE
2022,9,WAS,DE,Shaka Toney,00-0036666,Questionable,Calf,Limited Participation in Practice,Shaka Toney,QUESTIONABLE
2022,10,ARI,G,Will Hernandez,00-0034346,,,Did Not Participate In Practice,Will Hernandez,
2022,10,ARI,T,Kelvin Beachum,00-0029316,,,Full Participation in Practice,Kelvin Beachum,
2022,10,ARI,DE,Jonathan Ledbetter,00-0035343,,,Full Participation in Practice,Jonathan Ledbetter,
2022,10,ARI,WR,Rondale Moore,00-0036936,,,Full Participation in Practice,Rondale Moore,
2022,10,ARI,DE,J.J. Watt,00-0027949,,,Full Participation in Practice,J.J. Watt,
2022,10,ARI,G,Max Garcia,00-0032132,Out,Shoulder,Did Not Participate In Practice,Max Garcia,OUT
2022,10,ARI,C,Rodney Hudson,00-0027993,Out,Knee,Did Not Participate In Practice,Rodney Hudson,OUT
2022,10,ARI,CB,Byron Murphy,00-0035236,Questionable,Back,Did Not Participate In Practice,Byron Murphy,QUESTIONABLE
2022,10,ARI,K,Matt Prater,00-0023853,Questionable,right Hip,Did Not Participate In Practice,Matt Prater,QUESTIONABLE
2022,10,ARI,S,Budda Baker,00-0033890,Questionable,Ankle,Limited Participation in Practice,Budda Baker,QUESTIONABLE
2022,10,ARI,WR,Greg Dortch,00-0035500,Questionable,Groin,Limited Participation in Practice,Greg Dortch,QUESTIONABLE
2022,10,ARI,G,Cody Ford,00-0035238,Questionable,Illness,Limited Participation in Practice,Cody Ford,QUESTIONABLE
2022,10,ARI,LB,Dennis Gardeck,00-0034473,Questionable,Ankle,Limited Participation in Practice,Dennis Gardeck,QUESTIONABLE
2022,10,ARI,T,D.J. Humphries,00-0032222,Questionable,Back,Limited Participation in Practice,D.J. Humphries,QUESTIONABLE
2022,10,ARI,CB,Christian Matthew,00-0037747,Questionable,Hamstring,Limited Participation in Practice,Christian Matthew,QUESTIONABLE
2022,10,ARI,QB,Kyler Murray,00-0035228,Questionable,Hamstring,Limited Participation in Practice,Kyler Murray,QUESTIONABLE
2022,10,ATL,C,Matt Hennessy,00-0036295,,,Did Not Participate In Practice,Matt Hennessy,
2022,10,ATL,TE,Feleipe Franks,00-0036825,Out,Calf,Did Not Participate In Practice,Feleipe Franks,OUT
2022,10,ATL,S,Erik Harris,00-0032320,Out,Foot,Did Not Participate In Practice,Erik Harris,OUT
2022,10,ATL,CB,A.J. Terrell,00-0036285,Out,Hamstring,Did Not Participate In Practice,A.J. Terrell,OUT
2022,10,BUF,WR,Stefon Diggs,00-0031588,,,Did Not Participate In Practice,Stefon Diggs,
2022,10,BUF,RB,Taiwan Jones,00-0028063,,,Did Not Participate In Practice,Taiwan Jones,
2022,10,BUF,LB,Von Miller,00-0027940,,,Did Not Participate In Practice,Von Miller,
2022,10,BUF,G,Rodger Saffold,00-0027648,,,Did Not Participate In Practice,Rodger Saffold,
2022,10,BUF,T,Spencer Brown,00-0036976,,,Full Participation in Practice,Spencer Brown,
2022,10,BUF,CB,Dane Jackson,00-0036166,,,Full Participation in Practice,Dane Jackson,
2022,10,BUF,CB,Cameron Lewis,00-0035357,,,Full Participation in Practice,Cameron Lewis,
2022,10,BUF,LB,Matt Milano,00-0033571,,,Full Participation in Practice,Matt Milano,
2022,10,BUF,C,Mitch Morse,00-0031936,,,Full Participation in Practice,Mitch Morse,
2022,10,BUF,G,David Quessenberry,00-0030097,,,Full Participation in Practice,David Quessenberry,
2022,10,BUF,S,Jordan Poyer,00-0030114,Out,Elbow,Did Not Participate In Practice,Jordan Poyer,OUT
2022,10,BUF,DE,Gregory Rousseau,00-0036914,Out,Ankle,Did Not Participate In Practice,Gregory Rousseau,OUT
2022,10,BUF,CB,Kaiir Elam,00-0037242,Doubtful,Ankle,Did Not Participate In Practice,Kaiir Elam,DOUBTFUL
2022,10,BUF,QB,Josh Allen,00-0034857,Questionable,right Elbow,Limited Participation in Practice,Josh Allen,QUESTIONABLE
2022,10,BUF,LB,Tremaine Edmunds,00-0034673,Questionable,Groin,Limited Participation in Practice,Tremaine Edmunds,QUESTIONABLE
2022,10,CAR,DT,Derrick Brown,00-0036220,,,Full Participation in Practice,Derrick Brown,
2022,10,CAR,DE,Brian Burns,00-0035713,,,Full Participation in Practice,Brian Burns,
2022,10,CAR,CB,C.J. Henderson,00-0036281,,,Full Participation in Practice,C.J. Henderson,
2022,10,CAR,LB,Frankie Luvu,00-0034302,,,Full Participation in Practice,Frankie Luvu,
2022,10,CAR,TE,Giovanni Ricci,00-0035956,,,Full Participation in Practice,Giovanni Ricci,
2022,10,CAR,WR,Laviska Shenault,00-0036268,,,Full Participation in Practice,Laviska Shenault,
2022,10,CAR,TE,Stephen Sullivan,00-0036438,,,Full Participation in Practice,Stephen Sullivan,
2022,10,CAR,S,Juston Burris,00-0032403,Out,Concussion,Did Not Participate In Practice,Juston Burris,OUT
2022,10,CAR,WR,Rashard Higgins,00-0032977,Out,Illness,Did Not Participate In Practice,Rashard Higgins,OUT
2022,10,CAR,RB,Chuba Hubbard,00-0036555,Questionable,Ankle,Full Participation in Practice,Chuba Hubbard,QUESTIONABLE
2022,10,CAR,DT,Matt Ioannidis,00-0032781,Questionable,Back,Full Participation in Practice,Matt Ioannidis,QUESTIONABLE
2022,10,CAR,CB,Donte Jackson,00-0034356,Questionable,Ankle,Full Participation in Practice,Donte Jackson,QUESTIONABLE
2022,10,CAR,T,Taylor Moton,00-0033284,Questionable,Elbow,Full Participation in Practice,Taylor Moton,QUESTIONABLE
2022,10,CHI,CB,Josh Blackwell,00-0037129,,,Full Participation in Practice,Josh Blackwell,
2022,10,CHI,S,Dane Cruikshank,00-0034389,,,Full Participation in Practice,Dane Cruikshank,
2022,10,CHI,CB,Kindle Vildor,00-0036307,Out,Ankle,Did Not Participate In Practice,Kindle Vildor,OUT
2022,10,CHI,DE,Al-Quadin Muhammad,00-0033964,Doubtful,Knee,Did Not Participate In Practice,Al-Quadin Muhammad,DOUBTFUL
2022,10,CHI,T,Teven Jenkins,00-0036953,Questionable,Hip,Limited Participation in Practice,Teven Jenkins,QUESTIONABLE
2022,10,CHI,CB,Jaylon Johnson,00-0036292,Questionable,Oblique ,Limited Participation in Practice,Jaylon Johnson,QUESTIONABLE
2022,10,CLE,G,Joel Bitonio,00-0031426,,,Full Participation in Practice,Joel Bitonio,
2022,10,CLE,DE,Jadeveon Clowney,00-0031364,,,Full Participation in Practice,Jadeveon Clowney,
2022,10,CLE,T,Jack Conklin,00-0033057,,,Full Participation in Practice,Jack Conklin,
2022,10,CLE,WR,Amari Cooper,00-0031544,,,Full Participation in Practice,Amari Cooper,
2022,10,CLE,CB,Martin Emerson,00-0037250,,,Full Participation in Practice,Martin Emerson,
2022,10,CLE,DE,Myles Garrett,00-0033868,,,Full Participation in Practice,Myles Garrett,
2022,10,CLE,CB,Greg Newsome,00-0036996,,,Full Participation in Practice,Greg Newsome,
2022,10,CLE,CB,Denzel Ward,00-0034856,,,Full Participation in Practice,Denzel Ward,
2022,10,CLE,DT,Perrion Winfrey,00-0038126,,,Full Participation in Practice,Perrion Winfrey,
2022,10,CLE,G,Wyatt Teller,00-0034399,,,Limited Participation in Practice,Wyatt Teller,
2022,10,CLE,TE,David Njoku,00-0033885,Out,Ankle,Did Not Participate In Practice,David Njoku,OUT
2022,10,CLE,LB,Jeremiah Owusu-Koramoah,00-0036915,Out,Knee,Limited Participation in Practice,Jeremiah Owusu-Koramoah,OUT
2022,10,CLE,G,Michael Dunn,00-0033995,Questionable,Back,Limited Participation in Practice,Michael Dunn,QUESTIONABLE
2022,10,DAL,DE,Dorance Armstrong,00-0034373,,,Full Participation in Practice,Dorance Armstrong,
2022,10,DAL,WR,Noah Brown,00-0033591,,,Full Participation in Practice,Noah Brown,
2022,10,DAL,TE,Jake Ferguson,00-0038041,,,Full Participation in Practice,Jake Ferguson,
2022,10,DAL,WR,Michael Gallup,00-0034764,,,Full Participation in Practice,Michael Gallup,
2022,10,DAL,S,Malik Hooker,00-0033877,,,Full Participation in Practice,Malik Hooker,
2022,10,DAL,LB,Micah Parsons,00-0036932,,,Full Participation in Practice,Micah Parsons,
2022,10,DAL,TE,Dalton Schultz,00-0034383,,,Full Participation in Practice,Dalton Schultz,
2022,10,DAL,WR,Kavontae Turpin,00-0037801,,,Full Participation in Practice,Kavontae Turpin,
2022,10,DAL,DE,Sam Williams,00-0037665,,,Full Participation in Practice,Sam Williams,
2022,10,DAL,S,Donovan Wilson,00-0035301,,,Full Participation in Practice,Donovan Wilson,
2022,10,DAL,LB,Anthony Barr,00-0031256,Out,Hamstring,Did Not Participate In Practice,Anthony Barr,OUT
2022,10,DAL,RB,Ezekiel Elliott,00-0033045,Questionable,Knee,Limited Participation in Practice,Ezekiel Elliott,QUESTIONABLE
2022,10,DEN,CB,Essang Bassey,00-0035862,,,Full Participation in Practice,Essang Bassey,
2022,10,DEN,WR,Tyrie Cleveland,00-0036439,,,Full Participation in Practice,Tyrie Cleveland,
2022,10,DEN,S,P.J. Locke,00-0035227,,,Full Participation in Practice,P.J. Locke,
2022,10,DEN,CB,K'Waun Williams,00-0031253,,,Full Participation in Practice,K'Waun Williams,
2022,10,DEN,TE,Andrew Beck,00-0034959,Out,Hamstring,Did Not Participate In Practice,Andrew Beck,OUT
2022,10,DEN,LB,Baron Browning,00-0036995,Out,Hip,Did Not Participate In Practice,Baron Browning,OUT
2022,10,DEN,WR,K.J. Hamler,00-0036412,Out,Hamstring,Did Not Participate In Practice,K.J. Hamler,OUT
2022,10,DEN,LB,Nik Bonitto,00-0037249,Questionable,Illness,Did Not Participate In Practice,Nik Bonitto,QUESTIONABLE
2022,10,DEN,WR,Kendall Hinton,00-0035864,Questionable,Illness,Did Not Participate In Practice,Kendall Hinton,QUESTIONABLE
2022,10,DEN,CB,Darius Phillips,00-0034683,Questionable,Illness,Did Not Participate In Practice,Darius Phillips,QUESTIONABLE
2022,10,DEN,T,Cameron Fleming,00-0031067,Questionable,Quadricep,Limited Participation in Practice,Cameron Fleming,QUESTIONABLE
2022,10,DEN,S,Justin Simmons,00-0032971,Questionable,Knee,Limited Participation in Practice,Justin Simmons,QUESTIONABLE
2022,10,DET,C,Frank Ragnow,00-0034345,,,Full Participation in Practice,Frank Ragnow,
2022,10,DET,RB,D'Andre Swift,00-0036275,,,Full Participation in Practice,D'Andre Swift,
2022,10,DET,RB,Jamaal Williams,00-0033948,,,Full Participation in Practice,Jamaal Williams,
2022,10,DET,CB,A.J. Parker,00-0036752,,,Limited Participation in Practice,A.J. Parker,
2022,10,DET,WR,Josh Reynolds,00-0033943,Out,Back,Did Not Participate In Practice,Josh Reynolds,OUT
