season,week,team,position,full_name,gsis_id,report_status,report_primary_injury,practice_status,player,injury_status
2023,4,GB,CB,Jaire Alexander,00-0034728,Questionable,Back,Limited Participation in Practice,Jaire Alexander,QUESTIONABLE
2023,4,GB,RB,Aaron Jones,00-0033293,Questionable,Hamstring,Limited Participation in Practice,Aaron Jones,QUESTIONABLE
2023,4,GB,T,Zach Tom,00-0037817,Questionable,Knee,Limited Participation in Practice,Zach Tom,QUESTIONABLE
2023,4,GB,CB,Carrington Valentine,00-0038408,Questionable,Biceps,Limited Participation in Practice,Carrington Valentine,QUESTIONABLE
2023,4,GB,WR,Christian Watson,00-0038124,Questionable,Hamstring,Limited Participation in Practice,Christian Watson,QUESTIONABLE
2023,4,HOU,WR,Robert Woods,00-0030431,,,Did Not Participate In Practice,Robert Woods,
2023,4,HOU,DE,Jonathan Greenard,00-0036224,,,Full Participation in Practice,Jonathan Greenard,
2023,4,HOU,CB,Shaquill Griffin,00-0033926,,,Full Participation in Practice,Shaquill Griffin,
2023,4,HOU,G,Shaquille Mason,00-0031580,,,Full Participation in Practice,Shaquille Mason,
2023,4,HOU,S,Jalen Pitre,00-0037246,,,Full Participation in Practice,Jalen Pitre,
2023,4,HOU,WR,Tank Dell,00-0038977,,,Limited Participation in Practice,Tank Dell,
2023,4,HOU,T,George Fant,00-0032466,,,Limited Participation in Practice,George Fant,
2023,4,HOU,S,Jimmie Ward,00-0031298,,,Limited Participation in Practice,Jimmie Ward,
2023,4,HOU,G,Josh Jones,00-0036363,Out,Hand,Did Not Participate In Practice,Josh Jones,OUT
2023,4,HOU,LB,Denzel Perryman,00-0032103,Out,Hand,Did Not Participate In Practice,Denzel Perryman,OUT
2023,4,HOU,CB,Tavierre Thomas,00-0034488,Out,Hand,Did Not Participate In Practice,Tavierre Thomas,OUT
2023,4,HOU,T,Laremy Tunsil,00-0032380,Out,Knee,Did Not Participate In Practice,Laremy Tunsil,OUT
2023,4,HOU,C,Michael Deiter,00-0035686,Questionable,Chest,Did Not Participate In Practice,Michael Deiter,QUESTIONABLE
2023,4,IND,T,Braden Smith,00-0034836,,,Did Not Participate In Practice,Braden Smith,
2023,4,IND,DT,Grover Stewart,00-0033952,,,Did Not Participate In Practice,Grover Stewart,
2023,4,IND,CB,Dallis Flowers,00-0037395,,,Full Participation in Practice,Dallis Flowers,
2023,4,IND,QB,Anthony Richardson,00-0039164,,,Full Participation in Practice,Anthony Richardson,
2023,4,IND,C,Ryan Kelly,00-0032383,Out,Concussion,Did Not Participate In Practice,Ryan Kelly,OUT
2023,4,IND,T,Bernhard Raimann,00-0037757,Out,Concussion,Did Not Participate In Practice,Bernhard Raimann,OUT
2023,4,IND,DT,DeForest Buckner,00-0032378,Questionable,Groin,Did Not Participate In Practice,DeForest Buckner,QUESTIONABLE
2023,4,IND,QB,Sam Ehlinger,00-0036879,Questionable,right Shoulder,Did Not Participate In Practice,Sam Ehlinger,QUESTIONABLE
2023,4,IND,G,Quenton Nelson,00-0034342,Questionable,Toe,Full Participation in Practice,Quenton Nelson,QUESTIONABLE
2023,4,JAX,LB,Josh Hines-Allen,00-0035642,,,Full Participation in Practice,Josh Hines-Allen,
2023,4,JAX,S,Andrew Wingard,00-0035378,,,Full Participation in Practice,Andrew Wingard,
2023,4,JAX,WR,Zay Jones,00-0033891,Out,Knee,Did Not Participate In Practice,Zay Jones,OUT
2023,4,JAX,LB,Devin Lloyd,00-0037244,Out,Thumb,Did Not Participate In Practice,Devin Lloyd,OUT
2023,4,JAX,S,Antonio Johnson,00-0038596,Out,Hamstring,Limited Participation in Practice,Antonio Johnson,OUT
2023,4,JAX,WR,Jamal Agnew,00-0033572,Questionable,Quadricep,Limited Participation in Practice,Jamal Agnew,QUESTIONABLE
2023,4,JAX,DT,Folorunso Fatukasi,00-0034275,Questionable,Shoulder,Limited Participation in Practice,Folorunso Fatukasi,QUESTIONABLE
2023,4,JAX,T,Anton Harrison,00-0038934,Questionable,Ankle,Limited Participation in Practice,Anton Harrison,QUESTIONABLE
2023,4,KC,S,Bryan Cook,00-0037193,,,Full Participation in Practice,Bryan Cook,
2023,4,KC,S,Mike Edwards,00-0035681,,,Full Participation in Practice,Mike Edwards,
2023,4,KC,LB,Willie Gay,00-0036362,,,Full Participation in Practice,Willie Gay,
2023,4,KC,TE,Noah Gray,00-0036637,,,Full Participation in Practice,Noah Gray,
2023,4,KC,CB,Nic Jones,00-0038986,,,Full Participation in Practice,Nic Jones,
2023,4,KC,QB,Patrick Mahomes,00-0033873,,,Full Participation in Practice,Patrick Mahomes,
2023,4,KC,RB,Isiah Pacheco,00-0037197,,,Full Participation in Practice,Isiah Pacheco,
2023,4,KC,T,Donovan Smith,00-0032217,,,Full Participation in Practice,Donovan Smith,
2023,4,KC,CB,L'Jarius Sneed,00-0036374,,,Full Participation in Practice,L'Jarius Sneed,
2023,4,KC,WR,Justin Watson,00-0034386,,,Full Participation in Practice,Justin Watson,
2023,4,KC,DT,Chris Jones,00-0032762,,,Limited Participation in Practice,Chris Jones,
2023,4,KC,WR,Kadarius Toney,00-0036913,,,Limited Participation in Practice,Kadarius Toney,
2023,4,KC,LB,Nick Bolton,00-0036621,Out,Ankle,Did Not Participate In Practice,Nick Bolton,OUT
2023,4,KC,CB,Jaylen Watson,00-0037195,Out,Shoulder,Did Not Participate In Practice,Jaylen Watson,OUT
2023,4,LA,DT,Aaron Donald,00-0031388,,,Did Not Participate In Practice,Aaron Donald,
2023,4,LA,WR,Puka Nacua,00-0039075,,,Full Participation in Practice,Puka Nacua,
2023,4,LA,T,Joseph Noteboom,00-0034803,,,Full Participation in Practice,Joseph Noteboom,
2023,4,LA,T,Alaric Jackson,00-0036603,Questionable,Hamstring,Did Not Participate In Practice,Alaric Jackson,QUESTIONABLE
2023,4,LA,S,John Johnson,00-0033927,Questionable,Face,Did Not Participate In Practice,John Johnson,QUESTIONABLE
2023,4,LA,TE,Tyler Higbee,00-0033110,Questionable,Achilles,Limited Participation in Practice,Tyler Higbee,QUESTIONABLE
2023,4,LA,WR,Ben Skowronek,00-0036862,Questionable,Achilles,Limited Participation in Practice,Ben Skowronek,QUESTIONABLE
2023,4,LAC,DE,Khalil Mack,00-0031040,,,Did Not Participate In Practice,Khalil Mack,
2023,4,LAC,TE,Gerald Everett,00-0033895,,,Full Participation in Practice,Gerald Everett,
2023,4,LAC,LB,Eric Kendricks,00-0031554,,,Full Participation in Practice,Eric Kendricks,
2023,4,LAC,LB,Kenneth Murray,00-0036441,,,Full Participation in Practice,Kenneth Murray,
2023,4,LAC,T,Rashawn Slater,00-0037009,,,Full Participation in Practice,Rashawn Slater,
2023,4,LAC,WR,Keenan Allen,00-0030279,,,Limited Participation in Practice,Keenan Allen,
2023,4,LAC,C,Corey Linsley,00-0031019,Out,Illness,Did Not Participate In Practice,Corey Linsley,OUT
2023,4,LAC,S,J.T. Woods,00-0038091,Out,Illness,Did Not Participate In Practice,J.T. Woods,OUT
2023,4,LAC,S,Derwin James,00-0034790,Doubtful,Hamstring,Did Not Participate In Practice,Derwin James,DOUBTFUL
2023,4,LAC,CB,Deane Leonard,00-0037320,Doubtful,Hamstring,Did Not Participate In Practice,Deane Leonard,DOUBTFUL
2023,4,LAC,RB,Austin Ekeler,00-0033699,Doubtful,Ankle,Limited Participation in Practice,Austin Ekeler,DOUBTFUL
2023,4,LAC,DE,Joey Bosa,00-0033156,Questionable,Hamstring,Did Not Participate In Practice,Joey Bosa,QUESTIONABLE
2023,4,LAC,S,Alohi Gilman,00-0036380,Questionable,Heel,Limited Participation in Practice,Alohi Gilman,QUESTIONABLE
2023,4,LV,CB,Jakorian Bennett,00-0039072,,,Limited Participation in Practice,Jakorian Bennett,
2023,4,LV,DT,Byron Young,00-0038978,,,Limited Participation in Practice,Byron Young,
2023,4,LV,LB,Curtis Bolton,00-0035076,Out,Knee,Did Not Participate In Practice,Curtis Bolton,OUT
2023,4,LV,DE,Maxx Crosby,00-0034973,Questionable,Knee,Limited Participation in Practice,Maxx Crosby,QUESTIONABLE
2023,4,LV,QB,Jimmy Garoppolo,00-0031345,Questionable,Concussion,Limited Participation in Practice,Jimmy Garoppolo,QUESTIONABLE
2023,4,LV,CB,Nate Hobbs,00-0036871,Questionable,Ankle,Limited Participation in Practice,Nate Hobbs,QUESTIONABLE
2023,4,LV,DE,Malcolm Koonce,00-0036989,Questionable,Groin,Limited Participation in Practice,Malcolm Koonce,QUESTIONABLE
2023,4,LV,S,Roderic Teamer,00-0035437,Questionable,Achilles,Limited Participation in Practice,Roderic Teamer,QUESTIONABLE
2023,4,MIA,WR,River Cracraft,00-0034054,,,Did Not Participate In Practice,River Cracraft,
2023,4,MIA,WR,Erik Ezukanma,00-0038092,,,Did Not Participate In Practice,Erik Ezukanma,
2023,4,MIA,CB,Eli Apple,00-0032379,,,Full Participation in Practice,Eli Apple,
2023,4,MIA,TE,Julian Hill,00-0038720,,,Full Participation in Practice,Julian Hill,
2023,4,MIA,TE,Tyler Kroft,00-0032214,,,Full Participation in Practice,Tyler Kroft,
2023,4,MIA,TE,Durham Smythe,00-0034798,,,Full Participation in Practice,Durham Smythe,
2023,4,MIA,WR,Jaylen Waddle,00-0036613,,,Full Participation in Practice,Jaylen Waddle,
2023,4,MIA,LB,Jaelan Phillips,00-0036934,Out,Oblique,Did Not Participate In Practice,Jaelan Phillips,OUT
2023,4,MIA,RB,Salvon Ahmed,00-0036020,Questionable,Groin,Limited Participation in Practice,Salvon Ahmed,QUESTIONABLE
2023,4,MIA,T,Terron Armstead,00-0030067,Questionable,"back, ankle, knee",Limited Participation in Practice,Terron Armstead,QUESTIONABLE
2023,4,MIA,S,DeShon Elliott,00-0034277,Questionable,Ankle,Limited Participation in Practice,DeShon Elliott,QUESTIONABLE
2023,4,MIA,C,Connor Williams,00-0034352,Questionable,Groin,Limited Participation in Practice,Connor Williams,QUESTIONABLE
2023,4,MIN,DT,Harrison Phillips,00-0034782,,,Did Not Participate In Practice,Harrison Phillips,
2023,4,MIN,S,Harrison Smith,00-0029606,,,Did Not Participate In Practice,Harrison Smith,
2023,4,MIN,DE,Patrick Jones,00-0037007,,,Full Participation in Practice,Patrick Jones,
2023,4,MIN,S,Josh Metellus,00-0036348,,,Full Participation in Practice,Josh Metellus,
2023,4,MIN,CB,Byron Murphy,00-0035236,,,Full Participation in Practice,Byron Murphy,
2023,4,MIN,S,Lewis Cine,00-0037245,Out,Hamstring,Did Not Participate In Practice,Lewis Cine,OUT
2023,4,MIN,QB,Jaren Hall,00-0038598,Questionable,Not injury related - personal matter,Did Not Participate In Practice,Jaren Hall,QUESTIONABLE
2023,4,MIN,DE,Marcus Davenport,00-0034344,Questionable,Ankle,Full Participation in Practice,Marcus Davenport,QUESTIONABLE
2023,4,MIN,C,Garrett Bradbury,00-0035588,Questionable,Back,Limited Participation in Practice,Garrett Bradbury,QUESTIONABLE
2023,4,NE,T,Sidy Sow,00-0038569,,,Limited Participation in Practice,Sidy Sow,
2023,4,NE,DT,Christian Barmore,00-0036981,Questionable,Knee,Limited Participation in Practice,Christian Barmore,QUESTIONABLE
2023,4,NE,DT,Davon Godchaux,00-0033860,Questionable,Ankle,Limited Participation in Practice,Davon Godchaux,QUESTIONABLE
2023,4,NE,CB,Jonathan Jones,00-0032580,Questionable,Ankle,Limited Participation in Practice,Jonathan Jones,QUESTIONABLE
2023,4,NE,G,Cole Strange,00-0038103,Questionable,Knee,Limited Participation in Practice,Cole Strange,QUESTIONABLE
2023,4,NE,CB,Shaun Wade,00-0036559,Questionable,Shoulder,Limited Participation in Practice,Shaun Wade,QUESTIONABLE
2023,4,NO,TE,Jimmy Graham,00-0027696,,,Did Not Participate In Practice,Jimmy Graham,
2023,4,NO,T,Ryan Ramczyk,00-0033888,,,Did Not Participate In Practice,Ryan Ramczyk,
2023,4,NO,CB,Paulson Adebo,00-0036937,Out,Hamstring,Did Not Participate In Practice,Paulson Adebo,OUT
2023,4,NO,S,Jordan Howden,00-0038588,Out,Finger,Did Not Participate In Practice,Jordan Howden,OUT
2023,4,NO,G,Cesar Ruiz,00-0036408,Out,Concussion,Did Not Participate In Practice,Cesar Ruiz,OUT
2023,4,NO,QB,Derek Carr,00-0031280,Questionable,right Shoulder,Limited Participation in Practice,Derek Carr,QUESTIONABLE
2023,4,NO,TE,Foster Moreau,00-0034981,Questionable,Ankle,Limited Participation in Practice,Foster Moreau,QUESTIONABLE
2023,4,NYG,TE,Daniel Bellinger,00-0038115,,,Full Participation in Practice,Daniel Bellinger,
2023,4,NYG,G,Ben Bredeson,00-0036132,,,Full Participation in Practice,Ben Bredeson,
2023,4,NYG,DT,D.J. Davidson,00-0037260,,,Full Participation in Practice,D.J. Davidson,
2023,4,NYG,DE,Azeez Ojulari,00-0036552,,,Full Participation in Practice,Azeez Ojulari,
2023,4,NYG,T,Andrew Thomas,00-0036386,Out,Hamstring,Did Not Participate In Practice,Andrew Thomas,OUT
2023,4,NYG,RB,Saquon Barkley,00-0034844,Doubtful,Ankle,Limited Participation in Practice,Saquon Barkley,DOUBTFUL
2023,4,NYJ,T,Mekhi Becton,00-0036284,,,Full Participation in Practice,Mekhi Becton,
2023,4,NYJ,DE,Micheal Clemons,00-0038107,,,Full Participation in Practice,Micheal Clemons,
2023,4,NYJ,RB,Breece Hall,00-0038120,,,Full Participation in Practice,Breece Hall,
2023,4,NYJ,K,Greg Zuerlein,00-0029621,,,Full Participation in Practice,Greg Zuerlein,
2023,4,NYJ,S,Tony Adams,00-0037155,Out,Hamstring,Did Not Participate In Practice,Tony Adams,OUT
2023,4,NYJ,G,Wes Schweitzer,00-0032432,Out,Concussion,Did Not Participate In Practice,Wes Schweitzer,OUT
2023,4,PHI,WR,Britain Covey,00-0037132,,,Full Participation in Practice,Britain Covey,
2023,4,PHI,LB,Zach Cunningham,00-0033547,,,Full Participation in Practice,Zach Cunningham,
2023,4,PHI,G,Landon Dickerson,00-0037002,,,Full Participation in Practice,Landon Dickerson,
2023,4,PHI,G,Cam Jurgens,00-0038112,,,Full Participation in Practice,Cam Jurgens,
2023,4,PHI,RB,Boston Scott,00-0034414,,,Full Participation in Practice,Boston Scott,
2023,4,PHI,DT,Fletcher Cox,00-0029653,,,Limited Participation in Practice,Fletcher Cox,
2023,4,PHI,WR,DeVonta Smith,00-0036912,,,Limited Participation in Practice,DeVonta Smith,
2023,4,PHI,S,Sydney Brown,00-0039002,Out,Hamstring,Did Not Participate In Practice,Sydney Brown,OUT
2023,4,PHI,WR,Quez Watkins,00-0036271,Out,Hamstring,Limited Participation in Practice,Quez Watkins,OUT
2023,4,PHI,S,Justin Evans,00-0033898,Questionable,Neck,Full Participation in Practice,Justin Evans,QUESTIONABLE
2023,4,PIT,CB,Patrick Peterson,00-0027943,,,Did Not Participate In Practice,Patrick Peterson,
2023,4,PIT,G,Isaac Seumalo,00-0032954,,,Did Not Participate In Practice,Isaac Seumalo,
2023,4,PIT,TE,Connor Heyward,00-0037304,,,Full Participation in Practice,Connor Heyward,
2023,4,PIT,S,Miles Killebrew,00-0032399,,,Full Participation in Practice,Miles Killebrew,
2023,4,PIT,DT,Larry Ogunjobi,00-0033905,,,Full Participation in Practice,Larry Ogunjobi,
2023,4,PIT,T,Chukwuma Okorafor,00-0034768,,,Full Participation in Practice,Chukwuma Okorafor,
2023,4,PIT,WR,Gunner Olszewski,00-0035645,,,Full Participation in Practice,Gunner Olszewski,
2023,4,PIT,WR,Allen Robinson,00-0031428,,,Full Participation in Practice,Allen Robinson,
2023,4,PIT,TE,Darnell Washington,00-0038558,,,Full Participation in Practice,Darnell Washington,
2023,4,PIT,G,James Daniels,00-0034347,Out,Groin,Did Not Participate In Practice,James Daniels,OUT
2023,4,PIT,P,Pressley Harvin,00-0036847,Out,right Hamstring,Did Not Participate In Practice,Pressley Harvin,OUT
2023,4,SEA,S,Jamal Adams,00-0033872,,,Full Participation in Practice,Jamal Adams,
2023,4,SEA,S,Quandre Diggs,00-0031608,,,Full Participation in Practice,Quandre Diggs,
2023,4,SEA,G,Phil Haynes,00-0035141,,,Full Participation in Practice,Phil Haynes,
2023,4,SEA,S,Julian Love,00-0034974,,,Full Participation in Practice,Julian Love,
2023,4,SEA,WR,DK Metcalf,00-0035640,,,Full Participation in Practice,DK Metcalf,
2023,4,SEA,LB,Uchenna Nwosu,00-0034350,,,Full Participation in Practice,Uchenna Nwosu,
2023,4,SEA,DT,Jarran Reed,00-0032387,,,Full Participation in Practice,Jarran Reed,
2023,4,SEA,LB,Darrell Taylor,00-0036413,,,Full Participation in Practice,Darrell Taylor,
2023,4,SEA,CB,Tariq Woolen,00-0037079,,,Full Participation in Practice,Tariq Woolen,
2023,4,SEA,CB,Tre Brown,00-0036885,Out,Concussion,Did Not Participate In Practice,Tre Brown,OUT
2023,4,SEA,CB,Artie Burns,00-0033103,Out,Hamstring,Did Not Participate In Practice,Artie Burns,OUT
2023,4,SEA,CB,Coby Bryant,00-0038136,Doubtful,Toe,Did Not Participate In Practice,Coby Bryant,DOUBTFUL
2023,4,SEA,T,Charles Cross,00-0037821,Doubtful,Toe,Did Not Participate In Practice,Charles Cross,DOUBTFUL
2023,4,SEA,C,Evan Brown,00-0034495,Questionable,Quadricep,Did Not Participate In Practice,Evan Brown,QUESTIONABLE
2023,4,SEA,TE,Noah Fant,00-0035644,Questionable,Knee,Did Not Participate In Practice,Noah Fant,QUESTIONABLE
2023,4,SEA,DE,Dre'Mont Jones,00-0035678,Questionable,Hip,Did Not Participate In Practice,Dre'Mont Jones,QUESTIONABLE
2023,4,SEA,TE,Will Dissly,00-0034159,Questionable,Shoulder,Full Participation in Practice,Will Dissly,QUESTIONABLE
2023,4,SEA,LB,Derick Hall,00-0039047,Questionable,Knee,Full Participation in Practice,Derick Hall,QUESTIONABLE
2023,4,SF,T,Trent Williams,00-0027857,,,Did Not Participate In Practice,Trent Williams,
2023,4,SF,WR,Brandon Aiyuk,00-0036261,,,Full Participation in Practice,Brandon Aiyuk,
2023,4,SF,CB,Ambry Thomas,00-0037008,,,Full Participation in Practice,Ambry Thomas,
2023,4,SF,WR,Jauan Jennings,00-0036259,Doubtful,Shin,Did Not Participate In Practice,Jauan Jennings,DOUBTFUL
2023,4,SF,RB,Elijah Mitchell,00-0036567,Questionable,Knee,Did Not Participate In Practice,Elijah Mitchell,QUESTIONABLE
2023,4,SF,LB,Demetrius Flannigan-Fowles,00-0035020,Questionable,Ankle,Limited Participation in Practice,Demetrius Flannigan-Fowles,QUESTIONABLE
2023,4,SF,LB,Dre Greenlaw,00-0034982,Questionable,Ankle,Limited Participation in Practice,Dre Greenlaw,QUESTIONABLE
2023,4,SF,WR,Deebo Samuel,00-0035719,Questionable,Ribs,Limited Participation in Practice,Deebo Samuel,QUESTIONABLE
2023,4,TB,CB,Jamel Dean,00-0035699,Out,Neck,Did Not Participate In Practice,Jamel Dean,OUT
2023,4,TB,LB,SirVocea Dennis,00-0039049,Out,Hamstring,Did Not Participate In Practice,SirVocea Dennis,OUT
2023,4,TB,DT,Calijah Kancey,00-0039063,Out,Calf,Did Not Participate In Practice,Calijah Kancey,OUT
2023,4,TB,CB,Derrek Pitts,00-0038827,Out,Hamstring,Did Not Participate In Practice,Derrek Pitts,OUT
2023,4,TB,CB,Carlton Davis,00-0034778,Questionable,Toe,Limited Participation in Practice,Carlton Davis,QUESTIONABLE
2023,4,TB,DT,Vita Vea,00-0034773,Questionable,Pectoral,Limited Participation in Practice,Vita Vea,QUESTIONABLE
2023,4,TB,LB,Devin White,00-0035707,Questionable,Foot,Limited Participation in Practice,Devin White,QUESTIONABLE
2023,4,TEN,RB,Derrick Henry,00-0032764,,,Full Participation in Practice,Derrick Henry,
2023,4,TEN,WR,DeAndre Hopkins,00-0030564,,,Full Participation in Practice,DeAndre Hopkins,
2023,4,TEN,LB,Harold Landry,00-0034828,,,Full Participation in Practice,Harold Landry,
2023,4,TEN,TE,Josh Whyle,00-0038589,,,Full Participation in Practice,Josh Whyle,
2023,4,TEN,WR,Treylon Burks,00-0037742,Out,Knee,Did Not Participate In Practice,Treylon Burks,OUT
2023,4,TEN,LB,Luke Gifford,00-0035413,Out,Hamstring,Did Not Participate In Practice,Luke Gifford,OUT
2023,4,TEN,CB,Elijah Molden,00-0036992,Out,Hamstring,Did Not Participate In Practice,Elijah Molden,OUT
2023,4,TEN,T,Peter Skoronski,00-0039034,Out,Abdomen,Did Not Participate In Practice,Peter Skoronski,OUT
2023,4,TEN,DE,Denico Autry,00-0031254,Questionable,Groin,Limited Participation in Practice,Denico Autry,QUESTIONABLE
2023,4,TEN,DT,Teair Tart,00-0036181,Questionable,Knee,Limited Participation in Practice,Teair Tart,QUESTIONABLE
2023,4,WAS,CB,Emmanuel Forbes,00-0039151,,,Full Participation in Practice,Emmanuel Forbes,
2023,4,WAS,CB,Benjamin St-Juste,00-0036625,,,Full Participation in Practice,Benjamin St-Juste,
2023,4,WAS,TE,Logan Thomas,00-0031260,,,Full Participation in Practice,Logan Thomas,
2023,4,WAS,RB,Chris Rodriguez,00-0038611,Out,Illness,Did Not Participate In Practice,Chris Rodriguez,OUT
2023,4,WAS,S,Percy Butler,00-0038100,Questionable,Foot,Full Participation in Practice,Percy Butler,QUESTIONABLE
2023,5,ARI,LB,Krys Barnes,00-0035961,,,Full Participation in Practice,Krys Barnes,
2023,5,ARI,T,Kelvin Beachum,00-0029316,,,Full Participation in Practice,Kelvin Beachum,
2023,5,ARI,C,Hjalte Froholdt,00-0035258,,,Full Participation in Practice,Hjalte Froholdt,
2023,5,ARI,DE,Jonathan Ledbetter,00-0035343,Out,Finger,Did Not Participate In Practice,Jonathan Ledbetter,OUT
2023,5,ARI,CB,Garrett Williams,00-0039007,Out,Knee,Limited Participation in Practice,Garrett Williams,OUT
2023,5,ARI,G,Will Hernandez,00-0034346,Questionable,Back,Did Not Participate In Practice,Will Hernandez,QUESTIONABLE
2023,5,ARI,T,Dennis Daley,00-0035300,Questionable,Ankle,Full Participation in Practice,Dennis Daley,QUESTIONABLE
2023,5,ARI,LB,Josh Woods,00-0034801,Questionable,Ankle,Full Participation in Practice,Josh Woods,QUESTIONABLE
2023,5,ARI,RB,Keaontay Ingram,00-0037299,Questionable,Neck,Limited Participation in Practice,Keaontay Ingram,QUESTIONABLE
2023,5,BAL,CB,Jalyn Armour-Davis,00-0038119,,,Full Participation in Practice,Jalyn Armour-Davis,
2023,5,BAL,WR,Rashod Bateman,00-0036550,,,Full Participation in Practice,Rashod Bateman,
2023,5,BAL,S,Marcus Williams,00-0033894,,,Full Participation in Practice,Marcus Williams,
2023,5,BAL,LB,Odafe Oweh,00-0036940,Out,Ankle,Did Not Participate In Practice,Odafe Oweh,OUT
2023,5,BAL,S,Daryl Worley,00-0032891,Out,Shoulder,Did Not Participate In Practice,Daryl Worley,OUT
2023,5,BAL,T,Morgan Moses,00-0031330,Doubtful,Shoulder,Did Not Participate In Practice,Morgan Moses,DOUBTFUL
2023,5,BAL,T,Ronnie Stanley,00-0032965,Questionable,Knee,Did Not Participate In Practice,Ronnie Stanley,QUESTIONABLE
2023,5,BAL,RB,Justice Hill,00-0034975,Questionable,Foot,Full Participation in Practice,Justice Hill,QUESTIONABLE
2023,5,BAL,CB,Marlon Humphrey,00-0033281,Questionable,Foot,Full Participation in Practice,Marlon Humphrey,QUESTIONABLE
2023,5,BAL,RB,Keaton Mitchell,00-0038454,Questionable,Shoulder,Full Participation in Practice,Keaton Mitchell,QUESTIONABLE
2023,5,BAL,WR,Odell Beckham,00-0031235,Questionable,Ankle,Limited Participation in Practice,Odell Beckham,QUESTIONABLE
2023,5,BUF,DE,Leonard Floyd,00-0033072,,,Did Not Participate In Practice,Leonard Floyd,
2023,5,BUF,S,Micah Hyde,00-0030090,,,Did Not Participate In Practice,Micah Hyde,
2023,5,BUF,LB,Matt Milano,00-0033571,,,Did Not Participate In Practice,Matt Milano,
2023,5,BUF,RB,Damien Harris,00-0035657,,,Full Participation in Practice,Damien Harris,
2023,5,BUF,TE,Dawson Knox,00-0035689,,,Full Participation in Practice,Dawson Knox,
2023,5,BUF,S,Jordan Poyer,00-0030114,,,Full Participation in Practice,Jordan Poyer,
2023,5,BUF,CB,Tre'Davious White,00-0033884,Out,Achilles,Did Not Participate In Practice,Tre'Davious White,OUT
2023,5,BUF,DE,Gregory Rousseau,00-0036914,Doubtful,Foot,Did Not Participate In Practice,Gregory Rousseau,DOUBTFUL
2023,5,BUF,DE,Shaq Lawson,00-0033096,Questionable,Toe,"
    ",Shaq Lawson,QUESTIONABLE
2023,5,BUF,CB,Christian Benford,00-0037288,Questionable,Shoulder,Limited Participation in Practice,Christian Benford,QUESTIONABLE
2023,5,BUF,LB,Von Miller,00-0027940,Questionable,Knee,Limited Participation in Practice,Von Miller,QUESTIONABLE
2023,5,CAR,LB,Justin Houston,00-0028008,,,Did Not Participate In Practice,Justin Houston,
2023,5,CAR,LB,Claudin Cherelus,00-0038493,,,Full Participation in Practice,Claudin Cherelus,
2023,5,CAR,TE,Giovanni Ricci,00-0035956,,,Full Participation in Practice,Giovanni Ricci,
2023,5,CAR,RB,Miles Sanders,00-0035243,,,Full Participation in Practice,Miles Sanders,
2023,5,CAR,DE,DeShawn Williams,00-0031795,,,Full Participation in Practice,DeShawn Williams,
2023,5,CAR,LB,Frankie Luvu,00-0034302,,,Limited Participation in Practice,Frankie Luvu,
2023,5,CAR,S,Xavier Woods,00-0033579,Out,Hamstring,Did Not Participate In Practice,Xavier Woods,OUT
2023,5,CAR,G,Austin Corbett,00-0034261,Out,Knee,Full Participation in Practice,Austin Corbett,OUT
2023,5,CAR,TE,Stephen Sullivan,00-0036438,Out,Hip,Full Participation in Practice,Stephen Sullivan,OUT
2023,5,CAR,CB,Donte Jackson,00-0034356,Questionable,Shoulder,Full Participation in Practice,Donte Jackson,QUESTIONABLE
2023,5,CHI,WR,Chase Claypool,00-0036326,Out,not injury related - team decision,Did Not Participate In Practice,Chase Claypool,OUT
2023,5,CHI,S,Eddie Jackson,00-0033784,Out,Foot,Did Not Participate In Practice,Eddie Jackson,OUT
2023,5,CHI,CB,Jaylon Johnson,00-0036292,Out,Hamstring,Did Not Participate In Practice,Jaylon Johnson,OUT
2023,5,CHI,T,Teven Jenkins,00-0036953,Questionable,Calf,Full Participation in Practice,Teven Jenkins,QUESTIONABLE
2023,5,CHI,S,Jaquan Brisker,00-0038135,Questionable,Hamstring,Limited Participation in Practice,Jaquan Brisker,QUESTIONABLE
2023,5,CIN,T,Orlando Brown,00-0034752,,,Full Participation in Practice,Orlando Brown,
2023,5,CIN,TE,Irv Smith,00-0034970,,,Full Participation in Practice,Irv Smith,
2023,5,CIN,LB,Akeem Davis-Gaither,00-0036298,Out,Knee,Did Not Participate In Practice,Akeem Davis-Gaither,OUT
2023,5,CIN,CB,Chidobe Awuzie,00-0033548,Questionable,Back,Did Not Participate In Practice,Chidobe Awuzie,QUESTIONABLE
2023,5,CIN,DE,Trey Hendrickson,00-0033935,Questionable,Back,Did Not Participate In Practice,Trey Hendrickson,QUESTIONABLE
2023,5,CIN,CB,Cam Taylor-Britt,00-0037753,Questionable,Concussion,Full Participation in Practice,Cam Taylor-Britt,QUESTIONABLE
2023,5,CIN,WR,Tee Higgins,00-0036410,Questionable,Ribs,Limited Participation in Practice,Tee Higgins,QUESTIONABLE
2023,5,DAL,CB,Stephon Gilmore,00-0029542,,,Did Not Participate In Practice,Stephon Gilmore,
2023,5,DAL,DT,Johnathan Hankins,00-0030063,,,Did Not Participate In Practice,Johnathan Hankins,
2023,5,DAL,DE,Demarcus Lawrence,00-0031411,,,Did Not Participate In Practice,Demarcus Lawrence,
2023,5,DAL,RB,Rico Dowdle,00-0036139,,,Full Participation in Practice,Rico Dowdle,
