season,week,team,position,full_name,gsis_id,report_status,report_primary_injury,practice_status,player,injury_status
2024,4,LV,LB,Kana'i Mauga,00-0037383,Questionable,Calf,Did Not Participate In Practice,Kana'i Mauga,QUESTIONABLE
2024,4,MIA,DE,Calais Campbell,00-0026190,,,Did Not Participate In Practice,Calais Campbell,
2024,4,MIA,CB,Storm Duck,00-0039481,,,Full Participation in Practice,Storm Duck,
2024,4,MIA,FB,Alec Ingold,00-0035125,,,Full Participation in Practice,Alec Ingold,
2024,4,MIA,CB,Siran Neal,00-0034391,,,Full Participation in Practice,Siran Neal,
2024,4,MIA,LB,Jaelan Phillips,00-0036934,,,Full Participation in Practice,Jaelan Phillips,
2024,4,MIA,WR,Tyreek Hill,00-0033040,,,Limited Participation in Practice,Tyreek Hill,
2024,4,MIA,T,Terron Armstead,00-0030067,Out,Concussion,Did Not Participate In Practice,Terron Armstead,OUT
2024,4,MIA,CB,Kendall Fuller,00-0033084,Out,Concussion,Did Not Participate In Practice,Kendall Fuller,OUT
2024,4,MIA,LB,David Long,00-0035292,Doubtful,Hamstring,Did Not Participate In Practice,David Long,DOUBTFUL
2024,4,MIA,RB,Raheem Mostert,00-0031687,Questionable,Chest,Limited Participation in Practice,Raheem Mostert,QUESTIONABLE
2024,4,MIA,QB,Skylar Thompson,00-0037327,Questionable,Ribs,Limited Participation in Practice,Skylar Thompson,QUESTIONABLE
2024,4,MIA,WR,Malik Washington,00-0039880,Questionable,Quadricep,Limited Participation in Practice,Malik Washington,QUESTIONABLE
2024,4,MIN,CB,Stephon Gilmore,00-0029542,,,Did Not Participate In Practice,Stephon Gilmore,
2024,4,MIN,S,Harrison Smith,00-0029606,,,Did Not Participate In Practice,Harrison Smith,
2024,4,MIN,WR,Jordan Addison,00-0038994,,,Full Participation in Practice,Jordan Addison,
2024,4,MIN,C,Garrett Bradbury,00-0035588,,,Full Participation in Practice,Garrett Bradbury,
2024,4,MIN,DT,Jonathan Bullard,00-0033093,,,Full Participation in Practice,Jonathan Bullard,
2024,4,MIN,QB,Sam Darnold,00-0034869,,,Full Participation in Practice,Sam Darnold,
2024,4,MIN,T,Christian Darrisaw,00-0036616,,,Full Participation in Practice,Christian Darrisaw,
2024,4,MIN,LB,Kamu Grugier-Hill,00-0032437,,,Full Participation in Practice,Kamu Grugier-Hill,
2024,4,MIN,TE,Josh Oliver,00-0035249,,,Full Participation in Practice,Josh Oliver,
2024,4,MIN,DE,Dallas Turner,00-0039924,,,Full Participation in Practice,Dallas Turner,
2024,4,MIN,S,Jay Ward,00-0038578,,,Full Participation in Practice,Jay Ward,
2024,4,MIN,WR,Trent Sherfield,00-0034487,Note,Trent Sherfield Sr. did not travel with the team today for personal reasons. He is traveling separately and is expected to be available for Sunday’s game.,"
    ",Trent Sherfield,
2024,4,MIN,LB,Ivan Pace,00-0038807,Out,Ankle,Did Not Participate In Practice,Ivan Pace,OUT
2024,4,NE,CB,Christian Gonzalez,00-0039147,,,Full Participation in Practice,Christian Gonzalez,
2024,4,NE,TE,Hunter Henry,00-0033090,,,Full Participation in Practice,Hunter Henry,
2024,4,NE,G,Michael Onwenu,00-0036198,,,Full Participation in Practice,Michael Onwenu,
2024,4,NE,S,Jabrill Peppers,00-0033883,,,Full Participation in Practice,Jabrill Peppers,
2024,4,NE,C,David Andrews,00-0031852,,,Limited Participation in Practice,David Andrews,
2024,4,NE,CB,Alex Austin,00-0038646,Out,Ankle,Did Not Participate In Practice,Alex Austin,OUT
2024,4,NE,G,Michael Jordan,00-0035266,Out,Ankle,Did Not Participate In Practice,Michael Jordan,OUT
2024,4,NE,T,Vederian Lowe,00-0037287,Out,Knee,Did Not Participate In Practice,Vederian Lowe,OUT
2024,4,NE,LB,Anfernee Jennings,00-0036193,Questionable,Shoulder,Limited Participation in Practice,Anfernee Jennings,QUESTIONABLE
2024,4,NE,CB,Jonathan Jones,00-0032580,Questionable,Shoulder,Limited Participation in Practice,Jonathan Jones,QUESTIONABLE
2024,4,NE,G,Sidy Sow,00-0038569,Questionable,Ankle,Limited Participation in Practice,Sidy Sow,QUESTIONABLE
2024,4,NE,T,Caedan Wallace,00-0039863,Questionable,Knee,Limited Participation in Practice,Caedan Wallace,QUESTIONABLE
2024,4,NO,QB,Derek Carr,00-0031280,,,Full Participation in Practice,Derek Carr,
2024,4,NO,TE,Taysom Hill,00-0033357,,,Full Participation in Practice,Taysom Hill,
2024,4,NO,DT,Khalen Saunders,00-0035656,,,Full Participation in Practice,Khalen Saunders,
2024,4,NO,CB,Alontae Taylor,00-0038121,,,Full Participation in Practice,Alontae Taylor,
2024,4,NO,T,Landon Young,00-0036930,,,Full Participation in Practice,Landon Young,
2024,4,NO,LB,D'Marco Jackson,00-0037271,,,Limited Participation in Practice,D'Marco Jackson,
2024,4,NO,LB,Demario Davis,00-0029607,Out,Hamstring,Did Not Participate In Practice,Demario Davis,OUT
2024,4,NO,WR,A.T. Perry,00-0038612,Out,Hamstring,Did Not Participate In Practice,A.T. Perry,OUT
2024,4,NO,C,Cesar Ruiz,00-0036408,Out,Knee,Did Not Participate In Practice,Cesar Ruiz,OUT
2024,4,NO,WR,Cedrick Wilson,00-0034418,Questionable,Ankle,Did Not Participate In Practice,Cedrick Wilson,QUESTIONABLE
2024,4,NO,RB,Alvin Kamara,00-0033906,Questionable,Hip,Limited Participation in Practice,Alvin Kamara,QUESTIONABLE
2024,4,NO,WR,Chris Olave,00-0037239,Questionable,Hamstring,Limited Participation in Practice,Chris Olave,QUESTIONABLE
2024,4,NYG,T,Jermaine Eluemunor,00-0033290,,,Full Participation in Practice,Jermaine Eluemunor,
2024,4,NYG,C,John Michael Schmitz,00-0039019,,,Full Participation in Practice,John Michael Schmitz,
2024,4,NYG,DT,Dexter Lawrence,00-0035683,,,Limited Participation in Practice,Dexter Lawrence,
2024,4,NYG,CB,Nick McCloud,00-0036589,,,Limited Participation in Practice,Nick McCloud,
2024,4,NYG,LB,Micah McFadden,00-0037259,,,Limited Participation in Practice,Micah McFadden,
2024,4,NYG,CB,Adoree' Jackson,00-0033878,Out,Calf,Did Not Participate In Practice,Adoree' Jackson,OUT
2024,4,NYG,CB,Andru Phillips,00-0039821,Out,Calf,Did Not Participate In Practice,Andru Phillips,OUT
2024,4,NYG,WR,Darius Slayton,00-0035535,Questionable,Thumb,Limited Participation in Practice,Darius Slayton,QUESTIONABLE
2024,4,NYJ,T,Tyron Smith,00-0027947,,,Full Participation in Practice,Tyron Smith,
2024,4,NYJ,T,Morgan Moses,00-0031330,Out,Knee,Did Not Participate In Practice,Morgan Moses,OUT
2024,4,NYJ,LB,C.J. Mosley,00-0031296,Doubtful,Toe,Did Not Participate In Practice,C.J. Mosley,DOUBTFUL
2024,4,PHI,G,Mekhi Becton,00-0036284,,,Full Participation in Practice,Mekhi Becton,
2024,4,PHI,G,Landon Dickerson,00-0037002,,,Full Participation in Practice,Landon Dickerson,
2024,4,PHI,CB,Darius Slay,00-0030062,,,Full Participation in Practice,Darius Slay,
2024,4,PHI,DT,Milton Williams,00-0036916,,,Full Participation in Practice,Milton Williams,
2024,4,PHI,LB,Devin White,00-0035707,Out,personal matter,"
    ",Devin White,OUT
2024,4,PHI,WR,DeVonta Smith,00-0036912,Out,Concussion,Did Not Participate In Practice,DeVonta Smith,OUT
2024,4,PHI,WR,A.J. Brown,00-0035676,Questionable,Hamstring,Limited Participation in Practice,A.J. Brown,QUESTIONABLE
2024,4,PHI,T,Lane Johnson,00-0030561,Questionable,Concussion,Limited Participation in Practice,Lane Johnson,QUESTIONABLE
2024,4,PIT,S,DeShon Elliott,00-0034277,,,Full Participation in Practice,DeShon Elliott,
2024,4,PIT,RB,Najee Harris,00-0036893,,,Full Participation in Practice,Najee Harris,
2024,4,PIT,DT,Cameron Heyward,00-0027969,,,Full Participation in Practice,Cameron Heyward,
2024,4,PIT,CB,Donte Jackson,00-0034356,,,Full Participation in Practice,Donte Jackson,
2024,4,PIT,WR,Van Jefferson,00-0036415,,,Full Participation in Practice,Van Jefferson,
2024,4,PIT,S,Miles Killebrew,00-0032399,,,Full Participation in Practice,Miles Killebrew,
2024,4,PIT,DT,Larry Ogunjobi,00-0033905,,,Full Participation in Practice,Larry Ogunjobi,
2024,4,PIT,RB,Cordarrelle Patterson,00-0030578,,,Full Participation in Practice,Cordarrelle Patterson,
2024,4,PIT,LB,T.J. Watt,00-0033886,,,Full Participation in Practice,T.J. Watt,
2024,4,PIT,WR,Roman Wilson,00-0039739,,,Full Participation in Practice,Roman Wilson,
2024,4,PIT,LB,Alex Highsmith,00-0036333,Out,Groin,Did Not Participate In Practice,Alex Highsmith,OUT
2024,4,PIT,TE,MyCole Pruitt,00-0031585,Out,Knee,Did Not Participate In Practice,MyCole Pruitt,OUT
2024,4,PIT,RB,Jaylen Warren,00-0037228,Out,Knee,Did Not Participate In Practice,Jaylen Warren,OUT
2024,4,PIT,G,Isaac Seumalo,00-0032954,Doubtful,Pectoral,Limited Participation in Practice,Isaac Seumalo,DOUBTFUL
2024,4,PIT,QB,Russell Wilson,00-0029263,Questionable,Calf,Limited Participation in Practice,Russell Wilson,QUESTIONABLE
2024,4,SEA,WR,Jake Bobo,00-0038752,,,Full Participation in Practice,Jake Bobo,
2024,4,SEA,G,Anthony Bradford,00-0039020,,,Full Participation in Practice,Anthony Bradford,
2024,4,SEA,LB,Tyrel Dodson,00-0035352,,,Full Participation in Practice,Tyrel Dodson,
2024,4,SEA,LB,Derick Hall,00-0039047,,,Full Participation in Practice,Derick Hall,
2024,4,SEA,DT,Johnathan Hankins,00-0030063,,,Full Participation in Practice,Johnathan Hankins,
2024,4,SEA,WR,Tyler Lockett,00-0032211,,,Full Participation in Practice,Tyler Lockett,
2024,4,SEA,RB,Kenny McIntosh,00-0038636,,,Full Participation in Practice,Kenny McIntosh,
2024,4,SEA,WR,DK Metcalf,00-0035640,,,Full Participation in Practice,DK Metcalf,
2024,4,SEA,TE,Brady Russell,00-0038488,,,Full Participation in Practice,Brady Russell,
2024,4,SEA,G,Laken Tomlinson,00-0032234,,,Full Participation in Practice,Laken Tomlinson,
2024,4,SEA,RB,Kenneth Walker,00-0038134,,,Full Participation in Practice,Kenneth Walker,
2024,4,SEA,S,K'Von Wallace,00-0036395,,,Full Participation in Practice,K'Von Wallace,
2024,4,SEA,TE,Pharaoh Brown,00-0033439,,,Limited Participation in Practice,Pharaoh Brown,
2024,4,SEA,TE,Noah Fant,00-0035644,,,Limited Participation in Practice,Noah Fant,
2024,4,SEA,LB,Boye Mafe,00-0038133,Out,Knee,Did Not Participate In Practice,Boye Mafe,OUT
2024,4,SEA,DT,Byron Murphy,00-0039309,Out,Hamstring,Did Not Participate In Practice,Byron Murphy,OUT
2024,4,SEA,DT,Leonard Williams,00-0031933,Out,Ribs,Did Not Participate In Practice,Leonard Williams,OUT
2024,4,SEA,LB,Uchenna Nwosu,00-0034350,Out,Knee,Limited Participation in Practice,Uchenna Nwosu,OUT
2024,4,SEA,LB,Jerome Baker,00-0034797,Questionable,Hamstring,Limited Participation in Practice,Jerome Baker,QUESTIONABLE
2024,4,SF,CB,Charvarius Ward,00-0034573,,,Did Not Participate In Practice,Charvarius Ward,
2024,4,SF,WR,Jacob Cowing,00-0039365,,,Full Participation in Practice,Jacob Cowing,
2024,4,SF,TE,George Kittle,00-0033288,,,Full Participation in Practice,George Kittle,
2024,4,SF,QB,Brock Purdy,00-0037834,,,Full Participation in Practice,Brock Purdy,
2024,4,SF,DT,Javon Hargrave,00-0033109,Out,Triceps,Did Not Participate In Practice,Javon Hargrave,OUT
2024,4,SF,LB,Curtis Robinson,00-0036728,Out,Knee,Did Not Participate In Practice,Curtis Robinson,OUT
2024,4,SF,S,Talanoa Hufanga,00-0036564,Questionable,Ankle,Did Not Participate In Practice,Talanoa Hufanga,QUESTIONABLE
2024,4,SF,T,Trent Williams,00-0027857,Questionable,Illness,Did Not Participate In Practice,Trent Williams,QUESTIONABLE
2024,4,SF,DT,Jordan Elliott,00-0036266,Questionable,Foot,Limited Participation in Practice,Jordan Elliott,QUESTIONABLE
2024,4,SF,WR,Deebo Samuel,00-0035719,Questionable,Calf,Limited Participation in Practice,Deebo Samuel,QUESTIONABLE
2024,4,SF,LB,Dee Winters,00-0038625,Questionable,Ankle,Limited Participation in Practice,Dee Winters,QUESTIONABLE
2024,4,TB,LB,Lavonte David,00-0029562,,,Did Not Participate In Practice,Lavonte David,
2024,4,TB,WR,Mike Evans,00-0031408,,,Did Not Participate In Practice,Mike Evans,
2024,4,TB,C,Graham Barton,00-0039905,,,Full Participation in Practice,Graham Barton,
2024,4,TB,LB,K.J. Britt,00-0036643,,,Full Participation in Practice,K.J. Britt,
2024,4,TB,CB,Jamel Dean,00-0035699,,,Full Participation in Practice,Jamel Dean,
2024,4,TB,LB,YaYa Diaby,00-0039068,,,Full Participation in Practice,YaYa Diaby,
2024,4,TB,DE,Logan Hall,00-0038127,,,Full Participation in Practice,Logan Hall,
2024,4,TB,DT,Greg Gaines,00-0035667,,,Limited Participation in Practice,Greg Gaines,
2024,4,TB,DE,William Gholston,00-0030386,,,Limited Participation in Practice,William Gholston,
2024,4,TB,WR,Chris Godwin,00-0033921,,,Limited Participation in Practice,Chris Godwin,
2024,4,TB,T,Tristan Wirfs,00-0036406,,,Limited Participation in Practice,Tristan Wirfs,
2024,4,TB,DT,Calijah Kancey,00-0039063,Out,Calf,Did Not Participate In Practice,Calijah Kancey,OUT
2024,4,TB,S,Antoine Winfield,00-0036411,Out,Foot,Did Not Participate In Practice,Antoine Winfield,OUT
2024,4,TB,WR,Jalen McMillan,00-0039855,Doubtful,Hamstring,Limited Participation in Practice,Jalen McMillan,DOUBTFUL
2024,4,TB,RB,Rachaad White,00-0037256,Questionable,Illness,"
    ",Rachaad White,QUESTIONABLE
2024,4,TB,T,Luke Goedeke,00-0037835,Questionable,Concussion,Limited Participation in Practice,Luke Goedeke,QUESTIONABLE
2024,4,TB,RB,Bucky Irving,00-0039361,Questionable,Hamstring,Limited Participation in Practice,Bucky Irving,QUESTIONABLE
2024,4,TB,WR,Kameron Johnson,00-0039589,Questionable,Ankle,Limited Participation in Practice,Kameron Johnson,QUESTIONABLE
2024,4,TB,TE,Ko Kieft,00-0037311,Questionable,Ankle,Limited Participation in Practice,Ko Kieft,QUESTIONABLE
2024,4,TB,DT,Vita Vea,00-0034773,Questionable,Knee,Limited Participation in Practice,Vita Vea,QUESTIONABLE
2024,4,TEN,CB,Chidobe Awuzie,00-0033548,,,Did Not Participate In Practice,Chidobe Awuzie,
2024,4,TEN,T,Jaelyn Duncan,00-0038607,,,Full Participation in Practice,Jaelyn Duncan,
2024,4,TEN,WR,DeAndre Hopkins,00-0030564,,,Full Participation in Practice,DeAndre Hopkins,
2024,4,TEN,DT,Jeffery Simmons,00-0035643,Doubtful,Elbow,Did Not Participate In Practice,Jeffery Simmons,DOUBTFUL
2024,4,TEN,S,Amani Hooker,00-0035632,Questionable,Head,Limited Participation in Practice,Amani Hooker,QUESTIONABLE
2024,4,TEN,CB,L'Jarius Sneed,00-0036374,Questionable,Hamstring,Limited Participation in Practice,L'Jarius Sneed,QUESTIONABLE
2024,4,WAS,TE,Zach Ertz,00-0030061,,,Did Not Participate In Practice,Zach Ertz,
2024,4,WAS,G,Samuel Cosmi,00-0036618,,,Full Participation in Practice,Samuel Cosmi,
2024,4,WAS,CB,Emmanuel Forbes,00-0039151,,,Full Participation in Practice,Emmanuel Forbes,
2024,4,WAS,S,Quan Martin,00-0039149,,,Full Participation in Practice,Quan Martin,
2024,4,WAS,DT,Jer'Zhan Newton,00-0039906,,,Full Participation in Practice,Jer'Zhan Newton,
2024,4,WAS,CB,Benjamin St-Juste,00-0036625,,,Full Participation in Practice,Benjamin St-Juste,
2024,4,WAS,WR,Jamison Crowder,00-0031941,Out,Calf,Did Not Participate In Practice,Jamison Crowder,OUT
2024,4,WAS,RB,Austin Ekeler,00-0033699,Out,Concussion,Did Not Participate In Practice,Austin Ekeler,OUT
2024,4,WAS,DE,Clelin Ferrell,00-0035692,Out,Knee,Did Not Participate In Practice,Clelin Ferrell,OUT
2024,5,ARI,G,Isaiah Adams,00-0039808,Out,Thumb,Did Not Participate In Practice,Isaiah Adams,OUT
2024,5,ARI,CB,Garrett Williams,00-0039007,Out,Groin,Did Not Participate In Practice,Garrett Williams,OUT
2024,5,ARI,TE,Trey McBride,00-0037744,Questionable,Ribs,Full Participation in Practice,Trey McBride,QUESTIONABLE
2024,5,ARI,T,Kelvin Beachum,00-0029316,Questionable,Hamstring,Limited Participation in Practice,Kelvin Beachum,QUESTIONABLE
2024,5,ARI,T,Christian Jones,00-0039382,Questionable,Ankle,Limited Participation in Practice,Christian Jones,QUESTIONABLE
2024,5,ARI,K,Matt Prater,00-0023853,Questionable,Left Knee,Limited Participation in Practice,Matt Prater,QUESTIONABLE
2024,5,ARI,DT,Khyiris Tonga,00-0036909,Questionable,Knee,Limited Participation in Practice,Khyiris Tonga,QUESTIONABLE
2024,5,ATL,WR,Ray-Ray McCloud,00-0034407,,,Full Participation in Practice,Ray-Ray McCloud,
2024,5,ATL,T,Kaleb McGary,00-0035235,,,Full Participation in Practice,Kaleb McGary,
2024,5,ATL,RB,Bijan Robinson,00-0038542,,,Full Participation in Practice,Bijan Robinson,
2024,5,ATL,LB,Troy Andersen,00-0037810,Out,Knee,Did Not Participate In Practice,Troy Andersen,OUT
2024,5,ATL,RB,Jase McClellan,00-0039393,Questionable,Illness,Limited Participation in Practice,Jase McClellan,QUESTIONABLE
2024,5,BAL,LB,Chris Board,00-0034787,,,Full Participation in Practice,Chris Board,
2024,5,BAL,DT,Michael Pierce,00-0032574,,,Full Participation in Practice,Michael Pierce,
2024,5,BAL,DE,Brent Urban,00-0031177,,,Full Participation in Practice,Brent Urban,
2024,5,BAL,CB,Arthur Maulet,00-0033503,Out,Knee,Did Not Participate In Practice,Arthur Maulet,OUT
2024,5,BAL,RB,Rasheen Ali,00-0039796,Questionable,Neck,Full Participation in Practice,Rasheen Ali,QUESTIONABLE
2024,5,BAL,WR,Deonte Harty,00-0035215,Questionable,Knee,Full Participation in Practice,Deonte Harty,QUESTIONABLE
2024,5,BAL,G,Andrew Vorhees,00-0038383,Questionable,Ankle,Full Participation in Practice,Andrew Vorhees,QUESTIONABLE
2024,5,BUF,DT,DaQuan Jones,00-0031054,,,Did Not Participate In Practice,DaQuan Jones,
2024,5,BUF,QB,Josh Allen,00-0034857,,,Full Participation in Practice,Josh Allen,
2024,5,BUF,T,Dion Dawkins,00-0033904,,,Full Participation in Practice,Dion Dawkins,
2024,5,BUF,TE,Quintin Morris,00-0036590,,,Full Participation in Practice,Quintin Morris,
2024,5,BUF,QB,Mitchell Trubisky,00-0033869,,,Full Participation in Practice,Mitchell Trubisky,
2024,5,BUF,DT,Austin Johnson,00-0032763,Out,Oblique,Did Not Participate In Practice,Austin Johnson,OUT
2024,5,BUF,DT,Ed Oliver,00-0035230,Out,Hamstring,Did Not Participate In Practice,Ed Oliver,OUT
2024,5,BUF,S,Taylor Rapp,00-0035663,Out,Concussion,Did Not Participate In Practice,Taylor Rapp,OUT
2024,5,BUF,WR,Khalil Shakir,00-0037261,Out,Ankle,Did Not Participate In Practice,Khalil Shakir,OUT
2024,5,BUF,LB,Terrel Bernard,00-0037254,Questionable,Pectoral,Limited Participation in Practice,Terrel Bernard,QUESTIONABLE
2024,5,BUF,CB,Taron Johnson,00-0034376,Questionable,Forearm,Limited Participation in Practice,Taron Johnson,QUESTIONABLE
2024,5,CAR,LB,Jadeveon Clowney,00-0031364,,,Full Participation in Practice,Jadeveon Clowney,
2024,5,CAR,CB,Troy Hill,00-0031785,,,Full Participation in Practice,Troy Hill,
2024,5,CAR,G,Damien Lewis,00-0036417,,,Full Participation in Practice,Damien Lewis,
2024,5,CAR,T,Taylor Moton,00-0033284,,,Full Participation in Practice,Taylor Moton,
2024,5,CAR,DE,A'Shawn Robinson,00-0032889,,,Full Participation in Practice,A'Shawn Robinson,
2024,5,CAR,RB,Miles Sanders,00-0035243,,,Full Participation in Practice,Miles Sanders,
2024,5,CAR,S,Lonnie Johnson,00-0035244,,,Limited Participation in Practice,Lonnie Johnson,
2024,5,CAR,WR,Diontae Johnson,00-0035216,,,Limited Participation in Practice,Diontae Johnson,
2024,5,CAR,S,Nick Scott,00-0035669,,,Limited Participation in Practice,Nick Scott,
2024,5,CAR,TE,Tommy Tremble,00-0037005,,,Limited Participation in Practice,Tommy Tremble,
2024,5,CAR,LB,Josey Jewell,00-0034368,Out,Hamstring,Did Not Participate In Practice,Josey Jewell,OUT
2024,5,CAR,C,Andrew Raym,00-0039502,Out,Concussion,Did Not Participate In Practice,Andrew Raym,OUT
2024,5,CAR,LB,Shaq Thompson,00-0031550,Out,Achilles,Did Not Participate In Practice,Shaq Thompson,OUT
2024,5,CAR,WR,Jalen Coker,00-0039491,Questionable,Foot,Full Participation in Practice,Jalen Coker,QUESTIONABLE
2024,5,CAR,DE,Charles Harris,00-0033880,Questionable,Shoulder,Full Participation in Practice,Charles Harris,QUESTIONABLE
2024,5,CAR,G,Robert Hunt,00-0036325,Questionable,Hip,Limited Participation in Practice,Robert Hunt,QUESTIONABLE
2024,5,CAR,CB,Dane Jackson,00-0036166,Questionable,Hamstring,Limited Participation in Practice,Dane Jackson,QUESTIONABLE
2024,5,CAR,TE,Ian Thomas,00-0034365,Questionable,Calf,Limited Participation in Practice,Ian Thomas,QUESTIONABLE
2024,5,CAR,DT,Shy Tuttle,00-0035409,Questionable,Foot,Limited Participation in Practice,Shy Tuttle,QUESTIONABLE
2024,5,CHI,DT,Gervon Dexter,00-0039070,,,Full Participation in Practice,Gervon Dexter,
2024,5,CHI,TE,Cole Kmet,00-0036290,,,Full Participation in Practice,Cole Kmet,
2024,5,CHI,TE,Marcedes Lewis,00-0024243,,,Full Participation in Practice,Marcedes Lewis,
2024,5,CHI,DE,Montez Sweat,00-0035647,,,Full Participation in Practice,Montez Sweat,
2024,5,CHI,DT,Zacch Pickens,00-0038937,Out,Groin,Did Not Participate In Practice,Zacch Pickens,OUT
2024,5,CHI,CB,Terell Smith,00-0038395,Out,Hip,Did Not Participate In Practice,Terell Smith,OUT
2024,5,CHI,WR,DeAndre Carter,00-0031763,Questionable,Ribs,Limited Participation in Practice,DeAndre Carter,QUESTIONABLE
2024,5,CHI,T,Teven Jenkins,00-0036953,Questionable,Ribs,Limited Participation in Practice,Teven Jenkins,QUESTIONABLE
2024,5,CIN,QB,Joe Burrow,00-0036442,,,Full Participation in Practice,Joe Burrow,
2024,5,CIN,DE,Trey Hendrickson,00-0033935,,,Full Participation in Practice,Trey Hendrickson,
2024,5,CIN,DT,B.J. Hill,00-0034800,,,Full Participation in Practice,B.J. Hill,
2024,5,CIN,TE,Tanner Hudson,00-0034613,,,Full Participation in Practice,Tanner Hudson,
2024,5,CIN,DT,Kris Jenkins,00-0039908,,,Full Participation in Practice,Kris Jenkins,
2024,5,CIN,LB,Germaine Pratt,00-0035697,,,Full Participation in Practice,Germaine Pratt,
2024,5,CIN,G,Cordell Volson,00-0038095,,,Full Participation in Practice,Cordell Volson,
2024,5,CIN,DT,Sheldon Rankins,00-0032759,Doubtful,Hamstring,Did Not Participate In Practice,Sheldon Rankins,DOUBTFUL
2024,5,CIN,CB,Mike Hilton,00-0032521,Questionable,Knee,Did Not Participate In Practice,Mike Hilton,QUESTIONABLE
2024,5,CIN,DT,McKinnley Jackson,00-0039354,Questionable,Knee,Full Participation in Practice,McKinnley Jackson,QUESTIONABLE
2024,5,CIN,DE,Myles Murphy,00-0038546,Questionable,Knee,Full Participation in Practice,Myles Murphy,QUESTIONABLE
2024,5,CLE,CB,Martin Emerson,00-0037250,,,Full Participation in Practice,Martin Emerson,
2024,5,CLE,DE,Myles Garrett,00-0033868,,,Full Participation in Practice,Myles Garrett,
2024,5,CLE,WR,Jerry Jeudy,00-0036407,,,Full Participation in Practice,Jerry Jeudy,
2024,5,CLE,T,Dawand Jones,00-0039014,,,Full Participation in Practice,Dawand Jones,
2024,5,CLE,CB,Greg Newsome,00-0036996,,,Full Participation in Practice,Greg Newsome,
2024,5,CLE,DE,Ogbonnia Okoronkwo,00-0034807,,,Full Participation in Practice,Ogbonnia Okoronkwo,
2024,5,CLE,LB,Jeremiah Owusu-Koramoah,00-0036915,,,Full Participation in Practice,Jeremiah Owusu-Koramoah,
2024,5,CLE,C,Ethan Pocic,00-0033901,,,Limited Participation in Practice,Ethan Pocic,
2024,5,CLE,DE,Za'Darius Smith,00-0031576,,,Limited Participation in Practice,Za'Darius Smith,
2024,5,CLE,LB,Jordan Hicks,00-0032129,Out,Ribs,Did Not Participate In Practice,Jordan Hicks,OUT
2024,5,CLE,T,James Hudson,00-0036866,Out,Shoulder,Did Not Participate In Practice,James Hudson,OUT
2024,5,CLE,DE,Alex Wright,00-0037251,Out,Triceps,Did Not Participate In Practice,Alex Wright,OUT
2024,5,CLE,RB,Nick Chubb,00-0034791,Out,Knee,Limited Participation in Practice,Nick Chubb,OUT
2024,5,CLE,RB,Nyheim Miller-Hines,00-0034367,Out,Knee,Limited Participation in Practice,Nyheim Miller-Hines,OUT
2024,5,CLE,T,Jack Conklin,00-0033057,Questionable,Hamstring,Limited Participation in Practice,Jack Conklin,QUESTIONABLE
2024,5,CLE,G,Michael Dunn,00-0033995,Questionable,Illness,Limited Participation in Practice,Michael Dunn,QUESTIONABLE
2024,5,CLE,TE,David Njoku,00-0033885,Questionable,Ankle,Limited Participation in Practice,David Njoku,QUESTIONABLE
2024,5,CLE,RB,Pierre Strong,00-0038098,Questionable,Hamstring,Limited Participation in Practice,Pierre Strong,QUESTIONABLE
2024,5,CLE,T,Jedrick Wills,00-0036267,Questionable,Knee,Limited Participation in Practice,Jedrick Wills,QUESTIONABLE
2024,5,DAL,S,Markquese Bell,00-0037561,,,Full Participation in Practice,Markquese Bell,
2024,5,DAL,RB,Rico Dowdle,00-0036139,,,Full Participation in Practice,Rico Dowdle,
2024,5,DAL,RB,Ezekiel Elliott,00-0033045,,,Full Participation in Practice,Ezekiel Elliott,
2024,5,DAL,WR,Ryan Flournoy,00-0039410,,,Full Participation in Practice,Ryan Flournoy,
2024,5,DAL,T,Tyler Guyton,00-0039341,,,Full Participation in Practice,Tyler Guyton,
2024,5,DAL,S,Malik Hooker,00-0033877,,,Limited Participation in Practice,Malik Hooker,
2024,5,DAL,LB,Eric Kendricks,00-0031554,,,Limited Participation in Practice,Eric Kendricks,
2024,5,DAL,CB,Jourdan Lewis,00-0033928,,,Limited Participation in Practice,Jourdan Lewis,
2024,5,DAL,G,Zack Martin,00-0031402,,,Limited Participation in Practice,Zack Martin,
2024,5,DAL,WR,Brandin Cooks,00-0031236,Out,Knee,Did Not Participate In Practice,Brandin Cooks,OUT
2024,5,DAL,DE,Micah Parsons,00-0036932,Out,Ankle,Did Not Participate In Practice,Micah Parsons,OUT
2024,5,DAL,CB,Trevon Diggs,00-0036361,Questionable,Ankle,Did Not Participate In Practice,Trevon Diggs,QUESTIONABLE
2024,5,DAL,CB,Caelen Carson,00-0039387,Questionable,Shoulder,Limited Participation in Practice,Caelen Carson,QUESTIONABLE
2024,5,DAL,LB,Marist Liufau,00-0039352,Questionable,Quadricep,Limited Participation in Practice,Marist Liufau,QUESTIONABLE
2024,5,DEN,WR,Josh Reynolds,00-0033943,,,Full Participation in Practice,Josh Reynolds,
2024,5,DEN,S,J.L. Skinner,00-0038605,,,Full Participation in Practice,J.L. Skinner,
2024,5,DEN,CB,Tremon Smith,00-0034278,,,Full Participation in Practice,Tremon Smith,
2024,5,DEN,RB,Tyler Badie,00-0037085,Out,Back,Did Not Participate In Practice,Tyler Badie,OUT
